Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
REL.L,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,True,100.0,100.0,True,0.0,100.0,True,7,100.0,100.0,1,11,True,45.4545454545455,58.3333333333333,6.5,83.3333333333333,75.0,75.0,False,True,False,2.16666666666667,True,999,1,True,False,14404000.0,12932371.1,True,False,True,False,2161514.801,0,False,,,63.6363636363636,27.2727272727273,,,1988.40419657648,,,,,,
SMIN.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,88.8889,True,True,88.8889,90.9091,True,90.9091,90.9091,True,0.0,90.9091,True,16,97.06,96.69,0,10,True,40.0,46.1538461538462,4.84615384615385,76.9230769230769,76.9230769230769,,False,True,False,2.46153846153846,True,999,1,True,False,16518000.0,3826945.3,True,False,True,False,1504088.2,0,False,,,20.0,16.6666666666667,,,6865.33665835411,,,,,,
BAB.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,97.78,96.58,1,11,True,36.3636363636364,41.6666666666667,7.29166666666667,75.0,66.6666666666667,58.3333333333333,False,True,False,0.666666666666667,True,999,1,True,False,7989000.0,1719893.0,True,False,True,True,1007099.8,0,False,,,27.2727272727273,11.1111111111111,,,1803.99683865869,,,,,,
AZN.L,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,,,,,,,162.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,98.13,95.88,3,13,True,38.4615384615385,43.75,5.984375,81.25,75.0,62.5,False,True,False,1.875,True,999,1,True,False,25372300.0,21296000.0,True,False,True,True,2577270.0,0,False,,,23.0769230769231,30.7692307692308,,,678.095518080017,,,,,,
HSBA.L,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,,40,200,320,2021,2023,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,97.47,95.89,3,13,True,38.4615384615385,43.75,4.09375,87.5,87.5,81.25,False,True,False,2.5625,True,999,1,True,False,75781700.0,6622450.0,True,False,True,True,7189310.0,0,False,,,15.3846153846154,22.7272727272727,,,1341.95781905757,,,,,,
CTEC.L,,,,,False,,,True,,True,,,,,,,,,,,,89.0,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,100.0,98.11,0,10,True,20.0,50.0,3.175,80.0,70.0,70.0,False,True,False,0.8,True,999,3,True,False,22850300.0,5007080.0,True,False,False,True,1244670.0,0,False,,,30.0,20.0,,,11210.4695089045,,,,,,
WPP.L,,,,,False,,,True,,True,,,,,,,,,,,,79.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,13,,,4,14,True,42.8571428571429,21.4285714285714,4.96428571428571,85.7142857142857,85.7142857142857,85.7142857142857,False,True,False,2.0,True,999,1,True,False,41599000.0,6461450.4,True,False,True,True,2571862.9,,False,,,78.5714285714286,36.3636363636364,,,3249.6426088383,10.3,,,,,
FRES.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,80.0,True,True,100.0,71.4285714285714,True,100.0,100.0,True,16.6666666666667,100.0,False,6,97.14,100.0,2,12,True,33.3333333333333,28.5714285714286,7.92307692307692,100.0,57.1428571428571,,False,False,False,1.35714285714286,True,999,1,True,False,3020000.0,939000.0,True,False,True,False,588000.0,,False,,,,0.0,,,1242.77022536527,,,,,,
AAF.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,98.99,100.0,1,11,True,18.1818181818182,45.4545454545455,1.25,90.9090909090909,54.5454545454545,54.5454545454545,False,True,False,1.0,True,999,1,True,False,12000000.0,3323000.0,True,False,False,True,1087500.0,,False,,,63.6363636363636,7.69230769230769,,,3489.38644954929,,,,,,
HWDN.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,100.0,100.0,0,8,True,37.5,66.6666666666667,5.83333333333333,66.6666666666667,66.6666666666667,,False,True,False,0.888888888888889,True,999,1,True,False,6908000.0,5288413.5,True,False,False,False,792392.0,0,False,,,,20.0,,,3299.42207575106,,,,,,
SGRO.L,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,14,97.62,95.45,0,9,True,33.3333333333333,80.0,6.125,60.0,60.0,60.0,False,True,False,0.6,True,999,3,True,False,9306000.0,5340673.8,True,False,False,True,825849.2,0,False,,,,25.0,,,21556.6365531619,,,,,,
SJP.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,98.0,97.67,0,10,True,30.0,46.1538461538462,6.55769230769231,76.9230769230769,69.2307692307692,61.5384615384615,False,True,False,0.615384615384615,True,999,1,True,False,11284000.0,4411468.675,True,False,True,True,1374505.813,0,False,,,,0.0,,,628.59307455769,,,,,,
TW.L,,,,,False,,,True,,True,,,,,,,,,,,,60.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,True,100.0,87.5,True,0.0,87.5,True,9,98.84,96.83,0,10,True,50.0,50.0,4.3,70.0,70.0,70.0,False,True,False,0.6,True,999,1,True,False,5469000.0,3739415.6,True,False,True,True,1010616.3,0,False,,,,45.4545454545455,,,1276.34250507596,,,,,,
AHT.L,,,,,False,,,True,,False,,,,,,,,,,,,75.0,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,6,97.92,94.05,0,8,True,37.5,50.0,3.9375,75.0,62.5,62.5,False,True,False,1.125,True,999,1,True,False,9691000.0,8741761.666,True,False,False,False,960073.0,0,False,,,37.5,0.0,,,1922.94336732365,,,,,,
HLMA.L,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,6,100.0,100.0,0,10,True,40.0,70.0,7.025,60.0,60.0,,False,True,False,1.1,True,999,1,True,False,11692000.0,4857921.6,True,False,True,True,755014.4,0,False,,,,44.4444444444444,,,8735.80394500897,,,,,,
III.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,True,7,96.92,100.0,0,10,True,40.0,60.0,5.6,80.0,70.0,70.0,False,True,False,0.9,True,999,1,True,False,23681000.0,4947331.2,True,False,True,True,1637934.2,0,False,,,30.0,14.2857142857143,,,102515.151515152,,,,,,
HIK.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,83.3333333333333,True,0.0,83.3333333333333,True,16,97.77,97.39,0,10,True,30.0,66.6666666666667,7.10416666666667,75.0,58.3333333333333,58.3333333333333,True,True,True,2.0,True,9,1,True,False,42558300.0,3718550.0,True,False,False,True,1195293.66,0,False,,,80.0,23.0769230769231,,90.0,18179.5386586929,,,,,,
CNA.L,,,,,False,,,True,,True,,,,,,,,,,,,24.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,13,97.12,100.0,0,8,True,50.0,60.0,3.15,70.0,70.0,60.0,False,True,False,1.8,True,999,1,True,False,4130000.0,1321783.3,True,False,True,True,1177023.0,0,False,,,,33.3333333333333,,,225.68306010929,13.0,,,,,
MNG.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,18,96.24,99.0,0,8,True,50.0,44.4444444444444,1.69444444444444,77.7777777777778,77.7777777777778,66.6666666666667,False,True,False,1.0,True,999,1,True,False,16300000.0,5518422.8,True,False,True,False,1763680.27,,False,,,,33.3333333333333,,,1161.29951553149,,,,,,
BKGH.L,,,,,False,,,True,,False,,,,,,,,,,,,119.0,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,83.3333,75.0,True,75.0,66.6667,True,0.0,66.6667,True,4,100.0,96.15,6,16,True,25.0,66.6666666666667,7.48529411764706,55.5555555555556,61.1111111111111,50.0,False,True,False,0.277777777777778,True,999,1,True,True,24221000.0,11011139.4,True,False,False,True,1193115.18,0,False,,,,0.0,,,10998.5469076378,,,,,,
NG.L,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,96.4,97.69,2,12,True,33.3333333333333,50.0,4.67857142857143,71.4285714285714,71.4285714285714,57.1428571428571,False,True,False,2.64285714285714,True,999,3,True,False,12060000.0,6463569.0,True,False,True,True,1844073.0,0,False,,,8.33333333333333,33.3333333333333,,,829.436038514443,,,,,,
RKT.L,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,,,,,,,121.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,83.3333,True,0.0,83.3333,True,5,96.67,95.59,2,12,True,41.6666666666667,58.3333333333333,4.02083333333333,83.3333333333333,83.3333333333333,83.3333333333333,False,True,False,2.33333333333333,False,999,1,True,False,34000000.0,8072740.771,True,False,True,True,2354046.0,,False,,,50.0,10.0,,75.0,2569.14009369805,25.0,,,,,
WEIR.L,True,True,True,False,False,True,False,True,True,True,False,False,True,False,False,,,,,,,42.0,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,100.0,96.61,1,11,True,27.2727272727273,36.3636363636364,5.31818181818182,81.8181818181818,81.8181818181818,81.8181818181818,False,True,False,1.0,True,999,1,True,False,7500000.0,2391331.924,True,False,False,False,4870440.0,0,False,,,27.2727272727273,25.0,,33.3333333333333,3878.77534133223,18.0,9.0,9.0,,82.0,
IMI.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,97.26,97.91,0,8,True,37.5,44.4444444444444,6.0,77.7777777777778,77.7777777777778,,False,True,False,2.0,True,999,1,True,False,4201000.0,3356721.5,True,False,False,False,955742.7,0,False,,,37.5,22.2222222222222,,,2301.91780821918,,,,,,
MRON.L,,,,,False,,,True,,True,,,,,,,,,,,,29.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,87.5,True,0.0,87.5,False,4,100.0,100.0,2,12,True,41.6666666666667,84.6153846153846,6.98076923076923,61.5384615384615,61.5384615384615,,False,True,False,0.769230769230769,True,999,1,True,False,3783000.0,1605892.3,True,False,True,True,1269020.2,0,False,,,,0.0,,,568.872180451128,,,,,,
HSX.L,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,,,,,,,,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,100.0,1,11,True,36.3636363636364,45.4545454545455,5.225,72.7272727272727,63.6363636363636,63.6363636363636,False,True,False,0.363636363636364,True,999,1,True,False,2372078.1799,980686.3539,True,False,False,False,1775771.3039,0,False,,,18.1818181818182,37.5,,,790.719083936131,,,,,,
CPG.L,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,,,,,,,138.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,87.5,False,True,87.5,100.0,True,100.0,90.0,True,0.0,90.0,True,6,100.0,98.01,1,11,True,36.3636363636364,58.3333333333333,6.4375,75.0,58.3333333333333,50.0,False,True,False,2.66666666666667,True,9,1,True,False,8477000.0,4325859.2,True,False,True,True,1013094.4,0,False,,,18.1818181818182,33.3333333333333,,,473.363859727496,,,,,,
AUTOA.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,100.0,100.0,0,8,True,50.0,55.5555555555556,3.83333333333333,55.5555555555556,55.5555555555556,55.5555555555556,False,True,False,0.444444444444444,True,999,1,True,False,6792000.0,1932240.8,True,False,False,True,506654.4,0,False,,,,50.0,,,18411.4936297099,,,,,,
AV.L,,,,,False,,,True,,True,,,,,,,,,,,,56.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,28,98.26,87.73,0,9,True,33.3333333333333,81.8181818181818,3.29545454545455,72.7272727272727,72.7272727272727,,False,True,False,1.63636363636364,True,999,1,True,False,24129000.0,2016767.5,True,False,True,True,1874568.3,0,False,,,33.3333333333333,75.0,,,795.312963512311,10.0,,,,,
ENT.L,,,,,False,,,True,,True,,,,,,,,,,,,95.0,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,96.4,97.52,0,10,True,30.0,41.6666666666667,4.35416666666667,75.0,75.0,,False,True,False,0.333333333333333,False,999,3,True,False,11978000.0,2297064.0,True,False,True,True,1534110.6,0,False,,,60.0,0.0,,,3363.09523809524,,,,,,
DGE.L,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,484.0,,,,,,100.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,88.8889,True,True,88.8889,88.8889,True,88.8889,90.0,True,0.0,90.0,False,6,100.0,98.37,2,12,True,66.6666666666667,38.4615384615385,4.07692307692308,69.2307692307692,61.5384615384615,61.5384615384615,False,True,False,2.53846153846154,True,999,1,True,False,36690000.0,8160695.4,True,False,True,True,1811337.0,0,False,,,50.0,41.6666666666667,,75.0,2881.48904421582,30.0,,,,,
GAW.L,,,,,False,,,True,,True,,,,,,,,,,,,44.0,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,75.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,11,100.0,100.0,2,6,True,66.6666666666667,71.4285714285714,7.25,71.4285714285714,57.1428571428571,42.8571428571429,False,True,False,0.285714285714286,True,999,1,True,False,2306000.0,1969155.6,True,False,False,False,472427.1,0,False,,,,33.3333333333333,,,6528.87882219706,,,,,,
INF.L,,,,,False,,,True,,True,,,,,,,,,,,,60.5,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,80.0,False,True,85.7143,100.0,True,100.0,91.6667,True,0.0,91.6667,True,10,97.03,100.0,2,12,True,41.6666666666667,50.0,5.58928571428571,78.5714285714286,78.5714285714286,64.2857142857143,False,True,False,1.78571428571429,True,999,1,True,True,5058300.0,3639896.276,True,False,True,True,1138741.3416,0,False,,,16.6666666666667,0.0,,,2812.19769833769,8.33,,,,,
UU.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,False,83.3333333333333,100.0,True,0.0,100.0,True,8,97.5,95.83,0,10,True,30.0,50.0,5.775,70.0,70.0,60.0,False,True,False,1.9,True,999,1,True,False,7541000.0,3165229.9,True,False,True,False,989052.9,0,False,,,,0.0,,,4146.82430574649,,,,,,
PSHP.L,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,16,100.0,100.0,2,6,True,33.3333333333333,57.1428571428571,5.67857142857143,100.0,85.7142857142857,71.4285714285714,False,,False,0.857142857142857,True,999,1,True,False,,,False,False,False,False,316785.6792,,False,,,16.6666666666667,,,,,,,,,,
HLN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTB.L,,,,,False,,,True,,True,,,,,,,,,,,,53.0,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,100.0,98.41,0,10,True,30.0,45.4545454545455,4.93181818181818,72.7272727272727,72.7272727272727,72.7272727272727,False,True,False,1.90909090909091,True,999,1,True,False,10435000.0,1446141.6,True,False,True,True,1212124.5,0,False,,,20.0,27.2727272727273,,,17719.4769910002,16.0,,,,,
