Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
UU.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,False,85.7142857142857,100.0,True,0.0,100.0,True,8,100.0,100.0,0,11,True,30.0,50.0,5.375,75.0,75.0,75.0,False,True,False,2.08333333333333,True,999,1,True,True,8539000.0,4578761.7,True,False,True,False,1048581.9,,False,,,,0.0,,,4722.8982300885,,,,,,
PSHP.L,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,85.7143,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,92.86,94.74,1,7,True,42.8571428571429,28.5714285714286,4.64285714285714,100.0,85.7142857142857,85.7142857142857,False,,False,1.57142857142857,True,999,1,True,False,,,False,False,False,False,574607.5,0,False,,,14.2857142857143,,,,,29.0,,,,,
HLN.L,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,,45,,,2022,2025,50.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,98.48,100.0,1,11,True,45.4545454545455,41.6666666666667,1.43181818181818,83.3333333333333,58.3333333333333,58.3333333333333,False,True,False,1.08333333333333,True,999,1,True,False,7809000.0,7335722.7,True,False,True,True,1914314.31,0,False,,,9.09090909090909,50.0,,7.14285714285714,690.939656697929,18.0,18.0,,,82.0,
WTB.L,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,,40,,,2022,2023,141.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,96.08,97.82,3,13,True,38.4615384615385,50.0,3.83928571428571,71.4285714285714,71.4285714285714,71.4285714285714,False,True,False,1.21428571428571,True,999,1,True,False,14622000.0,3819925.9,True,False,True,True,1167829.8,0,False,,,,20.0,,,5569.86134389761,25.0,,,,,
PRU.L,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,,40,,425,2021,2025,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,90.0,True,100.0,100.0,True,0.0,100.0,False,11,94.74,96.68,1,11,True,45.4545454545455,86.6666666666667,4.21666666666667,80.0,73.3333333333333,60.0,False,True,False,1.46666666666667,True,999,1,True,False,46835000.0,12293000.0,True,False,True,True,3365000.0,0,False,,,27.2727272727273,22.2222222222222,,12.5,4393.52720450281,64.0,,,,,
MKS.L,True,True,False,True,False,False,True,True,True,False,True,True,True,False,False,,,,200,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,80.0,False,83.3333333333333,80.0,True,0.0,80.0,False,12,98.31,97.92,1,11,True,45.4545454545455,45.4545454545455,5.59090909090909,72.7272727272727,63.6363636363636,54.5454545454545,False,True,False,1.81818181818182,True,999,1,True,False,16213000.0,3448456.0,True,False,True,True,1556394.4,0,False,,,,33.3333333333333,,,1489.46725340144,,,,,,
IMB.L,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,,,,200,,,112.1,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,7,100.0,100.0,0,10,True,40.0,45.4545454545455,3.45454545454545,81.8181818181818,81.8181818181818,81.8181818181818,False,True,False,2.45454545454545,True,999,1,True,False,32678000.0,10855330.0,True,False,True,True,1734413.4,0,False,,,70.0,36.3636363636364,,,1006.25096227868,20.0,,,,,
EXPN.L,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,47.0,,,,,,155.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,100.0,1,11,True,36.3636363636364,54.5454545454545,6.11363636363636,72.7272727272727,72.7272727272727,72.7272727272727,False,True,False,2.09090909090909,True,999,1,True,False,27672313.5,10692000.0,True,False,True,True,2162064.0,0,False,,,36.3636363636364,0.0,,,4400.81321564885,18.18,,,,,
GSK.L,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,798.0,40,,300,2021,2025,152.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,97.06,97.59,2,12,True,41.6666666666667,46.1538461538462,3.96153846153846,76.9230769230769,69.2307692307692,,False,True,False,2.15384615384615,True,999,1,True,False,23976000.0,16188742.2,True,False,True,True,3556482.6,0,False,,,66.6666666666667,57.1428571428571,,8.33333333333333,790.556581376945,21.3,15.1,2.2,,78.7,4.0
LAND.L,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,98.89,100.0,0,9,True,55.5555555555556,63.6363636363636,5.72727272727273,63.6363636363636,63.6363636363636,54.5454545454545,False,True,False,1.27272727272727,True,999,1,True,False,5554000.0,2752676.8,True,False,True,True,1054579.9,0,False,,,,40.0,,,8179.67599410898,11.1,,,,,
BEZG.L,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,,,,,,,16.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,98.17,0,10,True,50.0,75.0,4.39583333333333,83.3333333333333,83.3333333333333,83.3333333333333,False,True,False,0.666666666666667,True,999,1,True,False,32131409.0493,1507155.0,True,False,True,False,1014370.9507,0,False,,,10.0,37.5,,,6595.92910647863,,,,,,
BP.L,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,,40,,,2023,2030,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,13,93.75,97.55,2,12,True,50.0,30.7692307692308,4.19230769230769,84.6153846153846,84.6153846153846,84.6153846153846,False,True,False,2.53846153846154,True,999,1,True,False,11722136.1,10226478.6,True,False,True,True,3482654.4,0,False,,,75.0,58.3333333333333,,36.3636363636364,55.7851620425451,25.0,,,,,
JD.L,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,,,,,,,183.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,100.0,True,True,100.0,100.0,True,100.0,80.0,True,0.0,80.0,True,8,98.21,100.0,1,7,True,28.5714285714286,28.5714285714286,7.25,71.4285714285714,57.1428571428571,,False,,False,0.428571428571429,False,999,3,True,False,5900000.0,6849629.8,True,False,True,True,274040.0,0,False,,,,0.0,,,956.658505342695,,,,,,
ABF.L,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,,40,,,2022,2025,166.0,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,83.3333,True,True,100.0,83.3333333333333,True,100.0,100.0,True,0.0,100.0,True,8,100.0,100.0,0,9,True,33.3333333333333,36.3636363636364,9.11363636363636,72.7272727272727,54.5454545454545,54.5454545454545,False,True,False,0.909090909090909,True,999,1,True,False,7898000.0,5079490.0,True,False,True,True,1271111.4,0,False,,,11.1111111111111,0.0,,,399.898734177215,11.1,,,,88.9,11.1
AAL.L,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,,,,210,,,35.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,75.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,8,100.0,98.96,0,10,True,40.0,63.6363636363636,3.61363636363636,72.7272727272727,63.6363636363636,63.6363636363636,False,True,False,3.09090909090909,True,999,1,True,False,79039452.6,4458968.7,True,False,True,True,2426147.4,0,False,,,60.0,28.5714285714286,,,2578.60670103093,20.0,,20.0,,80.0,
ADML.L,True,True,False,False,False,True,False,True,True,True,True,False,True,False,False,,40,,,2022,2025,64.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,7,100.0,96.74,1,11,True,45.4545454545455,84.6153846153846,5.25,84.6153846153846,76.9230769230769,61.5384615384615,False,True,False,0.923076923076923,True,9,1,True,False,3279180.0,2627494.722,True,False,True,False,1603701.252,0,False,,,,33.3333333333333,,,879.11316050508,9.09,9.09,,,90.91,
RTO.L,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,,40,,,2023,2028,123.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,10,98.9,97.06,0,9,True,33.3333333333333,60.0,5.425,80.0,70.0,70.0,False,True,False,2.7,True,999,1,True,False,10000000.0,4251358.71,True,False,True,True,1270608.78,0,False,,,22.2222222222222,20.0,,30.7692307692308,1860.46511627907,22.0,,,,,
RMV.L,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,,,,200,,,28.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,7,98.21,94.72,0,8,True,50.0,40.0,5.5,70.0,70.0,70.0,False,True,False,1.0,True,999,1,True,False,3123690.0,1817128.395,True,False,False,True,801961.3683,0,False,,,25.0,66.6666666666667,,,8574.1224651127,38.0,,,,,
SBRY.L,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,,,,,,,183.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,100.0,100.0,0,9,True,33.3333333333333,60.0,4.05,80.0,70.0,70.0,False,True,False,2.1,True,999,1,True,False,18013000.0,5008307.5,True,False,True,True,1305307.5,0,False,,,11.1111111111111,36.3636363636364,,,602.542231142332,11.11111,,,,,
PHNX.L,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,,,,200,,,69.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,99.03,94.7,4,14,True,50.0,40.0,4.18333333333333,86.6666666666667,60.0,60.0,False,True,False,0.8,True,999,1,True,False,6432000.0,3699262.6,True,False,True,True,1896809.6,0,False,,,,38.4615384615385,,,,23.0,,,,,
IHG.L,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,,,,,,,71.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,True,100.0,100.0,True,0.0,100.0,True,8,96.63,99.05,1,11,True,54.5454545454545,53.3333333333333,5.58333333333333,73.3333333333333,66.6666666666667,46.6666666666667,False,True,False,2.13333333333333,True,999,1,True,False,42733800.0,4900670.0,True,False,True,True,1690410.0,,False,,,9.09090909090909,30.0,,,9241.73875432526,36.0,,,,,
BT.L,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,,33,,200,2022,2025,84.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,90.9090909090909,True,0.0,90.9090909090909,True,9,96.12,97.81,1,11,True,36.3636363636364,38.4615384615385,3.92307692307692,76.9230769230769,61.5384615384615,61.5384615384615,False,True,False,1.15384615384615,True,999,1,True,False,23339000.0,4544018.0,True,False,True,False,2312721.3,0,False,,,,20.0,,14.2857142857143,1119.64499880067,18.0,,,,,
MNDI.L,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,,,,250,,,23.1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,100.0,98.0,0,10,True,40.0,60.0,4.7,80.0,80.0,80.0,False,True,False,1.5,True,999,3,True,False,13246400.0,5878424.724,True,False,True,False,1547114.768,0,False,,,40.0,28.5714285714286,,,1807.14870395634,10.0,,10.0,,90.0,
BATS.L,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,123.0,40,,250,,,51.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,11,93.46,92.59,1,11,True,45.4545454545455,46.1538461538462,4.63461538461539,84.6153846153846,84.6153846153846,84.6153846153846,False,True,False,1.07692307692308,True,9,1,True,False,29205000.0,5840065.2,True,False,True,True,2284855.5,0,False,,,63.6363636363636,7.14285714285714,,76.9230769230769,1070.44679837261,27.0,,,,73.0,27.0
PSON.L,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,,40,,300,2022,2025,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,False,83.3333333333333,100.0,True,0.0,100.0,True,6,98.41,97.14,1,11,True,54.5454545454545,50.0,4.29166666666667,83.3333333333333,83.3333333333333,75.0,False,True,False,1.66666666666667,True,999,1,True,False,21000000.0,14219000.0,True,False,True,True,1799880.6,0,False,,,9.09090909090909,46.1538461538462,,,5715.84104518236,27.0,9.0,,,73.0,18.0
PCT.L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,100.0,1,7,True,57.1428571428571,85.7142857142857,4.71428571428571,100.0,100.0,85.7142857142857,False,,False,1.28571428571429,True,999,1,False,False,,,False,False,False,False,288292.0001,0,False,,,,100.0,,,,,,,,,
SPX.L,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,,40,,,2022,2025,65.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,False,7,95.71,98.41,1,11,True,36.3636363636364,54.5454545454545,5.13636363636364,72.7272727272727,72.7272727272727,72.7272727272727,False,True,False,0.545454545454545,True,999,1,True,False,5207893.0,3715135.0737,True,False,True,True,943566.0,0,False,,,18.1818181818182,0.0,,,3233.51111387061,30.0,,,,,
PSN.L,True,True,True,False,False,True,False,True,True,True,False,False,True,False,False,,40,,,2023,2025,52.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,7,100.0,,0,8,True,50.0,72.7272727272727,3.54545454545455,81.8181818181818,81.8181818181818,81.8181818181818,False,True,False,0.545454545454545,True,999,1,True,False,2827362.0,2867156.334,True,False,True,False,983490.9102,0,False,,,,50.0,,,1019.53050627434,12.5,,,,,
RIO.L,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,857.0,,,200,,,95.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,85.7142857142857,True,True,100.0,85.7142857142857,True,100.0,100.0,True,0.0,100.0,True,7,100.0,98.06,3,13,True,30.7692307692308,35.7142857142857,3.46428571428571,85.7142857142857,78.5714285714286,78.5714285714286,False,True,False,2.21428571428571,True,9,1,True,False,23617000.0,6074000.0,True,False,True,True,3157000.0,0,True,1,,53.8461538461538,23.0769230769231,,9.09090909090909,437.020040339742,8.0,,,,92.0,8.0
CCH.L,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,164.0,,,140,,,44.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,97.12,97.22,3,13,True,38.4615384615385,40.0,6.53333333333333,93.3333333333333,40.0,40.0,False,True,False,1.0,True,999,1,True,False,29354685.0,5608495.2,True,False,True,True,1374329.634,0,False,,,92.3076923076923,20.0,,92.8571428571429,2882.43175569521,8.0,,,,,
ALWA.L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,100.0,0,8,True,62.5,66.6666666666667,4.13888888888889,100.0,100.0,100.0,False,,False,1.44444444444444,True,999,1,True,True,,,False,False,False,False,397991.3,0,False,,,,,,,,,,,,,
RR.L,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,,40,,385,2022,2025,64.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,92.3076923076923,True,0.0,92.3076923076923,True,9,96.61,97.95,3,13,True,30.7692307692308,35.7142857142857,4.07142857142857,85.7142857142857,78.5714285714286,,False,True,False,1.5,True,9,1,True,False,28000000.0,4639199.5,True,False,True,True,1735919.5,0,False,,,15.3846153846154,42.8571428571429,,20.0,2071.00591715976,8.3,8.3,,,91.7,
SN.L,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,,,,275,,,107.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,85.7142857142857,False,True,85.7142857142857,100.0,True,100.0,100.0,True,0.0,100.0,True,7,98.78,98.17,1,11,True,36.3636363636364,46.1538461538462,4.09615384615385,76.9230769230769,76.9230769230769,76.9230769230769,False,True,False,1.30769230769231,True,999,1,True,False,27478631.39,5955310.0,True,False,True,True,1549940.222,0,False,,,45.4545454545455,42.8571428571429,,50.0,5269.1527114094,18.0,,,,,
SSE.L,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,,40,,,2021,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,83.3333,True,True,100.0,71.4285714285714,True,100.0,83.3333333333333,True,0.0,83.3333333333333,False,6,98.53,99.1,2,12,True,50.0,46.1538461538462,7.15384615384615,76.9230769230769,61.5384615384615,61.5384615384615,False,True,False,1.53846153846154,False,999,3,True,False,15100000.0,5890150.5,True,False,True,True,1331686.2,0,False,,,,20.0,,,1754.14140006041,8.0,,,,92.0,8.0
SMT.L,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,,,,,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,80.0,True,True,100.0,,True,,100.0,True,0.0,100.0,True,6,93.94,93.33,2,6,True,33.3333333333333,50.0,6.0,100.0,83.3333333333333,66.6666666666667,False,,False,1.0,True,999,1,False,True,,,False,False,False,False,371784.7236,,False,,,,,,,,,,,,,
KGF.L,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,75.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,100.0,100.0,0,8,True,50.0,44.4444444444444,3.11111111111111,77.7777777777778,66.6666666666667,66.6666666666667,False,True,False,2.55555555555556,True,999,1,True,False,19447800.0,3516136.4,True,False,False,True,1280232.9,0,False,,,25.0,16.6666666666667,,,1475.21808389593,,,,,,
LLOY.L,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,,,200,140,,,86.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,85.7142857142857,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,98.89,97.89,1,11,True,45.4545454545455,58.3333333333333,3.3125,83.3333333333333,83.3333333333333,83.3333333333333,False,True,False,1.91666666666667,True,999,1,True,False,25614000.0,4556939.9,True,False,True,True,2886344.2,0,False,,,18.1818181818182,35.0,,,1043.89289644211,18.0,9.1,,,81.8,9.1
NWG.L,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,419.0,40,,100,2022,2025,64.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,19,96.79,97.1,0,10,True,40.0,76.9230769230769,5.40384615384615,76.9230769230769,76.9230769230769,76.9230769230769,False,True,False,2.15384615384615,True,999,1,True,False,26706000.0,3746144.7,True,False,True,True,3051141.3,0,False,,,20.0,26.6666666666667,,,1706.34464251486,10.0,,,,,
SDR.L,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,,,,100,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,18.1818181818182,100.0,True,9,98.13,81.25,2,12,True,50.0,46.1538461538462,6.09615384615385,84.6153846153846,61.5384615384615,61.5384615384615,True,True,True,0.538461538461538,True,999,1,True,False,7046000.0,5680751.2,True,False,True,True,1933100.6,0,False,,,,27.7777777777778,,,2436.62897257669,16.0,,,,,
NXT.L,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,True,100.0,100.0,True,0.0,100.0,True,8,97.44,97.1,0,10,True,40.0,63.6363636363636,7.11363636363636,63.6363636363636,54.5454545454545,45.4545454545455,False,True,False,1.0,True,999,1,True,True,11049000.0,5872292.4,True,False,False,True,887344.8,0,False,,,10.0,60.0,,,2388.50818219157,,,,,,
ITRK.L,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,,,,,,,139.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,100.0,92.3,2,12,True,41.6666666666667,38.4615384615385,4.30769230769231,76.9230769230769,76.9230769230769,76.9230769230769,False,True,False,1.07692307692308,True,999,1,True,False,22888000.0,6476515.2,True,False,True,True,1288174.8,0,False,,,33.3333333333333,30.0,,,6875.95758103764,25.0,25.0,,,75.0,
BTRW.L,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,83.3333,True,True,100.0,75.0,True,100.0,100.0,True,0.0,100.0,True,10,96.67,92.62,1,11,True,45.4545454545455,63.6363636363636,6.77272727272727,72.7272727272727,54.5454545454545,45.4545454545455,False,True,False,0.545454545454545,True,3,1,True,False,4239000.0,2230822.4,True,False,True,True,1093814.4,0,False,,,,28.5714285714286,,,796.594881046341,12.5,12.5,,,87.5,
SHEL.L,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,,,,200,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,97.25,98.67,2,12,True,41.6666666666667,42.8571428571429,3.33928571428571,85.7142857142857,78.5714285714286,78.5714285714286,False,True,False,1.78571428571429,True,999,1,True,False,15021492.9,10106826.0,True,False,True,True,3383368.2,0,False,,,58.3333333333333,45.4545454545455,,44.4444444444444,47.4432850104226,,,,,,
GLEN.L,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,,,,,,,242.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,100.0,71.4286,True,100.0,100.0,True,0.0,100.0,True,4,100.0,100.0,0,9,True,44.4444444444444,55.5555555555556,4.36111111111111,88.8888888888889,66.6666666666667,66.6666666666667,False,True,False,1.11111111111111,True,999,3,True,False,27253000.0,6071000.0,True,False,True,True,1747000.0,0,False,,,100.0,0.0,,50.0,106.463685230327,,,,,,
VOD.L,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,,,,200,,,73.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,98.51,100.0,0,10,True,50.0,38.4615384615385,5.21153846153846,84.6153846153846,69.2307692307692,61.5384615384615,False,True,False,1.38461538461538,True,9,1,True,False,40830396.1138726,5477774.3,True,False,True,True,2099966.7,0,False,,,20.0,30.7692307692308,,9.09090909090909,1103.22605009113,,,,,,
BARC.L,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,,33,,93,2022,2025,83.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,99.06,93.0,3,13,True,38.4615384615385,46.6666666666667,4.95,86.6666666666667,86.6666666666667,73.3333333333333,False,True,False,1.53333333333333,True,999,3,True,False,7414000.0,5907528.9,True,False,True,True,4951581.0,0,False,,,30.7692307692308,21.4285714285714,,,254.724111866969,23.0,8.0,,,77.0,15.0
FCIT.L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,100.0,True,True,100.0,,True,,100.0,True,0.0,100.0,True,6,100.0,100.0,0,8,True,50.0,55.5555555555556,4.19444444444444,100.0,100.0,88.8888888888889,False,,False,0.333333333333333,True,999,1,False,True,,,False,False,False,False,526853.31,0,False,,,,,,,,,,,,,
UTG.L,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,,,,140,,,42.0,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,83.3333,True,True,100.0,80.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,True,8,98.67,97.37,0,10,True,40.0,60.0,5.55,80.0,60.0,60.0,False,True,False,0.9,True,999,1,True,False,1548303.0,1047613.5067,True,False,True,False,672261.7422,0,False,,,,0.0,,,5971.08754338604,,,,,,
