Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
UU.L,,,,,,1,2308878740.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.81818181818182,True,999,1,True,False,6865000.0,3295737.2,True,False,True,False,1036903.0,,False,,,,0.0,,,3692.24977141935,,,,,,
PSHP.L,,,,,,1,3251140000.0,True,False,True,True,True,False,False,False,100,False,True,False,True,True,False,4,,,,,False,False,True,,True,True,False,False,1.33333333333333,True,999,1,True,False,,,False,False,False,False,512779.0,,False,,,,,,,,,,,,,
HLN.L,False,True,True,,,1,13134922600.0,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,3,,,,,False,False,True,,True,,,False,1.18181818181818,True,999,1,True,False,3349000.0,2775051.8,True,False,True,True,986147.44,0,False,,,9.09090909090909,50.0,,,308.436176091361,18.2,,,,81.8,18.2
WTB.L,False,True,False,,,1,2273357640.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,1.75,True,999,1,True,False,11368000.0,,True,False,True,True,1243847.2,0,False,,,20.0,22.2222222222222,,,6673.71140072796,30.0,,,,,
PRU.L,True,True,True,,,1,6930000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,False,,False,False,1.41176470588235,True,999,1,True,False,36530000.0,4512689.0964702,True,False,True,True,3370000.0,0,False,,,23.0769230769231,20.0,,,5271.28427128427,46.0,,,,,
MKS.L,,,,,,1,12676906010.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.91666666666667,True,999,1,True,False,10685000.0,2695272.1,True,False,True,True,1541933.5,0,False,,,,22.2222222222222,,,1165.6066936478,,,,,,
IMB.L,True,True,True,,,1,36326916000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,2.45454545454545,True,999,1,True,False,24236000.0,6369012.0,True,False,True,True,3084624.0,0,False,,,60.0,27.2727272727273,,,744.554698780375,20.0,,,,,
EXPN.L,,,,,,1,5372000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,2.2,True,999,1,True,False,34184500.0,10776600.0,True,False,True,True,2487540.0,0,False,,,30.0,0.0,,,6363.45867460908,18.18,,,,,
GSK.L,True,True,True,,,1,35473242800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,1.86666666666667,True,999,1,True,False,20965000.0,10225594.1,True,False,True,True,3146429.7,0,False,,,72.7272727272727,40.0,,,714.94339107898,19.5,14.2,1.9,,80.5,3.4
LAND.L,,,,,,1,869454900.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,,,False,False,0.6,True,999,1,True,False,6250000.0,4023468.0,True,False,True,True,1033425.0,0,False,,,,20.0,,,9904.91283676704,40.0,,,,,
BEZG.L,,,,,,1,3291800000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.538461538461538,True,999,1,True,False,28696300.0,2083610.0,True,False,True,False,1018830.0,0,False,,,10.0,37.5,,,8717.51017680296,,,,,,
BP.L,True,True,True,,,1,241392000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,True,True,True,False,False,2.27272727272727,True,999,1,True,False,18518087.6,12498620.4,True,False,True,True,2690372.8,0,False,,,72.7272727272727,50.0,,30.0,76.7137585338371,9.0,,,,,
JD.L,True,True,False,,,1,8065644920.0,True,True,True,False,False,True,True,False,100,False,True,True,False,True,False,3,,,,False,False,True,True,True,,,,False,0.571428571428571,False,999,3,True,False,6370000.0,7380880.8,True,False,False,True,303577.0,0,False,,,,0.0,,,1042.41670485043,,,,,,
ABF.L,False,True,True,,,1,19396976400.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,3,,,,False,False,False,True,False,True,,False,False,1.11111111111111,True,999,1,True,False,3983000.0,2608783.2,True,False,True,True,1126364.4,0,False,,,11.1111111111111,0.0,,,234.335470965465,,,,,,
AAL.L,True,True,True,,,1,35118000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,True,False,False,,False,,,True,False,2.85714285714286,True,999,1,True,False,23735523.7,6216648.3,True,False,True,True,2244003.1776,0,False,,,60.0,27.7777777777778,,,675.879141750669,,,,,,
ADML.L,False,True,True,,,1,3928137840.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,,True,,True,False,0.727272727272727,True,9,1,True,False,3359694.0,2601642.5147,True,False,True,False,1560808.1668,0,False,,,,33.3333333333333,,,1034.64338507021,9.09,9.09,,,90.91,
RTO.L,False,True,True,,,1,4492825800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.44444444444444,True,999,1,True,False,11233900.0,5231105.71,True,False,True,True,926751.17,0,False,,,22.2222222222222,18.75,,,3024.74421109316,22.0,,,,,
RMV.L,False,True,True,,,1,402372833.4,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,False,,,False,False,1.25,True,999,1,True,False,2448662.0,1693306.6078,True,False,False,True,647978.2244,0,False,,,25.0,66.6666666666667,,,7361.69585896303,38.0,,,,,
SBRY.L,,,,,,1,40205336800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,1.66666666666667,True,999,1,True,False,14030000.0,3227721.2,True,False,True,True,1342577.0,0,False,,,,30.0,,,482.993665656844,11.11,,,,,
PHNX.L,,,,,,1,32590008100.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,False,,,False,0.846153846153846,True,999,1,True,False,6683000.0,2477159.9,True,False,True,True,1781769.3,0,False,,,,15.3846153846154,,,277.429532151604,16.7,,,,,
IHG.L,False,True,True,,,1,3892000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,,True,,False,False,2.07142857142857,True,999,1,True,False,31084451.2,5169048.1,True,False,True,True,1647611.4,,False,,,7.69230769230769,27.2727272727273,,,7986.75519013361,,,,,,
BT.L,False,True,True,,,1,29445723000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.71428571428571,True,999,1,True,False,14236000.0,3621121.2,True,False,True,False,1466085.6,0,False,,,,33.3333333333333,,10.0,666.16752456715,17.0,,,,,
MNDI.L,False,False,False,,,1,9526920400.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,True,,False,False,1.2,True,999,3,True,False,17889106.2213605,6483004.8848,True,False,False,False,1299008.5219,0,False,,,33.3333333333333,33.3333333333333,,,2009.56034838918,,,,,,
BATS.L,True,True,True,,,1,33454253500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,1.33333333333333,True,9,1,True,False,35166000.0,11633684.9,True,False,True,True,2218589.8,0,False,,,63.6363636363636,7.14285714285714,,66.6666666666667,1271.59645633701,27.0,,,,73.0,27.0
PSON.L,False,True,True,,,1,4646457700.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.54545454545455,True,999,1,True,False,21000000.0,10260675.4,True,False,True,True,1666966.6,0,False,,,,46.1538461538462,,,5467.32621713095,30.0,10.0,,,70.0,20.0
PCT.L,,,,,,1,1508930848.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,1.33333333333333,True,999,1,False,False,,,False,False,False,False,251942.4948,0,False,,,,100.0,,,,,,,,,
SPX.L,,,,,,1,1818974050.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.666666666666667,True,999,1,True,False,5895690.0,4498798.37,True,False,True,True,904808.6968,0,False,,,18.1818181818182,0.0,,,4385.04276682782,30.0,,,,,
PSN.L,True,True,True,,,1,4615973260.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,True,,False,False,0.5,True,999,1,True,False,6619000.0,3650775.4046,True,False,True,False,944775.7,0,False,,,,33.3333333333333,,,1734.62969757325,11.0,,,,,
RIO.L,True,True,True,,,1,55554000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,1.66666666666667,True,9,1,True,False,22499000.0,5235000.0,True,False,True,True,2779000.0,0,False,,,40.0,23.0769230769231,,,404.993339813515,,,,,,
CCH.L,False,True,True,,,1,9844127680.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,True,False,1.0,True,999,1,True,False,4117082.09200899,4595438.8,True,False,True,True,1358098.22587624,0,False,,,84.6153846153846,23.0769230769231,,66.6666666666667,447.586764220842,,,,,,
ALWA.L,,,,,,1,778185374.2,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,False,,,,False,2.0,True,999,1,True,True,,,False,False,False,False,464044.7,0,False,,,,,,,,,,,,,
