Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
LYB.N,,,,,1,,,,,,,,44.3248799540229,,5.419841781e-06,0.024554239719347,,,,,,,1,,,,,,,29.950516970528,,0.176922487344393,0.186466121784255,,,,Reported,0.23,7508.0,1,1,27.526909665822,610000.0,,,,,,,,23396700.0,,0,1042.0,,,0.146145667198299,,,1271000.0,0,,ISO 14000,,0,1,,404594.0,,0.162605851904793,0.17137721179044,8.76256686808308,0,,,1,1,4.981266108e-06,0.022567301236653,,0
IBM.N,0,0,0,0,1,,,,,,,,0.120583459825525,,,8.15540308e-06,0,0,0,0,0,0,0,,,,,,,,,0.000446799583025,6.4660695848e-05,,,,Reported,,76.7,,0,0.0,20700.0,,,,,,,,780567.0,,0,1.4,,,0.942,,,0.0,1,,ISO 14000,100.0,1,,,500.0,,,,0.00871839581517,1,,,1,1,,,,0
IQV.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,45332.0,,0,,,,,,,,0,,Both,100.0,1,,,,,,,,0,,,0,0,,,,0
VRTX.OQ,0,0,0,1,1,,,,,,,,0.017535097589667,,,,0,0,0,0,0,0,0,,,,,,,0.005749410103362,,,,,,,Reported,,,0,0,0.04802535075638,879.2,,,,,,,,22979.0,,0,,,,0.42,,,428.9,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
DXCM.OQ,,,,,,,,,,,,,0.069301492746802,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,14712.0,,0,,,,0.214947037007391,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
PEP.OQ,0,0,0,1,1,,,,,,,,8.71765077191294,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5407830.0,,0,,,,,,,,0,,ISO 14000,93.0,0,1,,,,,,,1,,,1,1,,,,0
AOS.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,158538.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
BLK.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,23349.0,,0,,,,,,,,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
HII.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0.04790337158501,,,,,,,Energy,,,0,0,0.054215665686686,,,,,,,,,712260.0,,0,,,,,,,516.35,1,,No,,0,0,,,,,,,1,,,0,0,,,,0
CVS.N,0,0,0,1,1,,,,,,,,0.054890620415482,,,,0,0,0,1,0,0,1,,,,,,,0.035188053354001,,,,,,,Reported,,,,0,0.019096527706711,3447.0,,,,,,,,1045700.0,,0,,,,0.804205704767853,,,6158.0,1,,No,,0,,,,,,,,1,,,1,1,,,,0
PH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,668829.0,,0,,,,,,,,0,,ISO 14000,,0,0,17100000,,,,,,1,,,0,0,,,,0
NSC.N,,,,,1,,,,,,,,3.06746995282985,,,,,,,,,,0,,,,,,,0.079549319012483,,0.415849164453078,,,,,Reported,,35882.0,1,1,0.616047388260635,257816.0,,,,,,,,4313710.0,,1,,,,0.516110019646365,,,6864.0,1,,No,,0,1,49000000,,,3.22042721234967,,,1,,36000000,1,1,,,,0
MSFT.OQ,0,0,0,1,0,,,,,,,,0.010667030245161,,,8.526802754e-06,0,0,0,1,0,0,0,,,,,,,0.000828994712187,,0.000134533999006,0.000117480393499,,,,Reported,0.0,284.0,,0,0.010411213174052,20768.0,,,,,,,,5134370.0,,0,18.0,,,0.678479438671285,,,1750.0,1,,ISO 14000,,1,,8000000000,,,,,,1,,,1,1,,,,0
HWM.N,0,0,0,1,1,,,,,,,,,,,0.000171095058914,0,0,0,0,1,0,1,,,,,,,1.40885205277137,,0.015861584834608,0.011642934058554,,,,Reported,,280.9,1,1,5.01810136765889,,,,,,,,,760000.0,,1,3.03,,,,,,24950.0,0,,ISO 14000,53.0,0,1,15000000,46083.0,,0.056496379726468,0.041470233306516,9.26850362027353,0,,2000000,0,0,,0.000609412711183,,0
BAX.N,,,,,,,,,,,,,1.35621653543212,0.001351272854258,,0.001862119908917,,,,,,,,,,,,,,0.108760985830523,,0.007629747945384,,,,,Reported,,463.0,,1,0.516270337922403,75700.0,,,,,,,,723000.0,,0,113.0,,,0.6678785,,,6600.0,1,,ISO 14000,51.2605,0,0,18000000,0.0,,0.036217146433041,,0.0,1,,,0,1,,0.008839173967459,,0
HUM.N,0,0,0,1,0,,,,,,,,0.117364011597188,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,0.0,8923.0,,,,,,,,99256.0,,0,,,,0.532556315140648,,,0.0,1,,No,,1,,,,,,,,0,,,0,0,,,,0
AXON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,17063.9,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ZBH.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,117097.0,,0,,,,0.73,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
TDY.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,127371.0,,0,,,,,,,,0,,ISO 14000,,0,0,6500000,,,,,,0,,,0,0,,,,0
GILD.OQ,0,0,0,1,1,,,,,,,,0.113967141438238,,,,0,0,0,1,0,0,1,,,,,,,0.034006735319635,,,,,,,Reported,,,0,0,0.146676432887749,9417.0,,,,,,,,111451.0,,0,,,,0.522202354343615,,,4005.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
EPAM.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,44.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
NOC.N,0,0,0,1,1,,,,,,,,0.638451399250281,,,,0,0,0,0,1,0,1,,,,,,,0.045854135138381,,,,,,,Reported,,,0,0,0.095326211904562,43940.0,,,,,,,,752940.0,,0,,,,0.474228981833545,,,3400.0,0,,ISO 14000,,1,0,363000000,0.0,,,,0.0,1,,,0,1,,,,0
PNW.N,0,0,0,1,1,,,,,,,,66.319518735574,,,0.150697682499227,0,0,0,0,1,0,1,,,,,,,0.051217075833176,,0.356076725286222,0.003692935469672,,,,Reported,,5496.0,0,0,0.207823988390679,1022843.0,,,,,,,,11461400.0,,1,2326.0,,,0.008115193380283,,,790.5292,1,,ISO 14000,,1,1,,1979.0,,1.44485572474131,0.014984857407252,0.520263733490368,1,,,1,1,,0.611487339109952,,0
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,181648.0,,0,,,,,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
DE.N,0,0,0,0,1,,,,,,,,0.779525684358282,,,,0,0,0,1,0,0,1,,,,,,,0.08674333604883,,,,,,,Reported,,,0,0,0.285555491672895,119000.0,,,,,,,,716700.0,,1,,,,0.84,,,14900.0,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
HSY.N,,,,,,,,,,,,,1.36261363869111,,,4.9010872315e-05,,,,,,,,,,,,,,0.003386205723552,,0.001501514906364,0.002270094494934,,,,Reported,,67.4,,0,0.016942842429336,61013.0,,,,,,,,347856.0,,0,2.2,,,0.953372026485735,,,152.0,0,,No,,0,1,,,,0.007512813024587,,,1,,,1,1,,0.000245225350951,,0
GL.N,0,0,0,0,1,,,,,,,,0.103383463981188,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7664.0,,0,,,,0.92011,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
SLB.N,0,0,0,1,1,,,,,,,,1.23392110240549,,,,1,1,1,0,1,0,1,,,,,,,,,,,1.188639594e-06,,,Reported,,,0,0,,,,,,,,,,1884000.0,,0,,,,0.357798165137615,,,,1,,ISO 14000,73.0,0,1,,,,,,,1,0.105,,1,1,,,3.737851981e-06,0
AWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,534364.0,,0,,,,,,,,0,,No,,1,1,,,,,,,1,,0,1,1,,,,0
PKG.N,,,,,,,,,,,,,63.4092222612135,,,0.155653199782052,,,,,,,,,,,,,,,,0.415075199418806,,,,,Reported,,6400.0,0,0,,,,,,,,,,3010000.0,,0,2400.0,,,0.630050117622993,,,,0,,No,,0,1,24300000,,,0.827910947828674,,,1,,10000000,1,1,,0.310466605435753,,0
CPAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,12050.4,,0,,,,,,,,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
ADI.OQ,0,0,0,1,1,,,,,,,,0.046768770572103,,,,0,0,0,1,1,0,1,,,,,,,0.017529524202438,,,,,,,Reported,,,0,0,0.239126899863219,2919.0,,,,,,,,354000.0,,0,,,,0.501392161062326,,,1750.0,0,,ISO 14000,100.0,1,0,,,,,,,1,,,0,1,,,,0
MMC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,98687.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,0,,,,0
IT.N,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,13814.3,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
ECL.N,0,0,0,1,1,,,,,,,,1.58519937537966,0.1072060515841,2.956306248e-06,0.00012364551133,0,0,1,0,1,0,1,,,,,,,0.876524827568829,,0.006334085887333,0.000102072465734,,,,Reported,0.148,317.1,0,0,3.09286852084185,35478.0,,,0.378282749968283,,,,,477330.0,,0,6.19,,,0.536750715104777,,,43881.0,0,,ISO 14000,43.0,0,1,,0.0,,0.022350188189853,0.000360168595554,0.0,1,,36400000,0,1,1.0431497484e-05,0.000436290333949,,0
BXP.N,,,,,1,,,,,,,,0.221857850595876,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,172414.0,,0,,,,1.0,,,,1,,No,,1,0,,0.0,,,,0.0,0,,,0,1,,,,0
GE.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1810000.0,,0,,,,,,,,0,,ISO 14000,,0,1,,63000.0,,,,1.11565637783563,0,,181000000,1,1,,,,0
ED.N,0,1,0,1,1,,,,,,,,,,,0.002246725818873,0,0,1,0,0,0,1,,,,,,,,,0.02264008325172,,,,,Reported,,1310.0,0,0,,,,,,,,,,3815000.0,,1,130.0,,,,,,,1,,ISO 14000,,0,1,997000000,,,0.083599234205488,,,1,,991000000,1,1,,0.008296107211232,,0
ALLE.N,,,,,0,,,,,,,,0.153173950794054,,,,,,,,,,0,,,,,,,0.044653846507821,,,,,,,Reported,,,,0,0.207505056845923,1446.0,,,,,,,,100780.0,,0,,,,,,,595.0,0,,ISO 14000,38.0,0,1,16400000,,,,,,0,,900000,0,0,,,,0
OTIS.N,,,,,1,,,,,,,,0.421437896565888,,,,,,,,,,1,,,,,,,0.002691035557678,,,,,,,Reported,,,0,0,0.008450400055952,18801.16196,,,,,,,,203960.0,,0,,,,0.992108531750519,,,120.82382,0,,ISO 14000,100.0,0,0,,,,,,,0,,,0,0,,,,0
WFC.N,0,0,0,1,1,,,,,,,,0.111220221551781,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,642952.0,,0,,,,0.603621931102345,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
CTVA.N,,,,,,,,,,,,,17.0692402019864,,,0.01256322880421,,,,,,,,,,,,,,1.96544735070305,,0.036572954963366,0.009213034456421,,,,Reported,,1310.0,0,0,4.49696582561482,541000.0,,,,,,,,1014000.0,,0,450.0,,,,,,70400.0,0,,No,,0,1,452000000,,,0.083679335675503,0.021079527307569,,1,,9000000,0,1,,0.028744809964867,,0
FTV.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,0.009735007607741,,,,,,,Reported,,,0,0,0.043428257548449,,,,,,,,,57494.0,,0,,,,,,,253.0,0,,ISO 14000,25.0,1,0,,,,,,,0,,,0,0,,,,0
AEE.N,,,,,1,,,,,,,,,,,1.60851246839255,,,,,,,1,,,,,,,,,0.419274039188529,,,,,Reported,,15375.0,1,1,,,,,,,,,,33425400.0,,1,58985.0,,,,,,,1,,No,,1,0,,,,2.40459806068189,,,1,,,0,1,,9.22505473881764,,0
PRU.N,,,,,1,,,,,,,,0.030343172429536,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,44082.0,,0,,,,0.714410100130605,,,,0,,No,,0,1,,,,,,,0,,,1,0,,,,0
DLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1372630.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
CF.N,0,0,0,1,1,,,,,,,,,,,0.001423339243197,0,0,0,0,1,0,1,,,,,,,,,0.390973498365738,0.03086866983684,,,,Reported,,8790.0,0,0,,,,,,,,,,17779000.0,,0,32.0,,,,,,,0,,No,,0,1,,,,0.785803683175398,0.0620418380118,,0,,,1,1,,0.002860718755587,,0
NEE.N,0,0,0,1,1,,,,,,,,0.145491033580577,,,0.003753864548382,0,0,1,0,1,0,1,,,,,,,0.00154573277786,,0.047028706939288,,,,,Reported,,11601.0,0,0,0.022338742750015,35508.3,,,,,,,,43044400.0,,0,926.0,,,0.9574890776158,,,381.3,1,,No,,0,1,,,,0.679653172417834,,,1,,,1,1,,0.054250395453747,,1
KLAC.OQ,,,,,1,,,,,,,,0.031804974536038,,,,,,,,,,1,,,,,,,0.001317365809185,,,,,,,Reported,,,0,0,0.010117463754186,1620.0,,,,,,,,73755.0,,0,,,,0.629585798816568,,,70.0,0,,ISO 14000,10.71429,1,1,,0.0,,,,0.0,0,,1000000000,0,0,,,,0
AME.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035915243234239,,,,,,,Reported,,,0,0,0.236725436355474,,,,,,,,,104700.0,,0,,,,,,,1313.0,0,,No,,0,1,37200000,,,,,,0,,7300000,0,0,,,,0
NUE.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,12800000.0,,0,,,,,,,,0,,ISO 14000,100.0,0,0,,,,,,,0,,,0,1,,,,0
D.N,,,,,,,,,,,,,33.1785366139566,,,0.045238440407555,,,,,,,,,,,,,,0.002441245228032,,0.097660388299711,,,,,Reported,,10509.0,1,1,0.018812413348611,3570000.0,,,,,,,,40045300.0,,1,4868.0,,,0.113613390519723,,,262.69654,1,,No,,1,1,,110276.0,,0.752578057863076,,7.89716413635062,1,,221000000,1,1,,0.348610713262675,,1
SJM.N,,,,,0,,,,,,,,19.7918990524229,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,439458.0,,0,,,,,,,,0,,No,,0,0,,659.2,,,,0.084501986924753,0,,,0,0,,,,0
EMR.N,,,,,,,,,,,,,2.44375553812132,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,372719.0,,0,,,,0.798701298701299,,,,0,,No,,0,1,,9634.0,,,,0.528295678876947,0,,,1,1,,,,0
DVA.N,,,,,1,,,,,,,,5.17047447608847,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,284934.0,,0,,,,0.213173051945144,,,,1,,No,,1,,,,,,,,0,,,1,0,,,,0
COIN.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,5154.09,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CMS.N,,,,,1,,,,,,,,16.2465775439313,,,0.239369543770289,,,,,,,1,,,,,,,,,0.228465035073218,0.008941697131599,,,,Reported,,7333.0,1,1,,,,,,,,,,17620300.0,,1,7683.0,,,0.224115585014682,,,,0,,No,,0,1,,,,1.00054577705008,0.039159503342884,,1,,,1,1,,1.04830126893164,,0
HPE.N,,,,,1,,,,,,,,0.169798861701853,,1.393272e-09,0.000576600385898,,,,,,,1,,,,,,,0.001812785068781,,0.001775733211801,5.6037106011e-05,,,,Reported,4.55e-05,57.99,0,0,0.002130722718111,5485.91,,,,,,,,305150.0,,0,18.83,,,0.913794316073081,,,59.2,1,,ISO 14000,100.0,0,0,,,,0.002087172473366,6.5865246185e-05,,0,,,0,1,1.637633e-09,0.000677728188886,,0
BDX.N,,,,,1,,,,,,,,0.862893414791317,,0.000196756596492,,,,,,,,1,,,,,,,0.049223870875293,,,0.003530044819413,,,,Reported,17.0,,,0,0.222309340860384,70302.0,,,,,,,,494501.0,,0,,,,0.557226208839112,,,4253.0,1,,ISO 14000,13.85,0,1,,,,,,,0,,2500000,1,1,,,,0
MGM.N,0,0,0,1,1,,,,,,,,3.05180471522174,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,818595.0,,0,,,,0.383,,,,0,,ISO 14000,87.8,0,1,,,,,,,1,,,1,1,,,,0
HUBB.N,0,0,0,1,0,,,,,,,,22.5563068892317,,,,0,0,0,1,1,0,0,,,,,,,0.121853069562883,,,,,,,Reported,,,0,0,0.346159944622971,315338.32281,,,,,,,,125619.0,,0,,,,0.919614065093022,,,1712.76479,1,,ISO 14000,,0,0,6300000,,,,,,0,0.0,,0,0,,,,0
ALGN.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,41044.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
SRE.N,,,,,,,,,,,,,1.96932816785988,,,0.000173375430207,,,,,,,,,,,,,,0.090444182757807,,0.003539748366719,,,,,Reported,,245.0,0,0,0.486894298825542,130045.0,,,,,,,,6930000.0,,0,12.0,,,0.333208613036939,,,6260.0,1,,ISO 14000,,1,1,,1100.0,,0.019055767286303,,0.085556506183402,0,,96000000,1,1,,0.000933343703819,,0
REGN.OQ,0,0,0,1,1,,,,,,,,0.100894445149401,,,,0,0,0,1,0,0,1,,,,,,,0.017348922885446,,,,,,,Reported,,,0,0,0.115831067370963,6790.0,,,,,,,,112200.0,,0,,,,0.91488,,,1410.0,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
EFX.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,28425.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
USB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,233254.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
CSGP.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,10447.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
HCA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1952190.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
AVGO.OQ,0,0,0,1,1,,,,,,,,0.047983075673229,,,,0,0,0,0,1,0,1,,,,,,,0.014133923959932,,,,,,,Reported,,,0,0,0.133152907832423,8753.42556,,,,,,,,316196.0,,0,,,,0.269118292177788,,,3655.04732,1,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
DHR.N,0,0,0,1,1,,,,,,,,0.230732680062398,,,,0,0,0,1,1,0,1,,,,,,,0.101931656377804,,,,,,,Reported,,,,0,0.901741758055207,33560.0,,,,,,,,337469.0,,0,,,,0.655450024118831,,,26559.0,0,,ISO 14000,37.58389,0,0,181000000,,,,,,0,,,0,0,,,,0
NWSA.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,127026.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
ERIE.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,4868.67,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
RTX.N,0,0,0,1,0,,,,,,,,0.53912619601161,,,,0,0,0,1,1,0,0,,,,,,,0.137714938958292,,,,,,,Reported,,,0,0,0.346337826924272,65000.0,,,,,,,,1452100.0,,1,,,,,,,22300.0,0,,No,,0,0,834000000,,,,,,0,,,0,1,,,,0
AAPL.OQ,0,0,0,1,1,,,,,,,,0.022618171293422,,,,0,0,1,0,1,0,0,,,,,,,0.000504820204127,,,,,,,Reported,,,1,1,0.003249839879491,56135.47642,,,,,,,,1120610.0,,1,,,,0.710703472242993,,,1281.50286,1,,ISO 14000,,1,1,,,,,,,1,,,1,1,,,,0
CME.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,19973.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ADM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,16000000.0,,0,,,,,,,,0,,EMS,,0,1,,,,,,,1,,57000000,1,1,,,,0
APD.N,0,0,0,1,1,,,,,,,,0.336933854991076,0.00099877922248,,0.001001861874402,0,1,1,0,1,0,1,,,,,,,0.124847402810051,,0.019852278372759,0.001356366845344,,,,Reported,,1288.0,1,0,0.784655623365301,13760.0,,,0.006277244986922,,,,,26300000.0,,1,65.0,,,,,,8100.0,0,,ISO 14000,,0,1,,8500.0,,0.124769931221544,0.008524653685944,0.823404049210501,1,,18600000,1,1,,0.006296619199845,,0
FANG.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0.339051960662515,9.6914327917e-05,,,Reported,,,1,0,,,,,,,,,,1780890.0,,0,,,,,,,,0,,No,,0,0,,,,,1.34647638664117,,1,2.616,,0,1,,,0.000384875680447,0
WRB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,23880.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
AXP.N,0,0,0,1,1,,,,,,,,0.004808055891693,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,98029.0,,0,,,,0.537220843672457,,,,0,,No,,1,0,,0.0,,,,0.0,1,,,0,1,,,,0
CLX.N,,,,,,,,,,,,,3.57311666542721,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,259543.0,,1,,,,0.925554807596808,,,,0,,No,,1,0,28000000,,,,,,0,,,0,1,,,,0
DOV.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,135804.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
FSLR.OQ,,,,,,,,,,,,,5.54403452727726,,,,,,,,,,,,,,,,,0.707453684009692,,,,,,,Reported,,,0,0,2.30076144736572,45983.0,,,,,,,,570766.0,,0,,,,0.83,,,6726.0,1,,ISO 14000,100.0,0,0,,,,,,,0,,,0,0,,,,0
MTB.N,,,,,,,,,,,,,0.158957022431979,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,38049.0,,0,,,,0.54734289912721,,,,1,,No,,1,0,,,,,,,1,,,0,0,,,,0
FDX.N,0,0,0,1,1,,,,,,,,4.97895158531084,,,0.119488938305075,0,0,0,0,1,0,0,,,,,,,0.026903208375998,,0.799041570523735,,,,,Reported,,83429.0,0,0,0.033456806298312,517050.0,,,,,,,,17595600.0,,0,12476.0,,,0.665970965204026,,,2809.0,1,,ISO 14000,,0,1,,35961.0,,0.993687395038054,,0.428316201955716,0,,,1,1,,0.148596338689122,,0
TROW.OQ,,,,,1,,,,,,,,0.013241425314876,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,19764.0,,0,,,,0.796019900497512,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
JKHY.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,31323.3,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
O.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,271.0,,0,,,,,,,,1,,No,,1,1,,,,,,,1,,,1,1,,,,0
