Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
WEC.N,0,0,0,1,1,,,,,,,,1.88680200000686,,,0.027000780653722,0,0,1,1,1,0,1,,,,,,,0.004988394910353,,0.113608337862709,0.004869416384938,,,,Reported,,5352.014,1,1,0.024485798237023,88651.0,,,,,,,,19096000.0,,1,1271.989,,,0.787142069617263,,,235.0,1,,No,,1,1,499600000,,,0.557652489215829,0.023901785900348,,1,,111100000,1,1,,0.132534748994519,,0
MSCI.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,7205.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
TMO.N,0,0,0,1,1,,,,,,,,0.548931143078795,,,,0,0,0,0,1,1,1,,,,,,,0.163990695314973,,,,,,,Reported,,,,0,0.91510631192252,96480.0,,,,,,,,768762.0,,0,,,,0.52,,,41102.0,1,,ISO 14000,,0,1,,,,,,,0,,75000000,1,1,,,,0
F.N,0,0,0,1,1,,,,,,,,6.31409026923384,,,,0,0,0,1,1,0,1,,,,,,,0.202836060462434,,,,,,,Reported,,,1,1,0.235358130294767,1120800.0,,,,,,,,3755050.0,,0,,,,0.91,,,37200.0,0,,ISO 14000,100.0,0,1,,0,,,,0.0,1,,,1,1,,,,0
GEHC.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,304000.0,,0,,,,,,,,0,,ISO 14000,39.0,0,0,,6000,,,,0.327135924976828,0,,,0,0,,,,0
LYB.N,0,0,0,1,1,,,,,,,,34.9221557211342,,4.703058174e-06,0.026425470512198,0,0,1,0,1,0,1,,,,,,,28.24433278934,,0.177702844476813,0.19220177520032,,,,Reported,0.181,6839.0,1,1,21.5456581633664,257000.0,,,,,,,,21657800.0,,0,1017.0,,,0.157589285714286,,,1087000.0,0,,ISO 14000,,0,1,,3990868,,0.135557273393986,0.146617510059265,79.1038433331351,0,,,1,1,3.587639492e-06,0.020158173277041,,0
IBM.N,0,0,0,0,1,,,,,,,,0.082957479432052,,,6.726282116e-06,0,0,0,0,0,0,0,,,,,,,,,0.000188335899251,5.6052350968e-05,,,,Reported,,33.6,,0,0.0,14800.0,,,,,,,,409000.0,,0,1.2,,,0.938,,,0.0,1,,ISO 14000,100.0,1,,,0,,,,0.0,1,,,1,1,,,,0
IQV.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,38575.0,,0,,,,,,,,0,,Both,100.0,1,,,,,,,,0,,,0,0,,,,0
VRTX.OQ,0,0,0,1,1,,,,,,,,0.016025838809981,,,,0,0,1,0,0,0,0,,,,,,,0.004524998536696,,,,,,,Reported,,,0,0,0.048322052445994,1212.0,,,,,,,,22075.0,,0,,,,0.33,,,476.9,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
DXCM.OQ,0,0,0,0,1,,,,,,,,0.125660937659011,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,15725.0,,0,,,,0.429381084840056,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
PEP.OQ,0,0,0,1,1,,,,,,,,8.42786490999551,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5315840.0,,0,,,,,,,,0,,ISO 14000,100.0,0,1,,,,,,,0,,,1,1,,,,0
AOS.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,142313.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
BLK.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,27915.0,,0,,,,,,,,0,,No,,1,1,,,,,,,1,,,1,1,,,,0
HII.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,0.044343709319918,,,,,,,Reported,,,0,0,0.050299737729487,,,,,,,,,348236.0,,0,,,,,,,537.0,1,,No,,0,0,,,,,,,1,,,0,0,,,,0
CVS.N,0,0,0,1,1,,,,,,,,0.034033390545022,,,,0,0,0,1,0,0,1,,,,,,,0.016903475037826,,,,,,,Reported,,,,0,0.007719914136219,2798.0,,,,,,,,987968.0,,0,,,,0.783222442006833,,,2762.0,0,,No,,0,,,,,,,,1,,,1,1,,,,0
PH.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,660000.0,,0,,,,,,,,0,,ISO 14000,38.36066,0,0,,,,,,,1,,,0,0,,,,0
NSC.N,0,0,0,1,1,,,,,,,,3.21373989507934,,,,0,0,0,0,0,0,1,,,,,,,0.328941992961306,,0.523052663444358,,,,,Reported,,37781.0,1,1,1.8642644174186,208373.95,,,,,,,,4278150.0,,1,,,,0.600424754667563,,,23760.05,1,,No,,0,1,66000000,,,2.96437818752452,,,1,,55000000,1,1,,,,0
MSFT.OQ,0,0,0,1,1,,,,,,,,0.014934937546265,,,8.074030299e-06,0,0,0,1,0,1,0,,,,,,,0.000444576293359,,0.000130698365471,0.00011152254351,,,,Reported,0.0,259.0,,0,0.004443435718969,28715.0,,,,,,,,6520660.0,,0,16.0,,,0.57943641032572,,,881.0,1,,ISO 14000,,1,,,,,,,,1,,,1,1,,,,0
HWM.N,0,0,0,1,1,,,,,,,,4.58935743022696,,,0.000144727028751,0,0,0,1,1,0,1,,,,,,,1.29620840564915,,0.015539394679604,0.010028072473629,,,,Reported,,318.89,1,1,4.69715698393078,67580.0,,,,,,,,800000.0,,1,2.97,,,,,,26600.0,0,,ISO 14000,57.0,0,1,16000000,27900,,0.056311142503973,0.036339396079816,4.92671728765672,0,,4000000,0,0,,0.000524457001589,,0
BAX.N,0,0,0,1,1,,,,,,,,1.90361458753428,0.001839924880145,,0.002948597564334,0,0,0,1,0,0,1,,,,,,,0.183992488014466,,0.010968782939324,,,,,Reported,,465.0,,0,0.775579198568162,72900.0,,,,,,,,786000.0,,0,125.0,,,0.782,,,7800.0,1,,ISO 14000,,0,0,19000000,0,,0.046236452222333,,0.0,0,,,0,1,,0.012429153823208,,0
HUM.N,0,0,0,1,1,,,,,,,,0.119782613113896,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,0.0,8154.0,,,,,,,,104448.0,,0,,,,0.61981849399068,,,0.0,1,,No,,1,,,,,,,,0,,,0,0,,,,0
AXON.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,21281.4,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ZBH.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,128289.0,,0,,,,0.73,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
TDY.N,,,,,0,,,,,,,,0.598588878059173,,,,,,,,,,0,,,,,,,0.03591533268355,,,,,,,Reported,,,0,0,0.190559781548664,13775.7,,,,,,,,140058.0,,0,,,,0.45,,,879.3,1,,ISO 14000,,0,0,6300000,,,,,,0,,,0,0,,,,0
TDY.N,0,0,0,1,0,,,,,,,,0.863488266317273,,,,0,0,0,0,0,0,0,,,,,,,0.034539530652691,,,,,,,Reported,,,0,0,0.143436045872568,18791.04,,,,,,,,135654.0,,0,,,,0.57,,,782.96,1,,ISO 14000,,0,0,5800000,,,,,,0,,,0,0,,,,0
GILD.OQ,0,0,0,1,1,,,,,,,,0.099694576447238,,,,0,0,0,1,0,0,1,,,,,,,0.031578353043905,,,,,,,Reported,,,0,0,0.153806678640812,9051.0,,,,,,,,113174.0,,0,,,,0.515814901487129,,,4196.0,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
EPAM.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,CO2,,,,0,,,,,,,,,,41.1066,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
NOC.N,0,0,0,1,1,,,,,,,,0.487542919939173,,,,0,0,1,1,1,0,1,,,,,,,0.03675673009283,,,,,,,Reported,,,0,0,0.097262444675154,43660.0,,,,,,,,758250.0,,0,,,,0.45997458703939,,,3560.0,0,,ISO 14000,,1,0,353000000,12000,,,,0.327850937107262,1,,,0,1,,,,0
PNW.N,0,0,0,1,1,,,,,,,,74.429286481491,,,0.148630912501293,0,0,0,0,1,1,1,,,,,,,0.039455417200554,,0.35745022167843,0.002795733218375,,,,Reported,,6022.0,0,0,0.153711891980016,1253253.0,,,,,,,,12788200.0,,1,2504.0,,,0.008586065105621,,,664.7094,1,,ISO 14000,,1,1,,4237,,1.3925679605308,0.010891722175523,0.979792502286452,1,,,1,1,,0.579041875318687,,0
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,151009.0,,0,,,,,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
DE.N,0,0,0,0,1,,,,,,,,0.777204817262929,,,,0,0,0,1,0,0,1,,,,,,,0.085958136471476,,,,,,,Reported,,,0,0,0.235224933842987,115800.0,,,,,,,,690000.0,,1,,,,,,,14400.0,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
HSY.N,0,0,0,1,1,,,,,,,,1.67194196447231,,,7.076962544e-05,0,0,0,0,0,0,1,,,,,,,0.004303558303757,,0.001746288325035,0.003377815095304,,,,Reported,,91.3,,0,0.02159455333538,87188.0,,,,,,,,411790.0,,0,3.7,,,0.895461773420429,,,225.0,0,,No,,0,1,,,,0.008762589864534,,,1,,,1,1,,0.000355110432626,,0
GL.N,0,0,0,1,1,,,,,,,,0.115836984694338,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6945.0,,0,,,,0.838179500632111,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
SLB.N,0,0,0,1,1,,,,,,,,1.3209427366,,,,1,1,1,0,1,0,1,,,,,,,,,,,2.492873863e-06,,,Reported,,,0,0,,,,,,,,,,1324000.0,,0,,,,0.368421052631579,,,,0,,ISO 14000,87.0,0,1,,,,,,,1,0.21514,,1,1,,,6.492832352e-06,0
AWK.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,557491.0,,0,,,,,,,,0,,No,,1,1,,,,,,,1,,,1,1,,,,0
PKG.N,0,0,0,1,0,,,,,,,,59.7875269980217,,,0.146623621039175,1,1,1,0,1,1,0,,,,,,,,,0.4189246315405,,,,,Reported,,6000.0,0,0,,,,,,,,,,2880000.0,,0,2100.0,,,0.730001167815018,,,,0,,No,,0,1,25200000,,,0.707714083510262,,,1,,11000000,1,1,,0.247699929228592,,0
CPAY.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,15016.6,,0,,,,,,,,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
ADI.OQ,0,0,0,1,1,,,,,,,,0.057261683145549,,,,0,0,0,1,1,0,1,,,,,,,0.022993489311354,,,,,,,Reported,,,0,0,0.155152929264831,2778.0,,,,,,,,325000.0,,0,,,,0.572598018095648,,,1864.0,0,,ISO 14000,100.0,1,0,,,,,,,1,,,0,1,,,,0
MMC.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,92446.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
IT.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11985.8,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
ECL.N,0,0,0,1,1,,,,,,,,1.7424611273759,0.135885309826118,3.08900454e-07,8.7418828554e-05,1,1,1,0,1,0,1,,,,,,,1.11125393915428,,0.004380208441315,7.4908360156e-05,,,,Reported,0.02,283.6,0,0,4.69634861163692,40868.0,,,0.574274487278234,,,,,494886.0,,0,5.66,,,0.624480353138268,,,71949.0,0,,ISO 14000,39.0,0,1,,0,,0.018511507682667,0.000316575501625,0.0,1,,46300000,0,1,1.305465986e-06,0.000369446874062,,0
BXP.N,0,0,0,1,1,,,,,,,,0.603968013905594,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,114661.0,,0,,,,0.479183399909103,,,,1,,No,,1,0,,0,,,,0.0,0,,,0,1,,,,0
GE.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1630000.0,,0,,,,,,,,0,,ISO 14000,,0,1,2415000000,13000,,,,0.446137478980061,1,,220000000,1,1,,,,0
ED.N,0,1,0,1,1,,,,,,,,,,,0.000537204081875,0,0,1,0,0,0,1,,,,,,,,,0.022741639466023,,,,,Reported,,1270.0,0,0,,,,,,,,,,3276000.0,,1,30.0,,,,,,,1,,ISO 14000,,0,1,1118000000,,,0.086612562231467,,,1,,1105000000,1,1,,0.002045966036964,,0
ALLE.N,0,0,0,1,0,,,,,,,,0.231933966823179,,,,0,0,0,1,1,0,0,,,,,,,0.05888707329452,,,,,,,Reported,,,,0,0.204162718909502,1963.0,,,,,,,,90619.0,,0,,,,,,,668.0,0,,ISO 14000,38.0,0,1,24100000,,,,,,0,,2900000,0,0,,,,0
OTIS.N,0,0,0,1,1,,,,,,,,0.423057421053904,,,,0,0,0,1,1,0,1,,,,,,,0.003673562646976,,,,,,,Reported,,,0,0,0.010629267811472,16606.28212,,,,,,,,192316.0,,0,,,,0.978815891204257,,,145.46153,0,,ISO 14000,100.0,0,0,,,,,,,0,,,0,0,,,,0
WFC.N,0,0,0,1,1,,,,,,,,0.117322310421353,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,670972.0,,0,,,,0.572121721511006,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
CTVA.N,1,0,0,1,0,,,,,,,,62.3087448179604,,,0.00059709938635,0,0,1,0,1,0,0,,,,,,,2.35176779458183,,0.012585017835368,0.007509673051397,,,,Reported,,548.0,0,0,5.86680034374105,2610757.0,,,,,,,,1001580.0,,0,26.0,,,0.418320395169916,,,102405.0,0,,ISO 14000,,0,1,512000000,,,0.031395015754798,0.018733887138356,,1,,10000000,0,1,,0.001489544543111,,0
FTV.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,0.004639561337922,,,,,,,Reported,,,0,0,0.022587505976621,,,,,,,,,49806.0,,0,,,,,,,137.0,0,,ISO 14000,25.0,1,0,,,,,,,0,,,0,0,,,,0
AEE.N,0,0,0,1,1,,,,,,,,,,,1.37753290945032,0,0,1,0,1,0,1,,,,,,,,,0.358658925567396,,,,,Reported,,13705.0,1,1,,,,,,,,,,32251000.0,,1,52638.0,,,,,,,1,,No,,0,0,,,,1.7223828075908,,,1,,,0,1,,6.61530727661179,,0
PRU.N,0,0,0,0,1,,,,,,,,0.018456632803327,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,43076.0,,0,,,,0.553951367781155,,,,0,,No,,1,1,,,,,,,0,,,1,0,,,,0
DLTR.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,657312.5,,,,,,,,1156040.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
CF.N,0,0,0,1,1,,,,,,,,,,,0.001307336412344,0,0,1,0,1,0,1,,,,,,,,,0.404641705691702,0.034201607432618,,,,CO2,,9595.0,0,0,,,,,,,,,,14159100.0,,1,31.0,,,,,,,0,,ISO 14000,11.42857,0,1,,0,,1.44699140401146,0.122304328155633,0.0,0,,,1,1,,0.004675011310511,,0
NEE.N,0,0,0,1,1,,,,,,,,0.412671990150076,,,0.004637587422406,0,0,1,0,1,0,1,,,,,,,0.001813131054039,,0.037804618898723,,,,,Reported,,9130.0,0,0,0.020895209009353,99224.42,,,,,,,,42000400.0,,0,1120.0,,,0.960614394811278,,,437.88,1,,No,,0,1,,,,0.435674747089139,,,1,,,1,1,,0.05344531399122,,1
KLAC.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,2235.7,,,,,,,,76222.0,,0,,,,0.41,,,,0,,ISO 14000,10.71429,1,1,,0,,,,0.0,0,,1200000000,0,0,,,,0
AME.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,0.043194076526508,,,,,,,Reported,,,0,0,0.242092957842657,,,,,,,,,103900.0,,0,,,,,,,1489.0,0,,No,,0,1,41000000,,,,,,1,,8200000,0,0,,,,0
NUE.N,0,0,0,1,1,,,,,,,,,,,0.045605558315951,0,0,0,0,1,0,1,,,,,,,,,0.086410531546013,0.028803510515338,,,,Reported,,3600.0,0,0,,,,,,,,,,11500000.0,,0,1900.0,,,,,,,0,,ISO 14000,100.0,0,0,,,,0.086720936146724,0.028906978715575,,0,,,0,1,,0.045769382966327,,0
D.N,0,0,0,1,1,,,,,,,,37.7464525566425,,,0.053867067149865,0,0,0,0,1,0,1,,,,,,,0.001963990528765,,0.114927909136659,,,,,Reported,,11327.0,1,1,0.013887635959248,3720000.0,,,,,,,,38327000.0,,1,5309.0,,,0.098773215289422,,,193.56587,1,,No,,0,1,,64145,,0.81267039747453,,4.60216673841297,1,,251000000,1,1,,0.38090113359162,,1
SJM.N,,,,,1,,,,,,,,18.858362164039,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,328442.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
EMR.N,0,0,0,1,1,,,,,,,,2.61620705387112,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,349665.0,,0,,,,0.769230769230769,,,,0,,No,,0,0,,8000,,,,0.407560242498344,1,,,0,1,,,,0
DVA.N,0,0,0,0,1,,,,,,,,6.97711326009822,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,0.0,,,,,,,,,272196.0,,0,,,,0.251133545429495,,,0.0,1,,No,,1,,,,,,,,0,,,1,0,,,,0
COIN.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,2605.96,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CMS.N,0,0,0,1,0,,,,,,,,16.5539460378793,,,0.205190921578118,0,0,0,1,1,0,0,,,,,,,,,0.203757898991802,0.008568280880681,,,,Reported,,6825.0,1,1,,,,,,,,,,17740100.0,,1,6873.0,,,0.260324148046399,,,,0,,No,,0,1,,,,0.793973941368078,0.033387622149837,,1,,,1,1,,0.799557933922755,,0
HPE.N,0,0,0,1,1,,,,,,,,0.168827929445626,,,0.001303350744904,0,0,0,1,0,0,1,,,,,,,0.00181878000784,,0.003945778270581,0.000119195046942,,,,Reported,0.0,121.49,0,0,0.001965188096575,5142.19,,,,,,,,304205.0,,0,40.13,,,0.888799755299441,,,56.0,1,,Both,100.0,0,0,,,,0.00426340539023,0.000128790005615,,0,,,0,1,0.0,0.001408267827063,,0
BDX.N,0,0,0,0,1,,,,,,,,0.944747662863298,,2.5120254802e-05,,0,0,0,0,0,0,1,,,,,,,0.057336981586468,,,0.003717797710755,,,,Reported,2.0,,,0,0.241918388977212,70653.0,,,,,,,,592809.0,,0,,,,0.563189662048978,,,4565.0,1,,ISO 14000,14.67,0,1,,,,,,,0,,2500000,1,1,,,,0
MGM.N,0,0,0,1,1,,,,,,,,5.15268545962712,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,774053.0,,0,,,,0.374992382627167,,,,0,,ISO 14000,87.8,0,1,,,,,,,1,,,1,1,,,,0
HUBB.N,0,0,0,1,0,,,,,,,,18.6684096573704,,,,0,0,0,1,0,0,0,,,,,,,0.13980805895992,,,,,,,Reported,,,0,0,0.514975797055594,366695.86531,,,,,,,,135612.0,,0,,,,0.929674436416842,,,2766.91346,1,,ISO 14000,,0,0,6700000,0,,,,0.0,1,0.0,,0,1,,,,0
ALGN.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,39400.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
SRE.N,0,0,0,1,1,,,,,,,,1.39701327704706,,,0.000161438385379,0,0,1,0,1,0,1,,,,,,,0.068064906943313,,0.002645105852751,,,,,Reported,,213.0,0,0,0.379596924994806,107015.0,,,,,,,,7428410.0,,0,13.0,,,0.39819193571327,,,5481.0,1,,ISO 14000,,0,1,,379958,,0.014751714107625,,26.314703234296,0,0.0,87000000,1,1,,0.000900339358681,0.0,0
REGN.OQ,0,0,0,1,1,,,,,,,,0.074804390651977,,,,0,0,0,1,0,0,1,,,,,,,0.014025823247246,,,,,,,Reported,,,0,0,0.10520537919678,5980.0,,,,,,,,122700.0,,0,,,,0.908125,,,1380.0,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
EFX.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,25375.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
USB.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,216672.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
CSGP.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11242.0,,0,,,,,,,,1,,No,,1,,,0,,,,0.0,1,,,0,0,,,,0
HCA.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2053480.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
AVGO.OQ,0,0,0,1,1,,,,,,,,0.061084589664414,,,,0,0,0,0,1,0,1,,,,,,,0.019759884874319,,,,,,,Reported,,,0,0,0.142977976086498,9928.22979,,,,,,,,278443.0,,0,,,,0.323519886443224,,,4747.29774,1,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
DHR.N,0,0,0,1,0,,,,,,,,0.293994197912685,,,,0,0,0,1,1,0,0,,,,,,,0.115683142268613,,,,,,,Reported,,,,0,0.931651841008895,38260.0,,,,,,,,347849.0,,0,,,,0.693668558384325,,,24822.0,0,,ISO 14000,35.97561,0,0,197000000,,,,,,0,,,0,0,,,,0
NWSA.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,112092.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,1,1,,,,0
ERIE.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,4110.14,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
RTX.N,0,0,0,1,1,,,,,,,,0.549340168348306,,,,0,0,0,1,1,0,0,,,,,,,0.12372526314151,,,,,,,Reported,,,0,0,0.335450398067806,77400.0,,,,,,,,1442800.0,,1,,,,,,,22500.0,0,,No,,0,0,798000000,,,,,,0,,,0,1,,,,0
AAPL.OQ,0,0,0,1,0,,,,,,,,0.024451716452069,,,,0,0,1,0,1,0,0,,,,,,,0.001209853092981,,,,,,,Reported,,,1,1,0.008803103226059,64818.04415,,,,,,,,1261900.0,,1,,,,0.691379324575156,,,3374.09742,1,,ISO 14000,,1,1,,,,,,,1,,,1,1,,,,0
CME.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,19708.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ADM.N,0,0,0,1,1,,,,,,,,,,0.064443974193219,,0,0,1,0,0,0,1,,,,,,,,,,,,,,Reported,3900.0,,,0,,,,,,,,,,15630000.0,,0,,,,,,,,0,,EMS,,0,1,,,,,,,1,,56000000,1,1,,,,0
APD.N,0,0,0,1,1,,,,,,,,0.492791362687187,0.00127209710653,,0.001019683620214,0,1,1,0,1,0,1,,,,,,,0.134230483120017,,0.02356973613938,0.001454302868175,,,,Reported,,1410.0,1,0,0.632353172790701,21450.0,,,0.005992786606398,,,,,26600000.0,,1,61.0,,,,,,8030.0,0,,ISO 14000,,0,1,,86000,,0.111035862221032,0.006851148945553,6.77240010709842,1,,22300000,0,1,,0.004803679145733,,0
