Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
HII.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0.066013274827356,,,,,,,Energy,,,0,0,0.0605704518748,,,,,,,,,697910.0,,0,,,,,,,567.0,1,,No,,0,0,,,,,,,1,,,0,0,,,,0
CVS.N,0,0,0,1,1,,,,,,,,0.031171303568759,,,,0,0,0,0,0,0,1,,,,,,,0.029274483156571,,,,,,,Reported,,,,0,0.01930772891127,365.44,,,,,,,,1030310.0,,0,,,,0.701064368306069,,,5640.0,1,,No,,0,,,,,,,,1,,,1,1,,,,0
PH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,687957.0,,0,,,,0.85,,,,0,,ISO 14000,,0,0,19400000,,,,,,1,,,0,0,,,,0
NSC.N,,,,,,,,,,,,,5.35917506979347,,,,,,,,,,,,,,,,,0.091989018733242,,0.505008484653276,,,,,Reported,,36881.0,1,1,0.686280518949842,384665.0,,,,,,,,3979934.0,,1,,,,0.805451437594377,,,6718.0,1,,No,,0,1,54000000,,,3.7675962815405,,,1,,40000000,1,1,,,,0
MSFT.OQ,0,0,0,1,0,,,,,,,,0.025103814046494,,,7.425150195e-06,0,0,0,1,0,0,0,,,,,,,0.005859062266305,,0.000124990028281,0.000105189627761,,,,Reported,0.0,202.0,,0,0.066209838128868,31102.0,,,,,,,,4447020.0,,0,12.0,,,0.71857,,,9469.0,1,,ISO 14000,,1,,,,,,,,1,,129000000,1,1,,,,0
HWM.N,0,0,0,1,1,,,,,,,,,,,0.000158811261392,0,0,0,0,1,0,0,,,,,,,1.28534294292106,,0.018057640189215,0.009962264702933,,,,Reported,,316.1,1,1,4.27837992013691,,,,,,,,,810000.0,,1,2.78,,,,,,22500.0,0,,ISO 14000,34.0,0,1,10000000,0,,0.060106484122457,0.033160296634341,0.0,0,,2000000,0,0,,0.00052861760791,,0
BAX.N,,,,,,,,,,,,,1.53757958048386,0.002054341863732,,0.002837956801444,,,,,,,,,,,,,,0.131308449022037,,0.009233948995743,,,,,Reported,,436.0,,1,0.531140238156429,66300.0,,,,,,,,913000.0,,0,134.0,,,0.774,,,6200.0,1,,ISO 14000,50.42735,0,0,20000000,861,,0.037351152231646,,0.073759958879465,1,,,0,1,,0.011479482566607,,0
HUM.N,,,,,,,,,,,,,0.100500539508554,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,7250.0,,,,,,,,97665.0,,0,,,,0.525655172413793,,,0.0,0,,No,,1,,,,,,,,0,,,1,0,,,,0
AXON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,14213.3,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ZBH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,142176.0,,0,,,,0.75,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
TDY.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,93096.6,,0,,,,,,,,0,,ISO 14000,,0,0,6000000,,,,,,0,,,0,0,,,,0
GILD.OQ,0,0,0,1,0,,,,,,,,0.145837950760191,,,,0,0,0,0,0,0,0,,,,,,,0.041349314602065,,,,,,,Reported,,,0,0,0.174936206407712,10914.0,,,,,,,,101156.0,,0,,,,0.50994551303092,,,4319.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
EPAM.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,60.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
NOC.N,0,0,0,1,1,,,,,,,,0.694475483251152,,,,0,0,0,0,1,0,0,,,,,,,0.053643292251128,,,,,,,Reported,,,0,0,0.095926519742384,42170.0,,,,,,,,772110.0,,0,,,,0.443763676148796,,,3530.0,0,,ISO 14000,,1,0,346000000,0,,,,0.0,1,,,0,1,,,,0
PNW.N,0,0,0,1,0,,,,,,,,74.2883208131597,,,0.114324758418619,0,0,0,0,1,0,0,,,,,,,0.055089153545431,,0.326953429064907,0.004101336624883,,,,Reported,,5102.0,0,0,0.239657740128052,1158385.0,,,,,,,,11374100.0,,1,1784.0,,,0.007785573904155,,,859.648,1,,ISO 14000,,1,1,,1832,,1.42236565446941,0.017842297508044,0.51073576616777,1,,,1,1,,0.497354043036737,,0
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,181755.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
DE.N,0,0,0,0,1,,,,,,,,0.708498742156137,,,,0,0,0,1,0,0,1,,,,,,,0.075702605326272,,,,,,,Reported,,,0,0,0.266320677410544,97800.0,,,,,,,,811000.0,,1,,,,0.83,,,11700.0,0,,ISO 14000,,0,0,,321000,,,,7.3067467904944,1,,,0,0,,,,0
HSY.N,,,,,,,,,,,,,1.5636421521855,,,6.8846519557e-05,,,,,,,,,,,,,,0.00490187219248,,0.002062641725937,0.002307735335561,,,,Reported,,74.9,,0,0.021841243851475,56602.0,,,,,,,,354704.0,,0,2.5,,,0.943448399964776,,,178.0,0,,No,,0,1,,,,0.00919050092402,,,1,,,1,1,,0.000306759042858,,0
GL.N,,,,,,,,,,,,,0.174413884124573,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7547.0,,0,,,,0.93812,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
SLB.N,0,0,0,1,1,,,,,,,,1.94661733018145,,,,1,1,1,0,1,0,1,,,,,,,,,,,6.6854094692e-05,,,Reported,,,0,0,,,,,,,,,,1744000.0,,0,,,,0.254545454545455,,,,0,,ISO 14000,73.0,0,1,,,,,,,1,3.77781,,1,1,,,0.000164761219416,0
AWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,546630.0,,0,,,,,,,,0,,No,,1,1,,,,,,,1,,1000000,1,1,,,,0
PKG.N,,,,,,,,,,,,,53.5588731677401,,,0.134844303623372,,,,,,,,,,,,,,,,0.385269438923919,,,,,Reported,,6000.0,0,0,,,,,,,,,,2870000.0,,0,2100.0,,,0.700035966910442,,,,0,,No,,0,1,23600000,,,0.901144453455889,,,1,,9000000,1,1,,0.315400558709561,,0
CPAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,13613.2,,0,,,,,,,,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
ADI.OQ,0,0,0,1,0,,,,,,,,0.083842330262293,,,,0,0,0,1,1,0,0,,,,,,,0.033524674454294,,,,,,,Reported,,,0,0,0.292875887729839,2463.0,,,,,,,,362000.0,,0,,,,0.490497100389864,,,1641.0,0,,ISO 14000,100.0,1,0,,,,,,,1,,,0,1,,,,0
MMC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,103087.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,0,,,,0
IT.N,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,13853.1,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
ECL.N,,,,,,,,,,,,,0.753700773122743,0.08322268926663,2.6311315e-08,6.9593428109e-05,,,,,,,,,,,,,,0.368726768062771,,0.004137454279854,4.8149706405e-05,,,,Reported,0.002,314.5,0,0,2.20119216844288,29263.0,,,0.496815386669389,,,,,469627.0,,0,5.29,,,0.479132848091323,,,28028.0,0,,ISO 14000,57.0,0,1,,0,,0.024699405486488,0.000287439822196,0.0,1,,28500000,0,1,1.57070941e-07,0.000415452639184,,0
BXP.N,,,,,,,,,,,,,0.421121213355916,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,176928.0,,0,,,,0.530866117244597,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
GE.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1890000.0,,0,,,,,,,,0,,ISO 14000,,0,1,,25000,,,,0.329667431495108,0,,247000000,1,1,,,,0
ED.N,,,,,,,,,,,,,,,,0.000545307390235,,,,,,,,,,,,,,,,0.021085219089075,,,,,Reported,,1160.0,0,0,,,,,,,,,,4086000.0,,1,30.0,,,,,,,0,,ISO 14000,,0,1,940000000,,,0.084820122842937,,,1,,938000000,1,1,,0.002193623866628,,0
ALLE.N,,,,,0,,,,,,,,0.19354288765205,,,,,,,,,,0,,,,,,,0.022769775707051,,,,,,,Reported,,,,0,0.101666605389904,2073.92,,,,,,,,100618.0,,0,,,,,,,276.523,0,,ISO 14000,37.0,0,1,21100000,,,,,,0,,7100000,0,0,,,,0
OTIS.N,,,,,0,,,,,,,,0.257065617459753,,,,,,,,,,0,,,,,,,0.002570656174598,,,,,,,Reported,,,0,0,0.007225950925055,9125.24877,,,,,,,,209000.0,,0,,,,0.99,,,92.17423,0,,ISO 14000,80.0,0,0,,,,,,,0,,,0,0,,,,0
WFC.N,0,0,0,1,1,,,,,,,,0.128141912294481,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,772098.0,,0,,,,0.583454453242843,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
CTVA.N,,,,,,,,,,,,,29.5896599122201,,,0.001026795401178,,,,,,,,,,,,,,1.91159493510208,,0.022854478284276,0.007916261318757,,,,Reported,,690.0,0,0,4.05943588661462,835629.0,,,,,,,,1025000.0,,0,31.0,,,,,,57713.0,0,,No,,0,1,329000000,,,0.048533445874657,0.016810860237744,,0,,5000000,0,1,,0.002180488147992,,0
FTV.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,55800.3,,0,,,,,,,,0,,ISO 14000,30.0,1,0,,,,,,,0,,,0,0,,,,0
AEE.N,,,,,1,,,,,,,,,,,1.70256455473775,,,,,,,0,,,,,,,,,0.420861189906104,,,,,Reported,,13053.0,1,1,,,,,,,,,,31822300.0,,1,52805.0,,,,,,,1,,No,,1,0,,,,2.25284777355885,,,1,,,0,1,,9.11373835001726,,0
PRU.N,,,,,1,,,,,,,,0.019793644912452,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,48579.0,,0,,,,0.505651846269781,,,,1,,No,,1,1,,,,,,,0,,,1,0,,,,0
DLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,513489.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CF.N,,,,,1,,,,,,,,,,,0.001350371504974,,,,,,,1,,,,,,,,,0.485714660978669,0.032921126000567,,,,Reported,,10431.0,0,0,,,,,,,,,,16888000.0,,0,29.0,,,,,,,0,,No,,0,1,,,,1.5954420312022,0.10813704496788,,1,,,1,1,,0.004435607219333,,0
NEE.N,0,0,0,1,0,,,,,,,,0.329717588428814,,,0.00569369822924,0,0,1,0,1,0,1,,,,,,,0.001524736770096,,0.040683711861175,,,,,Reported,,8453.0,0,0,0.017602933822304,68189.8,,,,,,,,43326100.0,,0,1183.0,,,0.980318699950078,,,316.8,1,,No,,0,0,,,,0.469689392676557,,,1,,,0,1,,0.065733177751848,,1
KLAC.OQ,,,,,,,,,,,,,0.048158151504927,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,0.0,1620.0,,,,,,,,32777.8,,0,,,,0.52,,,0.0,0,,ISO 14000,10.714,1,0,,,,,,,0,,,0,1,,,,0
AME.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042827234162216,,,,,,,Reported,,,0,0,0.285240468728283,,,,,,,,,107000.0,,0,,,,,,,1295.0,0,,No,,0,1,32400000,,,,,,0,,5600000,0,0,,,,0
NUE.N,,,,,,,,,,,,,,,,0.01476922748674,,,,,,,,,,,,,,,,0.002109889510162,0.008439558498451,,,,Reported,,46.08711,1,1,,,,,,,,,,21208500.0,,0,322.60979,,,,,,,0,,ISO 14000,100.0,0,1,16000000,,,0.002288375999235,0.009153504493473,,0,,10000000,0,0,,0.01601863298771,,0
D.N,,,,,,,,,,,,,28.2146222297581,,,0.038201844163256,,,,,,,,,,,,,,0.023204346464765,,0.098343535647615,,,,,Reported,,9942.0,1,1,0.165525968811741,2850000.0,,,,,,,,37568200.0,,1,3862.0,,,0.444175350297538,,,2345.83403,1,,EMS,,1,1,,1477737,,0.701524132091448,,104.271591871296,1,,238000000,1,1,,0.272509173017217,,1
SJM.N,,,,,0,,,,,,,,17.3890218934553,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,459780.0,,0,,,,,,,,0,,No,,0,0,,4000,,,,0.51033426894616,0,,,0,0,,,,0
EMR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,722806.0,,0,,,,,,,,0,,No,,0,0,,3057,,,,0.182126899016979,0,,,0,1,,,,0
DVA.N,,,,,,,,,,,,,4.83791456393752,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,290005.0,,0,,,,0.0,,,,1,,No,,1,,,,,,,,0,,,1,0,,,,0
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,1,,,,,,,,,,,0.1633309218302,,,,,,,0,,,,,,,0.000823553139639,,0.192239049587757,0.00755553339118,,,,Reported,,5852.0,1,1,0.003906201308819,,,,,,,,,14849900.0,,1,4972.0,,,,,,25.07,0,,No,,0,1,,,,0.911810532876286,0.03583670925522,,1,,,1,1,,0.774696167030228,,0
HPE.N,,,,,,,,,,,,,0.241639527097495,,2.21383e-09,0.000884793992945,,,,,,,,,,,,,,0.002877978792732,,0.00271304846961,8.4863477222e-05,,,,Reported,6e-05,73.53,0,0,0.002890816099622,6471.0,,,,,,,,341490.0,,0,23.98,,,0.879399908382959,,,78.0,1,,ISO 14000,100.0,1,0,,,,0.002725150100067,8.5242013194e-05,,0,,,0,1,2.223705e-09,0.000888740641909,,0
BDX.N,,,,,,,,,,,,,0.914044589807522,,0.000310810066896,,,,,,,,,,,,,,,0.052921391005701,,,0.004877327203597,,,,Reported,26.0,,,0,0.258631769585792,72035.0,,,,,,,,490609.0,,0,,,,0.554981559467448,,,4427.0,1,,ISO 14000,,0,1,,,,,,,0,,,1,1,,,,0
MGM.N,0,0,0,1,1,,,,,,,,2.36566298607416,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,738243.0,,0,,,,0.426,,,,1,,ISO 14000,87.8,0,1,,,,,,,0,,,1,1,,,,0
HUBB.N,,,,,1,,,,,,,,26.7129657541868,,,,,,,,,,1,,,,,,,0.148049488289293,,,,,,,Reported,,,0,0,0.451418552251973,339718.9127,,,,,,,,126941.0,,0,,,,0.932106978123804,,,1893.29455,1,,ISO 14000,,0,0,6400000,,,,,,0,0.0,,0,0,,,,0
ALGN.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,52238.4,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
SRE.N,,,,,,,,,,,,,1.75377673896557,,,0.000182737423633,,,,,,,,,,,,,,0.092419452002588,,0.002984711252679,,,,,Reported,,196.0,0,0,0.53377308707124,109098.0,,,,,,,,6851000.0,,0,12.0,,,0.381472123090816,,,6069.0,1,,ISO 14000,,1,1,,4000,,0.017238346525945,,0.351802990325418,0,,92000000,1,1,,0.001055408970976,,0
REGN.OQ,0,0,0,1,1,,,,,,,,0.095871619746739,,,,0,0,0,1,0,0,1,,,,,,,0.017701554606119,,,,,,,Reported,,,0,0,0.077776464219715,5520.0,,,,,,,,102900.0,,0,,,,0.932088626292467,,,1250.0,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
EFX.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,29079.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
USB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,254081.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
CSGP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,4082.22,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
HCA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2068000.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
AVGO.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,242172.0,,0,,,,,,,,1,,ISO 14000,100.0,0,0,,,,,,,0,,,0,0,,,,0
DHR.N,0,0,0,1,1,,,,,,,,0.301849425522909,,,,0,0,0,1,1,0,0,,,,,,,0.122669701835919,,,,,,,Reported,,,,0,1.00345539400467,32662.0,,,,,,,,304996.0,,0,,,,0.68611,,,22361.0,0,,ISO 14000,28.24859,0,0,194000000,,,,,,0,,,0,0,,,,0
NWSA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,142912.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
ERIE.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,4151.39,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
RTX.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1538610.0,,1,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
AAPL.OQ,0,0,0,1,1,,,,,,,,0.020880313210441,,,,0,0,0,0,1,0,0,,,,,,,0.000636195762778,,,,,,,Reported,,,1,1,0.00444199654472,51707.09943,,,,,,,,1058450.0,,1,,,,0.682613160389975,,,1624.95785,1,,ISO 14000,,1,1,,,,,,,1,,,1,1,,,,0
CME.OQ,,,,,0,,,,,,,,0.002698758996575,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,19941.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ADM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,16200000.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,52000000,1,1,,,,0
APD.N,0,0,0,1,1,,,,,,,,,0.000209270836202,,0.000783077967724,0,0,0,0,1,0,1,,,,,,,0.085058468907923,,0.018442836274321,0.001011250685905,,,,Reported,,1366.0,1,1,0.71135801632736,5000.0,,,0.001750166548107,,,,,26400000.0,,1,58.0,,,,,,6300.0,0,,ISO 14000,30.0,0,1,,3300,,0.154240484175107,0.008457256416336,0.372616103790522,1,,18300000,1,1,,0.006549010309046,,0
FANG.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0.636861928180311,0.000197153546126,,,Reported,,,1,0,,,,,,,,,,1473576.0,,0,,,,,,,,0,,No,,0,0,,,,,3.27621756132243,,1,2.853,,0,1,,,0.001014219694277,0
WRB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2,,,,0,,,,,,,,,,1385.87,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
AXP.N,0,0,0,1,1,,,,,,,,0.00716662022605,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,116026.0,,0,,,,0.516192345436703,,,,0,,No,,1,0,,0,,,,0.0,1,,,0,1,,,,0
CLX.N,,,,,,,,,,,,,2.41077432391702,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,234854.0,,1,,,,0.901412675902694,,,,1,,No,,1,0,28000000,,,,,,0,,,0,1,,,,0
DOV.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,132582.0,,0,,,,,,,,0,,ISO 14000,,0,0,30400000,,,,,,0,,,0,0,,,,0
FSLR.OQ,,,,,,,,,,,,,4.1881222075902,,,,,,,,,,,,,,,,,0.616567108207661,,,,,,,Reported,,,0,0,2.44750550651857,38440.0,,,,,,,,470955.0,,0,,,,0.81,,,6636.0,1,,ISO 14000,100.0,0,0,,,,,,,0,,,0,0,,,,0
MTB.N,,,,,,,,,,,,,0.143268619865215,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,40731.0,,0,,,,0.396715700034018,,,,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
FDX.N,0,0,0,1,0,,,,,,,,6.44251629587393,,,0.198300637686173,0,0,0,0,1,0,0,,,,,,,0.0377817337912,,1.32859823308207,,,,,Reported,,74550.0,0,0,0.030628313853533,359381.0,,,,,,,,16183600.0,,0,11127.0,,,0.695087980392862,,,2120.0,1,,ISO 14000,9.06,0,1,,0,,1.07704754612306,,0.0,0,,,1,1,,0.160755305777482,,0
TROW.OQ,,,,,,,,,,,,,0.015289597254572,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,21457.0,,0,,,,0.773722627737226,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
JKHY.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,30139.3,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
O.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,283.0,,0,,,,,,,,1,,No,,1,1,,,,,,,1,,,1,1,,,,0
MLM.N,0,0,0,1,1,,,,,,,,,,,,0,0,1,0,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,5100000.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,0,,,,0
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66881812579496,,,,,,,Reported,,,,0,34.190076336672,,,,,,,,,38378.0,,0,,,,,,,98593.0,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
L.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,13819.3,,1,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
QCOM.OQ,0,0,0,1,1,,,,,,,,0.025102997172956,,,2.275196118e-06,0,0,0,0,0,0,0,,,,,,,0.004777911848629,,6.8049047541e-05,6.4394944684e-05,,,,Reported,,9.87,1,0,0.031889926832635,2948.0,,,,,,,,315526.0,,1,0.33,,,0.493820379016754,,,693.0,1,,ISO 14000,,1,0,,,,0.00045418986701,0.000429800745479,,0,,,0,1,,1.5185679444e-05,,0
IPG.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,67188.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,1,,,,0
PHM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,101950.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
ULTA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,141620.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
KO.N,0,0,0,1,1,,,,,,,,4.84989717662291,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5560000.0,,0,,,,0.89,,,,0,,EMS,,0,0,,,,,,,1,,,0,1,,,,0
CSCO.OQ,0,0,0,0,1,,,,,,,,0.027149960505803,,,2.755376569e-06,0,0,0,0,0,0,0,,,,,,,0.001211415560626,,0.001059394784391,,,,,Reported,,223.0,,0,0.005172308878116,5460.0,,,,,,,,645961.0,,1,0.58,,,0.766929133858268,,,255.0,1,,ISO 14000,,1,1,,,,0.004523234822823,,,0,0.0,,1,1,,1.1764467252e-05,,0
WTW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2,,,,0,,,,,,,,,,50678.2,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ANET.N,,,,,,,,,,,,,0.000972407311839,,,,,,,,,,,,,,,,,0.000552634064967,,,,,,,Reported,,,,0,0.008280403250974,18.54223,,,,,,,,5703.0,,0,,,,0.99272533658152,,,24.41096,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
