Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
SDR.L,B+,B+,71.6199967218519,71.6199967218519,100.0,B,A-,A-,61.8937817475563,78.4731510690501,76.1536428995787,A+,A,B,A-,A,B-,C+,A-,B+,A+,94.0528634361233,85.1769911504425,65.3846153846154,80.4012345679012,91.25,50.7716049382716,43.978102189781,76.7350157728707,74.5268138801262,93.0833333333333
NXT.L,B+,B-,73.2395644371482,55.0980430881393,36.9565217391304,B+,B+,A,71.9575509931415,68.7767613038906,85.0140894681226,A+,A,B+,A-,A+,C-,A+,A-,C-,A-,92.6470588235294,85.3293413173653,75.0,82.3394495412844,98.75,27.2935779816514,93.6893203883495,79.1009463722397,30.0473186119874,75.25
ITRK.L,B+,B+,71.9870594614751,71.9870594614751,100.0,A-,B,B,80.076584880467,65.8972204402601,65.9202354729878,B+,A,C,A+,A+,B-,B,A-,D,A,70.8041958041958,83.8141025641026,38.5321100917431,95.6582633053221,95.6273764258555,57.9831932773109,65.6342182890855,78.4241531664212,11.119293078056,85.4294478527607
BTRW.L,A-,C+,75.8200644171859,45.4100322085929,15.0,B+,A-,A-,72.2485561478409,81.368802912981,75.8559293860413,A,A,B,A+,B-,A+,C+,A+,C,A,91.3194444444444,85.2739726027397,59.7560975609756,95.859872611465,57.7235772357724,97.1337579617834,44.6308724832215,93.1516936671576,37.1870397643594,88.7269938650307
SHEL.L,A+,C+,92.1049962733173,47.5831103815566,3.06122448979592,A,A+,A,91.5234686198331,94.5230114055615,91.1634343527285,A+,A+,A-,A,A,A+,A+,A+,B+,A+,95.3441295546559,96.875,79.5454545454545,84.0501792114695,91.2621359223301,97.3118279569892,99.4208494208494,99.4845360824742,74.7422680412371,99.3865030674847
GLEN.L,A,C+,90.6956562493336,47.6205553973941,4.54545454545455,A+,A,A,93.9613022242998,88.8666666666666,88.2377204441592,A+,A+,D-,A+,A+,A+,A+,A,A+,A+,97.5195822454308,97.0437017994859,0.0,97.6404494382023,91.7508417508417,93.1460674157303,93.75,85.0,98.3333333333333,94.0
VOD.L,A,C+,84.3187964196493,47.9733516981968,11.6279069767442,A-,A,A,81.9808674517111,89.3866105853487,83.824490677619,A+,A+,B,A-,A,B,A+,A+,B,A+,94.9404761904762,92.9878048780488,60.6481481481482,76.4248704663213,89.3835616438356,58.8082901554404,92.6630434782609,95.3470031545741,65.2208201892744,95.8333333333333
BARC.L,A,B-,89.348491763132,53.0952985131449,16.8421052631579,A,A,A+,87.5590305695684,90.3338844866895,93.0487096209574,A+,B+,A+,A+,A+,A,B+,A+,B+,A+,98.1146304675716,74.6196403872752,96.3894967177243,92.3117154811715,94.4206008583691,84.3619246861925,74.0638766519824,95.6553755522828,67.3784977908689,98.159509202454
FCIT.L,C-,C-,32.5366854933193,32.5366854933193,100.0,B-,D+,D,50.5620871830514,23.5030313434589,11.1111111111111,D-,D-,C,C-,D,B+,C+,D+,C-,D-,0.0,0.0,33.3333333333333,29.6703296703297,13.2352941176471,69.7802197802198,50.0,24.8159057437408,33.2106038291605,2.37730061349693
UTG.L,B-,B-,58.1570761920257,58.1570761920257,100.0,B+,B-,C+,69.7443487603366,56.8547493866106,49.9483607678839,B-,B-,C-,A,C+,A-,C,C+,A-,A,50.3267973856209,55.3680981595092,28.110599078341,89.5095367847411,44.1747572815534,75.3405994550409,40.8554572271386,43.1388012618296,82.2555205047319,87.3333333333333
DPLM.L,C-,C-,33.3229664660761,33.3229664660761,100.0,C-,B+,D,25.9206382610218,72.3072555205048,8.92378788550059,D+,D,D-,C,C+,D,D-,A-,A,D+,22.3150357995227,15.8595641646489,0.0,41.231732776618,49.2105263157895,9.91649269311065,0.0,78.9432176656151,85.7255520504732,19.0
ICGIN.L,C,C,39.6658171955835,39.6658171955835,100.0,C,C,C,40.8204386676343,39.020750087627,38.5659952637398,B-,B,D+,B+,C-,D+,C+,C,D+,B+,52.6431718061674,59.5132743362832,24.5562130177515,70.2160493827161,32.5,17.2839506172839,43.978102189781,38.5646687697161,20.1104100946372,69.6666666666667
BAES.L,B+,B+,72.6164979526014,72.6164979526014,100.0,B+,A-,B+,69.6213703737426,77.9885763678693,70.827384426036,B,A-,B,A+,C+,B,A-,A+,C-,B+,66.4893617021277,81.1827956989247,63.7254901960784,93.9814814814815,49.390243902439,66.2037037037037,80.6930693069307,94.0353460972018,28.7923416789396,71.5490797546012
DCC.L,C+,C+,45.9265825307081,45.9265825307081,100.0,C-,A,C,29.237866020257,86.1111111111111,37.049987049987,C+,C-,C,C,C-,C,D,A,A,A-,41.6666666666667,28.7037037037037,39.7435897435897,36.6071428571429,30.2083333333333,37.5,9.43396226415094,86.6071428571429,88.3928571428571,80.2083333333333
ULVR.L,A,B+,90.0859437397151,70.0429718698575,50.0,A+,A,A,93.4651211399463,88.0904795034199,85.5107852533385,A-,A,A+,A+,A,A+,A+,A+,C+,A+,80.6666666666667,84.4594594594595,93.6170212765958,92.5287356321839,89.8550724637681,95.9770114942529,95.7831325301205,99.3372606774669,45.7290132547864,95.398773006135
EDV.L,A-,A-,81.9475370431567,81.9475370431567,100.0,A,A-,A-,85.486858433055,81.6391868208903,78.1157666167533,A,A,D-,A,A+,A+,D+,A,B-,A,85.7702349869452,86.5038560411311,0.0,90.6741573033708,91.7508417508417,94.0449438202247,24.1847826086957,87.9337539432177,56.8611987381704,87.3333333333333
LSEG.L,B+,B+,67.1905120261483,67.1905120261483,100.0,A-,B,B,79.3620404446851,58.3947583207592,62.2490925326746,A+,B-,B-,A+,A+,A-,C+,B-,B,A+,96.3461538461539,56.9090909090909,50.7462686567164,98.1994459833795,92.75,80.4709141274238,44.006309148265,50.4418262150221,58.3946980854197,98.159509202454
TSCO.L,A-,C+,80.7769176886088,47.3329032887488,13.8888888888889,A,A-,B+,85.7077362395536,82.8369353064339,68.3745003599302,A,A-,C-,A-,A+,A+,A-,A,B-,A,83.7349397590361,76.7045454545455,25.4716981132075,79.5238095238095,91.6666666666667,93.8095238095238,81.5789473684211,89.8019801980198,55.3465346534654,89.247311827957
LGEN.L,A-,B+,75.8046955860559,69.3126042032844,62.8205128205128,B+,A,B,67.0494946063527,90.2814797413494,63.0175465491361,A,A-,B-,A,A,C-,A-,A+,A-,A+,86.4444444444444,76.530612244898,50.7042253521127,85.5442176870748,87.434554973822,25.3401360544218,78.4671532846715,92.4153166421208,77.0986745213549,99.3865030674847
