Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
NXT.L,B+,B+,70.5025977755592,70.5025977755592,100.0,B+,B+,B+,68.3466003150365,74.0604705631853,68.1779576681352,A+,A,D-,A,A+,C-,A-,A,C,B+,95.7516339869281,85.1724137931035,8.21917808219178,89.0243902439024,98.9510489510489,25.609756097561,76.7379679144385,84.0594059405941,41.2871287128713,73.2258064516129
ITRK.L,A-,A-,79.2191738722293,79.2191738722293,100.0,A,B+,B+,87.1916261824056,74.9199439186821,70.8080418111023,A-,A,C,A+,A+,A-,B+,A-,C+,A,81.9502074688797,86.8518518518518,37.2340425531915,96.7492260061919,95.4545454545455,82.1981424148607,68.75,80.8359621451104,46.9242902208202,87.3333333333333
BTRW.L,B+,B+,67.2371260419644,67.2371260419644,100.0,B+,A-,B-,74.0859991072758,77.9986330178759,50.7052736484521,A-,B+,D,A+,B,A+,C+,A+,D+,A-,81.8548387096774,73.1060606060606,16.0550458715596,97.5524475524475,64.0,91.958041958042,46.5384615384615,94.8738170347003,23.5804416403785,75.25
SHEL.L,A+,C+,93.1610406700494,48.4555203350247,3.75,A+,A+,A+,92.531915986065,96.2167893445496,91.8425340872808,A+,A+,A-,A,A+,A+,A+,A+,A,A+,97.198275862069,96.6796875,79.6296296296296,87.8731343283582,93.5828877005348,93.8432835820896,97.2916666666667,98.5015772870662,86.3564668769716,99.5833333333333
GLEN.L,A,C+,91.5381430379666,48.7351732138986,5.93220338983051,A+,A+,A,91.7880115464598,95.465367965368,88.5125163056497,A+,A+,D-,A+,A+,A-,A+,A+,A+,A+,97.7341389728097,97.4397590361446,0.0,97.6426799007444,92.4710424710425,81.2655086848635,93.217665615142,94.6428571428571,98.2142857142857,95.4545454545455
VOD.L,A-,C+,81.2214522976997,46.2357261488499,11.25,A,B+,A-,85.1348673539499,74.1810568153589,80.1673099173739,A,A,B,A,A,B,A+,A-,C,A+,88.4868421052632,87.4149659863945,62.3762376237624,83.4239130434783,91.4814814814815,61.6847826086957,93.6781609195402,80.0990099009901,40.3960396039604,95.2688172043011
BARC.L,A,C+,83.5120615235858,44.3723098315603,5.23255813953488,A,B+,A+,91.5157980373907,68.6479845776376,93.1038281186839,A+,A-,A+,A+,A+,A+,B+,B,B+,A+,97.0864661654135,76.0526315789474,96.3709677419355,95.0696055684455,94.8648648648649,95.5336426914153,74.6296296296296,62.5394321766561,69.1640378548896,98.4166666666667
FCIT.L,C,C,33.5191935600318,33.5191935600318,100.0,B-,C-,D-,52.8261886844951,25.9573080967403,0.0,D-,D-,D-,C,D,B+,C+,C-,C,D-,0.0,0.0,0.0,33.5365853658537,13.7931034482759,72.5609756097561,50.0,26.5772870662461,39.1955835962145,3.0
UTG.L,B,B,66.0384684021343,66.0384684021343,100.0,A-,B,B-,81.6422483960473,65.5177969409844,53.92743051659,B-,B,C-,A,C+,A-,A,B+,C,A,56.5298507462687,58.421052631579,26.6666666666667,87.3937677053824,42.2360248447205,80.3116147308782,87.2641509433962,70.1980198019802,36.5346534653465,85.5913978494624
DPLM.L,C,C,33.9843579607109,33.9843579607109,100.0,C-,B+,D,27.605758629747,71.6857943858902,9.53570465318889,D+,D+,D-,C+,B-,D-,D-,A-,A,D+,22.6878612716763,17.97583081571,0.0,47.8535353535354,51.9543973941368,7.95454545454545,0.0,75.5445544554455,90.1980198019802,24.6236559139785
ICGIN.L,C-,C-,30.1487126319048,30.1487126319048,100.0,C,C-,C-,34.6519878690661,26.3480606125129,30.1416668437945,C,C-,C-,B-,D+,D,C+,D,C,B+,39.8351648351648,31.1170212765957,25.8741258741259,53.4843205574913,23.758865248227,16.2020905923345,45.0819672131148,14.5544554455446,37.9207920792079,67.9569892473118
BAES.L,A-,B,75.1262743902699,62.5631371951349,50.0,B+,A,B+,67.1935908135728,87.0312302839117,73.5556890255622,A-,A-,B,A+,C-,B+,A,A+,A-,A-,82.3863636363637,78.4883720930232,62.0,98.5849056603774,32.4675324675325,72.1698113207547,85.5670103092783,92.192429022082,77.6813880126183,75.25
DCC.L,C+,C+,48.1742058581077,48.1742058581077,100.0,C-,A,C,32.6865881558714,89.6944444444445,37.0538613172541,C,D+,C+,B-,C-,C+,D,A+,A-,B+,40.625,23.469387755102,44.2857142857143,50.9615384615385,26.25,45.1923076923077,9.18367346938776,97.2727272727273,79.0909090909091,67.7083333333333
ULVR.L,A,C+,89.4274881422214,49.7137440711107,10.0,A+,A,A-,94.0131374417088,88.9029092183666,81.0355267615177,A-,A-,A,A+,A,A+,A+,A+,C+,A+,77.34375,78.030303030303,90.2439024390244,98.0519480519481,87.5,96.7532467532468,95.2702702702703,99.9211356466877,47.5552050473186,95.8333333333333
EDV.L,B,B,60.3477370593181,60.3477370593181,100.0,B-,A-,B-,55.3748967034916,76.8551758401647,54.5169189369012,C+,B+,D-,B+,C+,A-,D-,A-,B,A-,46.6767371601208,74.2469879518072,0.0,69.3548387096774,44.5945945945946,82.5062034739454,0.0,79.9009900990099,66.039603960396,77.8494623655914
LSEG.L,B+,B+,72.9915265260379,72.9915265260379,91.6666666666667,A,B,B,86.3820858411235,64.2736417805818,64.3591976054648,A+,B+,C+,A+,A,A+,C+,B,B,A+,96.6960352422907,67.9203539823009,50.0,98.9197530864197,91.25,97.9938271604938,43.978102189781,58.9116719242902,59.384858044164,98.4166666666667
TSCO.L,B+,C,73.4362517955071,38.6412028208305,3.84615384615385,A,B+,B-,83.6489197824815,74.3360456416012,51.9570948194057,B-,B,C-,B+,A+,A+,A-,A-,B-,A,54.2253521126761,62.3287671232877,25.5102040816327,69.4444444444444,93.9655172413793,95.0,81.0975609756098,78.0681818181818,55.5681818181818,83.8271604938272
LGEN.L,A-,A-,76.3671117081512,76.3671117081512,100.0,B+,A,B,67.9389397331464,91.0397125832457,61.8479109953841,A,A-,C+,A,A,C-,A-,A,A,A+,85.0,76.7605633802817,49.1596638655462,86.1867704280156,89.1025641025641,25.4863813229572,80.0411522633745,90.9305993690852,86.0410094637224,99.0833333333333
