Instrument,Audit Oversight of Tax,Named Position for Tax Oversight,Tax Breakdown by Country,Tax Breakdown by Domestic or International,Tax Data Verification,Tax Fairness Commitment,Tax in Audit Tor,Tax Oversight by Board,Policy Tax Transparency,Taxes Align to Revenues,CSR Sustainability Committee,Integrated Strategy in MD&A,Global Compact Signatory,Stakeholder Engagement,CSR Sustainability Reporting,GRI Report Guidelines,CSR Sustainability Report Global Activities,CSR Sustainability External Audit,CSR Sustainability External Auditor Name,ESG Reporting Scope,ESG Period Last Update Date,UNPRI Signatory,SDG 2 Zero Hunger,SDG 3 Good Health and Well-being,SDG 4 Quality Education,SDG 5 Gender Equality,SDG 6 Clean Water and Sanitation,SDG 7 Affordable and Clean Energy,SDG 8 Decent Work and Economic Growth,"SDG 9 Industry, Innovation and Infrastructure",SDG 10 Reduced Inequality,SDG 11 Sustainable Cities and Communities,SDG 12 Responsible Consumption and Production,SDG 13 Climate Action,SDG 14 Life Below Water,SDG 15 Life on Land,SDG 16 Peace and Justice Strong Institutions,SDG 17 Partnerships to achieve the Goal
LHX.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APA.OQ,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IFF.N,,,,,,,,,,,True,,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False
CEG.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,Lloyds Register Quality Assurance Ltd LRQA,100.0,,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False
STT.N,,,,,,,,,,,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False
JCI.N,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True
FE.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
PNC.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Keramida,100.0,,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False
VZ.N,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,Ernst & Young LLP (EY),100.0,,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False
NEM.N,,,,,,,,,,,True,True,True,True,True,True,True,True,PricewaterhouseCoopers,100.0,,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
ROL.N,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KEY.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GIS.N,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False
CMCSA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,78.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,KPMG LLP,100.0,,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True
EIX.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
NWS.OQ,,,,,,,,,,,True,False,False,False,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MU.OQ,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
UPS.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,Deloitte & Touche LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
UNP.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,,,100.0,,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False
BAC.N,,,,,,,,,,,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
KMX.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PARA.OQ,,,,,,,,,,,True,False,False,False,True,True,True,True,Keramida,100.0,,False,False,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False
IP.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,False,True
MDT.N,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,,100.0,,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
DPZ.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,Quantis,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MMM.N,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
CZR.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,,70.064,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
UBER.N,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,,True,True,Lloyds Register Quality Assurance Ltd,100.0,,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,True
INTU.OQ,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True
OKE.N,,,,,,,,,,,True,False,False,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ADP.OQ,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False
EQIX.OQ,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False
CHD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services ERM CVS,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MTD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,DNV Business Assurance Norway AS.,98.0,,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False
KDP.OQ,,,,,,,,,,,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EBAY.OQ,,,,,,,,,,,True,False,False,False,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True
PEG.N,,,,,,,,,,,True,True,False,True,True,True,True,,,100.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False
BIIB.OQ,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CTSH.OQ,,,,,,,,,,,True,False,True,False,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
ALB.N,,,,,,,,,,,True,True,False,True,True,True,True,True,,100.0,,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False
TRGP.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EXE.OQ,,,,,,,,,,,True,True,False,True,True,True,True,True,"Spirit Environmental, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NCLH.N,,,,,,,,,,,True,False,False,True,True,,True,True,DNV Business Assurance USA Inc,100.0,,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False
PLTR.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UDR.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,Lloyd's Register Quality Assurance Ltd (LRQA),21.0,,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
DGX.N,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CBOE.Z,,,,,,,,,,,True,False,False,False,True,True,True,,,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HIG.N,,,,,,,,,,,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,True,True
ACGL.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NDSN.OQ,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VRSK.OQ,,,,,,,,,,,True,False,True,False,True,,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True
KMB.OQ,,,,,,,,,,,True,False,True,True,True,True,True,True,,100.0,,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False
PYPL.OQ,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,Bureau Veritas UK Limited,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
CAG.N,,,,,,,,,,,True,False,False,True,True,,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
UHS.N,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SYF.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WAT.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False
INCY.OQ,,,,,,,,,,,False,False,False,True,True,,True,,,100.0,,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
LRCX.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,"DNV Business Assurance USA, Inc.",100.0,,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False
IDXX.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PPG.N,,,,,,,,,,,True,True,False,True,True,True,True,True,Lloyd's Register Quality Assurance Ltd (LRQA),100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
LKQ.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,Auditor Name not mentioned,66.67,,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False
BG.N,,,,,,,,,,,True,False,True,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True
EOG.N,,,,,,,,,,,True,False,False,True,True,,True,True,,97.97768,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MAR.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,100.0,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
TJX.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Carbon Trust,100.0,,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False
MNST.OQ,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VMC.N,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EW.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ALL.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,51.0,,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False
BMY.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,,100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True
VST.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Deloitte & Touche LLP,100.0,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
APH.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,98.26087,,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,False
HON.OQ,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GPC.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
MHK.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False
MCHP.OQ,,,,,,,,,,,True,False,False,True,True,True,False,,,24.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CAT.N,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False
PG.N,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ZTS.N,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,,False,True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True
STE.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TPL.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BKR.OQ,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,KPMG LLP,100.0,,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,True,False
AFL.N,,,,,,,,,,,True,False,False,False,True,True,True,False,,100.0,,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False
PTC.OQ,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FITB.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True
MSI.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False
XEL.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False
HSIC.OQ,,,,,,,,,,,True,False,False,True,True,True,True,,,51.0,,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True
ITW.N,,,,,,,,,,,True,False,False,False,True,,True,True,Envionmental Resources Management Ltd (ERM),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WST.N,,,,,,,,,,,True,False,True,True,True,True,True,,,100.0,,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True
DASH.OQ,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
APTV.N,,,,,,,,,,,True,False,False,True,True,True,False,True,Ernst & Young,46.0,,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False
MPC.N,,,,,,,,,,,True,True,False,True,True,True,True,True,"Lloyd's Register Quality Assurance, Inc.",51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PGR.N,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ICE.N,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True
SWKS.OQ,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ABNB.OQ,,,,,,,,,,,False,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EL.N,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False
TSLA.OQ,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,,True,True,PricewaterhouseCoopers LLP,51.0,,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False
EXR.N,,,,,,,,,,,True,False,False,False,True,,True,,,94.0,,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False
SPGI.N,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,Corporate Citizenship,100.0,,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
KKR.N,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False
ADBE.OQ,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,WSP USA,100.0,,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False
ADSK.OQ,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,,True,,,100.0,,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False
FOXA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TT.N,,,,,,,,,,,True,True,False,True,True,True,True,True,Lloyd's Register Quality Assurance Ltd (LRQA),100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True
TSN.N,,,,,,,,,,,True,False,True,True,True,True,True,False,,86.33094,,False,True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False
AKAM.OQ,,,,,,,,,,,True,False,False,False,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LUV.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Wood Environment & Infrastructure Solutions, Inc",100.0,,False,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False
INVH.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TSCO.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False
AON.N,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,,True,False,,100.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
AMZN.OQ,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
MS.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,74.64647,,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False
BRKb.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GOOG.OQ,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,True,Ernst & Young LLP(US),100.0,,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False
KR.N,,,,,,,,,,,True,False,False,True,True,True,True,,,51.0,,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,False,False
BKNG.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
STZ.N,,,,,,,,,,,False,False,True,False,True,,True,True,,100.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
WBD.OQ,,,,,,,,,,,False,False,True,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ABBV.N,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,,True,True,DNV Business Assurance Services UK Limited,100.0,,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False
STLD.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,,76.17604,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MA.N,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True
XOM.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Lloyd's Register Quality Assurance, Inc.",100.0,,False,True,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False
SWK.N,,,,,,,,,,,True,False,True,True,True,True,True,True,Trucost,100.0,,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False
SWK.N,,,,,,,,,,,True,False,True,True,True,True,True,True,Sustainable 1,100.0,,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True
FICO.N,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HRL.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,93.56149,,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False
INTC.OQ,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
TRMB.OQ,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True
WBA.OQ,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,Deloitte & Touche LLP,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OMC.N,,,,,,,,,,,True,False,True,True,True,True,False,False,,31.52022,,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False
GLW.N,,,,,,,,,,,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True
CRM.N,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,Ernst & Young LLP,100.0,,False,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True
SBUX.OQ,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,,True,True,MOSS ADAMS LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATO.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ETR.N,,,,,,,,,,,True,False,False,True,True,True,True,True,,100.0,,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True
HAL.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
TFC.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,100.0,,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,True,False
TAP.N,,,,,,,,,,,True,False,True,True,True,True,True,True,Corporate Citizenship,100.0,,False,True,True,False,True,True,True,True,False,True,False,True,True,False,False,False,True
ABT.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True
V.N,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,,100.0,,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True
YUM.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,KPMG LLP,100.0,,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
LYV.N,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True
CPB.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
EG.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FTNT.OQ,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,Ruby canyon environmental Inc,100.0,,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False
DTE.N,,,,,,,,,,,True,True,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HST.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,iCompli Sustainability,70.0,,False,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False
IRM.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"DNV Business Assurance USA, Inc.",100.0,,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False
DOC.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Cventure LLC,100.0,,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False
FIS.N,,,,,,,,,,,True,False,False,True,True,True,True,True,KPMG LLP,100.0,,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True
DAL.N,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,Ruby Canyon Engineering Inc,100.0,,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False
ROK.N,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DOW.N,,,,,,,,,,,True,True,True,True,True,True,True,True,Deloitte & Touche LLP,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
PPL.N,,,,,,,,,,,True,True,False,True,True,True,True,False,,57.34841,,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False
NTRS.OQ,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,KPMG LLP,100.0,,True,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False
ETN.N,,,,,,,,,,,True,False,True,True,True,True,True,True,WSP USA,100.0,,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False
