Instrument,Audit Oversight of Tax,Named Position for Tax Oversight,Tax Breakdown by Country,Tax Breakdown by Domestic or International,Tax Data Verification,Tax Fairness Commitment,Tax in Audit Tor,Tax Oversight by Board,Policy Tax Transparency,Taxes Align to Revenues,CSR Sustainability Committee,Integrated Strategy in MD&A,Global Compact Signatory,Stakeholder Engagement,CSR Sustainability Reporting,GRI Report Guidelines,CSR Sustainability Report Global Activities,CSR Sustainability External Audit,CSR Sustainability External Auditor Name,ESG Reporting Scope,ESG Period Last Update Date,UNPRI Signatory,SDG 2 Zero Hunger,SDG 3 Good Health and Well-being,SDG 4 Quality Education,SDG 5 Gender Equality,SDG 6 Clean Water and Sanitation,SDG 7 Affordable and Clean Energy,SDG 8 Decent Work and Economic Growth,"SDG 9 Industry, Innovation and Infrastructure",SDG 10 Reduced Inequality,SDG 11 Sustainable Cities and Communities,SDG 12 Responsible Consumption and Production,SDG 13 Climate Action,SDG 14 Life Below Water,SDG 15 Life on Land,SDG 16 Peace and Justice Strong Institutions,SDG 17 Partnerships to achieve the Goal
FI.N,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False
RF.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WMT.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,69.56522,,False,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False
AMGN.OQ,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,,True,True,"Apex Companies, LLC",84.0,,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True
KIM.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Cventure LLC,100.0,,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True
DDOG.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DG.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EQR.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Lloyd's Register Quality Assurance Ltd (LRQA),100.0,,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
URI.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False
TDG.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CNC.N,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,,True,,,51.0,,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False
NKE.N,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False
AES.N,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,Lloyd's Register Quality Assurance Inc,100.0,,False,False,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True
ELV.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,,True,True,,74.0,,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False
GWW.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Apex Companies LLC,73.07692,,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,Ernst & Young LLP(US),100.0,,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False
GM.N,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,Stantec Consulting Ltd.,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
CCI.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
COF.N,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
C.N,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,SGS United Kingdom Limited,100.0,,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True
ODFL.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A.N,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,S&P Global Sustainable1,100.0,,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True
MOH.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GS.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,,True,True,"Apex Companies, LLC",51.73814,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MET.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,Quantis,51.0,,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
WYNN.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,,,59.35252,,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True
PSA.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"ISOS Group, Inc",100.0,,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False
CPT.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"ISOS Group, Inc",100.0,,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False
GDDY.N,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,,100.0,,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False
MRNA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WDAY.OQ,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,,,,,,,False,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False
BK.N,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True
FAST.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,,100.0,,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CSX.OQ,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,JACOBS,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CFG.N,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NI.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,Trinity Consultants,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MO.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Bureau Veritas UK Limited,100.0,,False,False,True,False,True,True,True,True,False,True,False,True,True,True,False,True,False
DD.N,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,WSP USA,100.0,,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
AEP.OQ,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,,,100.0,,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False
HOLX.OQ,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,,True,,,100.0,,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY.N,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,Optera,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LHX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IFF.N,False,False,False,False,False,False,False,True,True,True,True,,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False
CEG.OQ,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,LRQA Group Limited,100.0,,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False
STT.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False
JCI.N,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,Apex,100.0,,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True
FE.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
PNC.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Keramida,100.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
VZ.N,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,Ernst & Young LLP (EY),100.0,,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False
NEM.N,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,PricewaterhouseCoopers,100.0,,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
ROL.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KEY.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GIS.N,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False
CMCSA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,Deloitte & Touche LLP,79.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,KPMG LLP,100.0,,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
EIX.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
NWS.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,Cventure LLC,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MU.OQ,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
UPS.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,Deloitte & Touche LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
UNP.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,,,100.0,,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False
BAC.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
KMX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PARA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Keramida,100.0,,False,False,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False
IP.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,False,True
MDT.N,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True
DPZ.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DPZ.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MMM.N,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
CZR.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,72.98,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
UBER.N,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,,True,True,Lloyds Register Quality Assurance Ltd,100.0,,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,True
INTU.OQ,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True
OKE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"PricewaterhouseCoopers LLP, UK",100.0,,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
ADP.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,,,,,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False
EQIX.OQ,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False
CHD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MTD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,DNV Business Assurance Norway AS.,98.0,,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False
KDP.OQ,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EBAY.OQ,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True
PEG.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
BIIB.OQ,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CTSH.OQ,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
ALB.N,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False
TRGP.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EXE.OQ,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,Spirit Environmental LLC,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NCLH.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,"DNV GL Business Assurance USA, Inc.",100.0,,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False
PLTR.OQ,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UDR.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,Lloyd's Register Quality Assurance Ltd (LRQA),20.0,,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBOE.Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HIG.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
ACGL.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NDSN.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VRSK.OQ,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
KMB.OQ,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,Deloitte & Touche LLP,100.0,,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False
PYPL.OQ,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,Bureau Veritas UK Limited,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
CAG.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
UHS.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SYF.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WAT.N,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False
INCY.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LRCX.OQ,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,"DNV Business Assurance USA, Inc.",100.0,,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False
IDXX.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,,100.0,,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True
PPG.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,Lloyd's Register Quality Assurance Inc,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
LKQ.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,,50.0,,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False
BG.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,,100.0,,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True
EOG.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,,95.7193,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MAR.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"LRQA Americas Sustainability, Inc.",100.0,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
TJX.N,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,Carbon Trust,100.0,,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False
MNST.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VMC.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EW.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ALL.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,51.0,,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False
BMY.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,Apex Companies LLC,100.0,,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False
VST.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Deloitte & Touche LLP, USA",100.0,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
APH.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,False
HON.OQ,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GPC.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,51.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
MHK.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False
MCHP.OQ,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,,,30.769,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CAT.N,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False
PG.N,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ZTS.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,True,,,100.0,,False,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True
STE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TPL.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BKR.OQ,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,KPMG LLP,100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False
AFL.N,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,,100.0,,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False
PTC.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FITB.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True
MSI.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False
XEL.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False
HSIC.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,51.0,,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True
ITW.N,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WST.N,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
DASH.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
APTV.N,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,ERNST & YOUNG IRELAND,75.0,,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False
MPC.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,"Lloyd's Register Quality Assurance, Inc.",51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PGR.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ICE.N,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,,True,,,100.0,,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True
SWKS.OQ,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,,True,True,"Cameron-Cole, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ABNB.OQ,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,True,True,"PricewaterhouseCoopers LLP, UK",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EL.N,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False
TSLA.OQ,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,,True,True,PricewaterhouseCoopers LLP,51.0,,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False
EXR.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,91.0,,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False
SPGI.N,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,Corporate Citizenship,100.0,,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
KKR.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False
