Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
POOL.OQ,,,,,,,,,,,5500,,False,True,True,True,True,True,True,True,False,False,True,False,True,False,,,,22.2222222222222,5500,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,10.9,60000.0,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CHRW.OQ,,,,,,,,,,,16877,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,111.885388213344,,13.3597528210639,16877,,19.0,0.0,,False,False,48.0,49.0,41.0,,False,False,2.0,,1.3,1.3,,,20.0,,,0.59252,0,0,8.3901167269e-05,0.6,,,354.0,,,False,16.0,270032.0,,,True,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AJG.N,,,,,,,,,,,39000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,140.203464885022,,20.3666553501435,,,,0.0,,False,False,58.0,,47.0,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,True,1,,,,,,False,,,,,,,25.0,,,,,,15.0,,,,,,
CNP.N,,,,,,,,,,,9418,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.289173042658,9418,37.0,13.0,0.0,,False,False,23.0,28.0,21.19,65,True,False,,,7.5,7.5,,7.5,136.0,,136.0,,0,,,3.85,,3.85,,,,False,16.728,157543.0,,,False,True,False,False,,,,,,,False,,,11.0,2.0,,,36.0,,,,,,,,,,,,
AMCR.N,False,True,False,True,False,True,True,True,False,,37000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-19.5652173913043,44000,40.0,19.55417,0.0,,False,False,22.0,27.0,28.0,,False,False,,,2.13,,,2.13,281.0,71,210.0,,0,,,0.59,0.0,0.59,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,27.0,4.0,8.0,11.0,73.0,4.0,,,,,,,
WM.N,,,,,,,,,,,48500,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,142.695786390266,,0.518134715025909,48348,17.52577,25.4,0.0,,False,False,19.4,,21.7,80,False,True,20.0,,15.0,15.0,,15.0,1450.0,,1450.0,,,,,12.0,,12.0,,,,False,30.0,438631.0,31426200.0,647.962886597938,False,True,True,False,,,,,,,False,,97.0,20.9,4.5,,,49.7,1.5,18.6,21.0,50.3,8.6,28.7,2.6,7.9,11.0,71.3,7.2,
BA.N,False,True,False,False,False,True,True,False,True,,142000,,True,True,True,False,True,True,True,True,True,True,True,False,False,True,,,,0.709219858156018,141582,31.0,4.1,0.0,,False,False,22.76561,24.7,22.9,90,True,True,6.4,,1.8,1.8,,,2119.0,,,,0,,1.4929577e-08,,,,0.53,,,False,23.6,3600000.0,,,True,True,False,False,,1,,,,,True,,88.5,4.1,,,,,14.6,6.6,7.4,67.1,3.8,24.3,,,,,,
FOX.OQ,False,False,False,False,False,False,False,False,False,,10600,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,17.7777777777778,10000,,,0.0,,False,False,39.85,,,75,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,2,,,,,True,,,,,,,35.64,9.76,10.07,12.34,64.36,3.47,31.99,12.6,4.42,10.62,68.01,4.35,
TKO.N,,,,,,,,,,,900,,False,False,False,False,True,True,False,True,False,False,False,False,False,False,,,,-6.25,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
WY.N,True,True,True,False,False,False,False,False,False,,9264,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.542652485348394,9277,26.0,22.9,0.0,,True,True,18.0,,,100,True,False,2.02652,,8.1,,,8.1,,,150.0,,0,2,0.002873920552677,3.63,,,6656.0,,,False,4.1466,38468.0,,,True,True,False,True,1,,,,,,True,,,14.5,5.7,,11.0,26.0,2.0,16.0,5.0,74.0,3.0,,,,,,,
MCD.N,False,True,False,True,False,True,True,True,True,,200000,,True,True,True,True,True,True,True,True,True,True,False,True,False,False,,1496.1975197968,,0.0,182010,,,0.0,,False,True,57.0,,65.0,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,3,1,,,,True,,,,,,,71.0,7.0,20.0,35.0,29.0,9.0,62.0,10.0,13.0,35.0,38.0,4.0,100.63
HD.N,False,False,False,True,True,True,True,True,True,,504800,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,21.4337262448881,500000,,,0.0,,False,False,38.0,35.5,32.0,90,False,True,,,20.15,20.15,,20.15,20150.0,,20150.0,,,,,5.35,,5.35,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,48.5,2.9,17.0,21.8,51.5,6.8,36.3,4.8,12.9,13.5,63.7,5.1,
SPG.N,False,False,False,False,False,True,False,False,False,,2400,900,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,0.0,3368,0.0,37.40345,0.0,,False,False,45.36817,50.98971,42.67016,20,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
HBAN.OQ,,,,,,,,,,,18442,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,82.2043176830398,,18.384901784568,18442,,20.0,0.0,,False,False,60.43,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,33.0,611949.0,,,True,True,False,False,,,,,,,True,,99.0,20.0,,,,23.0,4.967,10.339,5.316,77.089,2.289,,,,,,,99.0
LVS.N,True,False,False,True,True,True,False,True,True,0.04,35500,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,-20.2247191011236,35815,0.0,12.0,0.0,,False,False,50.0,43.35,43.0,85,True,True,0.3,,11.5,11.5,,11.5,892.0,,892.0,0.07,0,,0.001349070422535,8.5,,8.5,11973.0,11973.0,,False,69.0,2471235.0,27255215.0,767.752535211268,False,True,True,False,,,,,,,True,,,9.0,3.0,100.0,,37.0,16.0,4.0,9.0,63.0,8.0,90.0,4.0,1.0,1.0,10.0,84.0,
CTRA.N,,,,,,,,,,,936,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,86.0834990059642,,0.0,,0.0,,False,False,,56.0,,,False,False,,,2.1,2.1,2.2,1.5,,,,,0,0,,1.2,1.35,0.5,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ON.OQ,,,,,,,,,,,30000,3300,False,True,True,True,True,True,True,True,False,True,True,True,False,True,81.0,,,-3.2258064516129,33690,26.24,50.94791,0.0,,False,False,45.0,44.0,21.0,65,False,False,0.28,,0.63817,,,0.63817,46.0,3,43.0,0.0,0,0,0.000103316,,,,774.87,774.87,,False,3.5,117915.0,,,True,True,True,False,,,,,,,True,,,,,95.0,,25.7,17.0,1.5,4.7,74.3,2.5,,,,,,,
AIG.N,,,,,,,,,,,36600,,True,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-18.6666666666667,,,,0.0,,False,False,54.2,53.0,39.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,6.46,236436.0,,,True,True,False,False,,,,,,,True,,,,,,,37.0,14.0,11.0,9.0,63.0,3.0,37.0,21.0,7.0,7.0,63.0,2.0,
AIZ.N,,,,,,,,,,,15600,,False,True,True,True,True,True,True,True,False,False,False,True,False,False,,,,10.6382978723404,15600,,23.0,0.0,,False,False,54.0,,42.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,3.9,61144.0,,,False,True,False,False,,,,,,,True,,,,,,7.0,55.289,6.584,24.138,20.346,44.711,4.221,37.461,8.044,9.937,17.035,62.539,2.445,
CARR.N,,,,,,,,,,,58000,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,74.0,,,3.57142857142858,58000,42.32,13.3,0.0,,False,False,27.0,38.0,,100,True,True,,,1.9,1.9,,,247.0,,,,0,0,,0.6,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,13.3,,100.0,,,,,,,,,,,,,,
EVRG.OQ,,,,,,,,,,,4930,,False,True,True,True,True,True,False,True,False,False,False,True,False,False,,,,-3.954802259887,4930,54.0,9.4,0.0,,False,False,23.0,,,,True,False,,,5.7,5.7,,5.7,56.0,,56.0,,0,,,2.0,,2.0,,,,False,12.937,63781.0,,,False,False,True,False,,,,,,,False,,,,,,,14.0,,,,,,,,,,,,
SMCI.OQ,,,,,,,,,,,4155,,False,True,True,True,False,False,False,True,False,True,True,False,False,True,,,,4.21369450714824,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
COST.OQ,False,False,False,True,False,True,True,False,True,,304000,,False,True,True,True,True,True,True,True,False,False,True,True,True,False,,,,5.55555555555556,,10.0,,0.0,,False,False,46.5,,37.5,60,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,9.0,54.0,8.3,9.2,31.8,46.0,4.7,40.3,6.8,8.3,21.8,59.7,3.4,
MCO.N,,,,,,,,,,,13460,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,73.0,,,17.1453437771976,13460,9.0,16.0,0.0,,False,False,41.0,,32.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,18.0,218800.0,,,True,True,False,False,,,,,,,True,,80.22,13.0,3.0,,,,,,,,,,,,,,,
DIS.N,False,False,False,False,False,True,False,False,False,21.0,190000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-6.40394088669951,190000,54.0,,0.0,0,False,False,50.3,,43.3,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,46.3,7.4,8.6,27.0,53.7,3.3,30.2,10.3,5.6,11.7,69.8,2.6,
DIS.N,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LULU.OQ,False,False,False,True,True,True,True,True,False,,25000,,False,True,True,True,True,True,False,True,True,False,True,True,False,False,,,,31.5789473684211,25000,,,0.0,,False,False,77.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,True,,100.0,,,,,31.0,,,,,,21.0,,,,,,
PAYX.OQ,False,False,False,False,False,True,False,False,False,,16000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,86.6,108.075245680676,,6.66666666666667,16000,0.0,,0.0,,False,False,61.0,,,,True,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,
WSM.N,,,,,,,,,,,12200,10000,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,5.17241379310345,,,,0.0,,False,False,65.0,,64.0,90,False,True,,,,,,,,,,,,,,,,,,,,True,,,,,False,False,True,False,,,,,,,True,,,,,,,44.12,8.02,15.44,16.03,55.88,4.63,34.95,11.56,8.06,10.2,65.05,5.13,
AMD.OQ,False,True,False,True,True,True,True,True,False,30.96,15500,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,,,23.015873015873,15503,15.0,10.6,0.0,,False,False,24.0,25.0,14.0,100,True,False,,,0.2,0.2,0.0,0.24435,8.0,0,4.0,,0,0,,0.5,5.0,25.0,,,,False,,,,,False,True,True,False,,,,,,,True,,,9.5,1.1,,,53.0,44.0,1.0,6.0,47.0,2.0,,,,,,,
REG.OQ,,,,,,,,,,,432,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,85.0,,,0.232018561484915,439,0.0,17.0,0.0,,False,False,56.0,52.0,10.0,,True,False,,,2.2779,2.2779,,2.2779,2.0,,2.0,,0,,0.000166666666667,,,,18.0,18.0,,False,35.0,15428.0,,,False,True,False,False,,,,,,,True,,98.52,14.0,3.0,,8.0,26.0,7.0,7.0,9.0,74.0,3.0,,,,,,,
DHI.N,False,False,False,False,False,True,False,False,False,,11788,,False,True,True,False,True,False,True,True,False,False,True,False,False,False,,,,21.3256484149856,,,,0.0,,False,False,,,,20,False,False,,,4.4961,,,4.4961,,,106.0,,0,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TTD.OQ,,,,,,,,,,,1967,,False,True,True,False,True,True,False,True,False,False,False,False,False,False,,,,27.3139158576052,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TRV.N,,,,,,,,,,,30800,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,0.653594771241828,30778,,11.8,0.0,,False,False,54.0,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,10.2,1.5,,12.0,25.0,,,,,,,,,,,,
MOS.N,,,,,,,,,,,12525,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,101.049681800289,1524200000,-0.729174922723308,11738,76.0,11.0,0.0,,False,False,14.96848,21.58988,18.0,50,True,False,,294186.0,2.55531,2.55531,1.6,4.05,169.0,66,103.0,,0,0,,0.3,,,,,,False,45.0,532887.0,,,False,True,False,False,,,,,,,False,,,,,98.11,,27.0,,,,73.0,27.0,28.0,,,,,,
WDC.OQ,,,,,,,,,,,65600,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,2.82131661442007,65468,,17.8,0.0,,False,False,58.02071,16.4,25.7,100,False,False,,,0.4639,,,0.4639,67.0,6,61.0,,0,0,,,,0.2,,,,False,,,,,False,True,True,False,,,,,,,True,,,8.4,9.4,100.0,,,,,,,,57.6,49.7,1.1,4.5,42.4,2.3,100.6
VTR.N,,,,,,,,,,,434,,False,True,True,True,True,True,True,True,True,False,True,False,False,True,,,,-3.125,439,0.0,,0.0,,False,False,46.0,,51.0,,False,False,,,2.5,2.5,,2.5,,,,,0,,2.0068571429e-05,2.5,,2.5,2.17744,2.177,,False,11.39,5000.0,,,True,True,False,False,,,,,,,True,,,,,,,23.0,6.0,9.0,5.0,77.0,3.0,,,,,,,
IVZ.N,,,,,,,,,,,8513,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,57.4472722230942,,0.011748120300759,8476,0.0,11.4,0.0,,False,False,37.94,,35.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,11.4,,,,37.02,15.76,10.2,7.2,62.98,3.86,,,,,,,
ZBRA.OQ,,,,,,,,,,,9800,,False,True,True,True,True,False,True,True,False,False,True,False,False,False,,,,11.3636363636364,,,,0.0,,False,False,33.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,36.0,18.0,4.0,12.0,64.0,2.0,,,,,,,
AMAT.OQ,True,False,False,True,False,True,True,True,False,,27000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,12.5,30130,,7.0,0.0,,False,False,18.1,,16.3,100,False,False,,,2.25,2.25,,2.25,136.0,,136.0,,0,,0.000198188444444,1.75,,1.75,1337.772,1337.772,,False,41.0,1740492.0,,,False,True,True,False,,,,,,,True,,,7.0,,,,54.4,37.1,4.5,9.2,45.6,3.6,50.4,34.9,4.7,8.2,49.6,2.6,
STX.OQ,,,,,,,,,,,40000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-4.76190476190477,40110,14.0,8.4,0.0,,False,False,58.5,14.5,26.5,100,False,False,,,1.15,1.15,,1.15,92.0,,92.0,,0,0,,0.6,,0.6,,,,False,4.887,196000.0,,,True,True,True,False,,,,,,,True,,,8.4,,100.0,,,,,,,,29.5,24.6,1.7,2.4,70.5,0.8,
FDS.N,,,,,,,,,,,10892,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,3.89164441053034,10892,4.223,14.6,0.0,,False,False,38.5,44.40488,26.8,100,True,False,,,,,,,,,,,,,,,,,,,,False,23.0,293145.0,,,False,True,False,False,,,,,,,True,,89.9,14.6,0.0,,,34.3,22.0,3.5,4.7,65.7,4.1,22.0,15.3,2.0,1.8,78.0,2.9,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,False,False,False,False,True,False,True,False,,51000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,10.8695652173913,51000,,,0.0,,False,False,37.5,,34.2,100,True,True,,,,,,,,,,,,,,,,,,,,False,,19100.0,,,True,True,False,False,,,,,,,True,,,,,,,27.5,7.7,6.2,10.7,72.0,3.4,20.9,11.3,2.6,5.4,79.1,1.6,
DELL.N,,,,,,,,,,,158000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,91.0,,,-4.24242424242425,,,,0.0,,False,False,31.8,,25.8,100,True,False,,,0.2,,,0.2,,,63.0,,0,,,,,0.1,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,32.6,14.7,5.3,8.9,67.4,3.7,27.1,12.8,3.5,7.9,72.9,2.9,
VRSN.OQ,,,,,,,,,,,904,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-0.330760749724368,,0.0,,0.0,,False,False,29.0,,,,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,9.0,43.43,31.38,6.08,3.46,56.44,2.64,29.69,17.3,4.8,3.39,70.31,4.2,
TECH.OQ,False,False,False,False,False,True,False,False,False,,3000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,15.3846153846154,3000,0.0,,0.0,,False,False,49.0,,46.0,,True,False,,,,,,,,,,,0,,,0.0,,0.0,0.0,0.0,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,37.0,20.0,5.0,8.0,63.0,4.0,36.0,,,,,,
NVR.N,,,,,,,,,,,6600,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,8.19672131147542,,0.0,,0.0,,False,False,,,,20,False,False,,,2.59,,0.0,2.59,34.0,0,34.0,,0,0,,,0.0,,,,0.0,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
JBL.N,True,True,False,True,True,True,False,True,False,66.2,250000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,5.04201680672269,228415,,,0.0,,False,False,41.0,33.0,32.0,20,False,False,,,0.7,,,0.7,,,389.0,,1,,,,,0.4,,,,False,51.0,11649165.0,,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
XYZ.N,,,,,,,,,,,8521,,False,True,True,False,True,True,True,True,True,False,False,False,False,False,,,,55.577871097316,8521,,,0.0,,False,False,42.0,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,48.3,23.1,13.1,6.7,51.7,5.4,,,,,,,
LOW.N,False,False,False,True,False,True,False,False,False,,220000,120000,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,10.0,316200,,,0.0,0,False,False,39.0,,30.0,100,False,True,,,26.8,26.8,,26.8,15437.0,,15437.0,,,,,10.75,,10.75,,,,False,9.5,3003900.0,,,False,True,True,False,,,,,,,False,,,,,,,32.0,,,,,,24.0,,,,,,
BSX.N,,,,,,,,,,,41000,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,80.0,,,7.89473684210526,41000,,15.3,0.0,,False,False,48.3,51.7,41.1,100,True,True,,,2.1,,,2.1,,,172.0,4.5,0,0,,1.3,,1.3,,,,False,,,,,True,True,False,False,,,,,,,True,,99.0,11.4,3.9,,,35.7,12.8,9.2,11.5,64.3,2.2,,,,,,,
SYY.N,False,False,False,True,False,True,False,False,True,,71000,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,81.0,,,22.4137931034483,71000,17.0,,0.0,,False,False,22.0,12.0,24.0,70,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,53.2,4.0,20.3,23.1,46.8,5.8,34.3,4.5,11.1,14.7,65.7,4.0,
FCX.N,,,,,,,,,,,24700,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,192.757831768069,2449000000,0.816326530612255,24700,31.0,9.0,0.0,,False,False,13.0,22.0,12.3,20,False,False,,,3.5,3.5,3.1,3.75,455.0,270,185.0,,0,2,,1.5,1.6,1.45,,,,True,,,,,False,True,True,False,,,,,,,False,,,6.0,3.0,,,48.0,1.0,1.0,40.0,52.0,6.0,,,,,,,
MAS.N,,,,,,,,,,,20000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,75.0,,,11.1111111111111,18000,2.0,19.0,0.0,,False,False,36.0,,29.0,80,False,False,,,9.0,9.0,,9.0,324.0,,324.0,,0,,,4.0,,4.0,,,,False,,,,,False,True,False,False,,,,,,,False,,,19.0,,,10.7,46.47,5.34,14.73,24.04,53.53,2.36,,,,,,,
BEN.N,,,,,,,,,,,10300,,False,True,True,False,True,True,True,True,True,False,True,False,False,False,,34.1871396358496,2971300000,-12.7118644067797,10219,,,0.0,,False,False,42.5,,40.8,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,32.7,,,,,,30.0,,,,,,
META.OQ,False,False,False,False,False,True,False,True,False,,71970,,True,True,True,True,True,True,True,True,True,False,False,True,False,False,,,,22.8073169066958,71970,,,0.0,,True,False,36.7,,35.5,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,1,,,,,True,,100.0,,,,,60.9,45.7,4.4,6.5,39.1,4.3,39.1,26.1,4.7,5.1,60.9,3.2,100.0
PAYC.N,False,False,False,False,False,False,False,False,False,,6349,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,17.9015784586815,,,,0.0,,False,False,51.2,,51.3,,False,True,7.4,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,36.8,9.5,9.8,10.3,63.2,7.2,17.0,4.9,2.4,4.9,83.0,4.8,
EXPE.OQ,False,False,False,False,False,False,False,False,False,,16500,,False,True,True,True,True,True,True,True,True,False,False,False,False,False,71.0,126.302017965469,,11.4864864864865,15000,,18.9,0.0,,False,False,47.5,48.4,38.5,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,89.3,18.9,,,,48.3,31.4,4.7,8.2,51.7,4.0,35.7,26.6,2.2,4.2,64.3,2.7,
RJF.N,,,,,,,,,,,15000,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,88.0,31.6747683427009,,1.35135135135136,,,,0.0,,False,False,42.0,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,17.667,265000.0,,,False,True,False,False,,,,,,,False,,,,,,,24.0,,,,,,,,,,,,
CL.N,False,True,False,False,True,True,False,True,False,,33800,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-1.16959064327485,33800,32.3,,0.0,,False,False,41.0,,40.4,100,True,True,,,1.1,,,1.1,109.0,17,92.0,,1,0,0.000179171597633,,0.86,0.25,,1514.0,,True,18.0,608400.0,,,False,True,True,False,,,,,,,True,,99.0,,,,,33.0,9.0,9.0,9.0,67.0,6.0,39.1,,,,,,
VICI.N,False,False,False,False,False,False,False,False,True,,152,,False,True,True,True,True,False,True,True,False,False,False,False,False,False,,,,3.40136054421769,,,6.0,0.0,,False,False,50.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,14.2,503.0,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UNH.N,False,False,False,False,False,True,False,True,False,,350000,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,72.0,,,6.06060606060606,350000,,20.0,0.0,,False,False,70.0,76.0,57.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,37.0,12950000.0,350000000.0,1000.0,True,False,True,False,,,,,,,True,,100.0,18.0,2.0,,,42.0,,,,,,29.0,9.0,8.0,9.0,71.0,3.0,100.0
ARE.N,,,,,,,,,,,559,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,18.936170212766,,,7.4,0.0,,False,False,55.0,55.0,48.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,3.5,3.9,,,49.0,,,,,,,,,,,,
GEN.OQ,False,False,False,False,False,True,False,False,False,,2808,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,-22.0,2809,0.0,39.047,0.0,,False,False,33.0,,27.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,11.0,28.047,,,50.0,41.0,2.0,4.0,50.0,3.0,11.0,,,,89.0,11.0,
LLY.N,False,False,False,False,False,False,False,False,False,,35000,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,77.0,,,0.0,,,13.0,0.342857142857143,120,False,False,51.0,,48.0,100,True,True,,,5.0,,3.0,5.0,,2,,,0,0,,,,0.95,,,,True,,,,,False,True,True,False,,2,,,,,True,,88.4,8.8,4.2,,,28.0,11.0,9.0,5.0,72.0,3.0,24.0,,,,,,
DAY.N,,,,,,,,,,,7462,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,75.0,,,24.9079343823234,7462,,,0.0,,False,False,48.9,,43.4,,True,False,,,,,,,,,,,,,,,,,,,,False,5.0,35000.0,,,True,True,False,False,,,,,,,True,,,,,,,33.5,10.8,13.9,5.9,66.5,2.9,23.6,10.2,6.7,4.5,76.4,2.2,
