Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
ISRG.OQ,False,False,False,False,False,False,False,False,False,,8081,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,10.3057603057603,8000,,6.4,0.0,,False,False,33.6,,28.1,,True,False,,,6.35,6.35,,6.35,102.0,,102.0,,,,,0.45,,0.45,,,,False,,,,,False,True,False,False,,,,,,,True,,,6.4,,,,50.7,,,,,,41.0,,,,,,
AVB.N,True,False,False,False,False,True,False,False,False,,3122,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,136.548187903229,249703000,1.13378684807257,3131,0.0,26.41388,0.0,,False,False,39.0,38.48837,40.0,,False,False,,15160,40.6,40.6,,40.6,254.0,,254.0,,,,3.1691095452e-05,17.8,,17.8,,24.7349,,False,24.53146,76808.0,,,False,True,False,False,,,,,,,True,,,,,,5.6,,,,,,,,,,,,,
TPR.N,,,,,,,,,,,21000,7200,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,0.961538461538458,21000,,,0.0,,False,False,78.0,,60.0,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CBRE.N,,,,,,,,,,,100000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,11.1111111111111,100000,12.0,23.7,0.0,,False,False,33.6,35.99,33.1,100,True,False,,,2.2,,,2.2,,,440.0,,0,,,,,1.1,,,,False,8.0,800000.0,,,True,True,False,False,,,,,,,True,,85.33,15.4,8.3,64.51,,,,,,,,,,,,,,84.56
CINF.OQ,,,,,,,,,,,5148,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,2.98059611922386,5148,,5.0,0.0,,False,False,48.0,,,0,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,99.0,5.0,,,,10.0,,,,,,,,,,,,101.5
WMB.N,,,,,,,,,,,4812,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-9.58286358511837,4793,0.0,6.1,0.0,,False,False,20.0,,16.0,70,True,False,,,7.014,7.014,4.15,2.75,74.0,46,28.0,,0,0,0.000405652535328,0.304,0.45,0.3,488.0,,,False,37.0,175000.0,3770000.0,783.458021612635,True,True,False,False,,,,,,,True,,,6.1,,,,,,,,,,,,,,,,
EA.OQ,False,False,False,False,False,False,False,False,False,,9700,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,4.3010752688172,9782,8.0,,3.7513397642015,350,False,False,,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TMUS.OQ,False,False,False,True,False,True,False,True,False,,53000,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,1.92307692307692,,,,0.0,,False,False,42.0,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CB.N,,,,,,,,,,,31000,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-6.06060606060606,,,,0.0,,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TXN.OQ,False,False,False,True,False,True,False,True,False,,29768,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-0.401498929336186,29051,,8.5,0.0,,False,False,37.176,,22.8,100,True,True,,,0.8,,,0.8,53.0,5,48.0,0.14266565,0,0,,,,0.5,,,,False,30.3,880245.3,,,True,True,True,False,,,,,,,False,,100.0,,,100.0,,,,,,,,,,,,,,100.0
MDLZ.OQ,False,False,True,True,False,True,False,True,False,,80000,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.0,80000,57.6,,0.0,,False,False,,,37.0,80,True,False,,,0.95,0.95,,0.95,152.0,,152.0,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,93.9,,,100.0,,,,,,,,,,,,,,
BRO.N,,,,,,,,,,,10083,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,39.9108874453911,,5.14077163712201,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BALL.N,,,,,,,,,,,21500,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,17.4863387978142,21573,20.0,12.0,0.0,,False,False,17.27622,22.0,19.0,95,False,False,,43342,,,,,,,,,0,,0.000393732334884,1.4,,1.4,2116.3113,2116.311,,False,9.0,194157.0,,,True,True,False,False,,,,,,,True,,,,,,,22.0,4.0,4.0,8.0,78.0,6.0,17.0,4.0,3.0,6.0,83.0,4.0,
PFG.OQ,,,,,,,,,,,17400,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,83.0,,,-1.14198056928584,17400,,17.0,0.0,,False,False,54.7,,39.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,13.6,12.0,,,,,,,,,,,,
KEYS.N,,,,,,,,,,,13600,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.4263565891473,13210,5.18,,0.0,,False,False,31.02,,23.053,,True,True,,,0.95,,,0.95,,,25.0,0.0,0,0,,,,,,,,False,14.68,193922.8,,,False,True,True,False,,,,,,,False,,98.0,,,,,,,,,,,,,,,,,
PCG.N,,,,,,,,,,,23000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,64.0,,,-4.16666666666666,23000,60.0,,0.0,,True,False,26.8,,34.9,100,True,True,,,10.14286,10.14286,4.55,16.45,994.0,237,757.0,,,,0.0,0.03061,0.065,0.0,,0.0,,False,29.13,670000.0,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RL.N,False,False,False,True,True,True,False,True,False,,13000,11300,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,1.5625,,0.14815,,0.0,,False,False,64.0,57.0,49.0,90,True,False,,,,,,,,,,,,,,,,,,,,True,,,,,False,True,False,False,,,,,,,False,,95.8,,,,,58.0,8.0,23.0,23.0,42.0,4.0,14.0,,,,,,
JPM.N,False,False,False,False,False,False,False,False,False,,256981,,True,True,True,True,True,True,True,True,False,False,True,False,False,False,,237.852193596721,,0.342047207200169,256981,,,0.020304172116905,52,False,False,49.0,,,100,True,True,,,,,,,,,,,,,,,,,,,,True,38.913,10000000.0,200000000.0,778.267654028897,True,True,False,False,,1,,,,,True,,99.0,,,,,,,,,,,,,,,,,99.0
TTWO.OQ,False,False,False,False,False,True,False,False,False,,4894,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,8.9492430988424,,0.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CDW.OQ,,,,,,,,,,,9900,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,9.76826699190598,10000,0.0,,0.0,,False,False,,,,100,False,True,,,0.3,0.3,,0.3,6.0,,6.0,,0,,4e-07,0.15,,0.15,0.99,0.99,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RMD.N,,,,,,,,,,,7770,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,112.361809759385,721234000,7.32044198895028,7208,,8.55,0.0,,False,False,53.0,,35.0,,True,False,,,5.88,5.88,,5.88,85.0,,85.0,,0,,,2.66,,2.66,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
LNT.OQ,,,,,,,,,,,3597,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-7.41312741312742,3597,54.0,,0.0,,False,False,25.8,,,100,False,False,,,13.65,,5.15,13.65,,,98.0,,0,0,0.0004972,,,2.3,,447.1071,,False,,,,,False,True,False,False,,,,,,,True,,,5.0,,,,,,,,,,,,,,,,
COO.OQ,,,,,,,,,,,12000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,0.0,11727,,,0.0,,False,False,48.0,,43.0,,False,False,,,,,,,,,,,,,,4.25,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,33.0,14.0,7.0,11.0,67.0,1.0,,,,,,,
CMG.N,False,False,False,True,True,True,True,True,True,,83000,,True,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,13.6986301369863,,0.0,30.0,0.0,,False,False,27.0,49.0,,70,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,True,3,,,,,,False,,,,,,,,,,,,,,,,,,,
PCAR.OQ,,,,,,,,,,,27000,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-3.57142857142857,,,,0.0,,False,False,,,,20,False,False,,,10.27,10.27,,10.27,555.0,,555.0,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GNRC.N,,,,,,,,,,,5412,277,False,True,True,False,False,False,False,True,False,True,False,False,False,False,,,,7.25326991676576,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CHTR.OQ,,,,,,,,,,,95100,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,-2.95918367346939,98000,,,0.0,,False,False,32.0,,,90,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,1,,,,,True,,,,,,,,,,,,,,,,,,,
PWR.N,,,,,,,,,,,40300,,False,True,True,False,True,True,False,True,False,False,True,False,False,True,,,,379.761904761905,40308,35.0,,0.0,,False,False,8.0,,13.0,10,False,False,,,,,,,,,,,,,,,,,,,,False,3.445,138848.0,,,False,False,False,False,,,,,,,False,,,,,,,34.0,,,,,,23.0,,,,,,
CCL.N,,,,,,,,,,,104000,2000,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,525.499548243664,2200000000,4.0,150000,53.64151,15.90385,0.0,,False,False,23.096,,,100,True,True,,,20.86413,20.86413,,,3839.0,,,,1,,,6.3586,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PM.N,False,False,False,True,False,True,True,True,False,,71000,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-3.40136054421769,70849,62.0,9.8,0.0,,False,False,41.7,40.7,37.2,55,True,True,,,0.6,0.6,0.8,0.55047,,,78.0,0.0,1,1,,0.4,0.6,,,,,False,11.2,793508.8,39037799.0,549.828154929577,True,False,True,False,,,,,,,True,,67.0,3.13,6.67,100.0,,,,,,,,,,,,,,
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAL.OQ,,,,,,,,,,,96000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,133.446322591335,12071000000,4.34782608695652,91526,83.0,,0.0,,False,False,,,,100,False,False,,,21.3,21.3,,21.3,3899.0,,3899.0,,,,,10.1,,10.1,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ESS.N,,,,,,,,,,,1822,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,355.542484817168,,-0.219058050383347,1849,0.0,31.0,0.0,,False,False,43.0,57.0,65.0,,True,False,,1900,28.6,28.6,,28.6,106.0,,106.0,,,,,11.7,,11.7,,,,False,20.0,36296.0,305105.0,167.456092206367,True,True,False,False,,,,,,,False,,100.0,,,,,,,,,,,,,,,,,
KHC.OQ,False,False,False,True,False,True,False,True,False,,37000,,True,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-2.63157894736842,38757,,,0.0,,False,False,37.0,,34.0,100,False,False,,,4.2,4.2,,4.2,326.0,,326.0,,,,,,,,,,,False,36.0,1395252.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
BLDR.N,False,False,False,False,False,False,False,False,False,,15800,,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,5.33333333333332,,,,0.0,,False,False,,,,0,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
JBHT.OQ,,,,,,,,,,,29056,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,88.3031919370842,,5.19532239962348,29056,0.0,51.9,0.0,,False,False,13.3,,22.1,20,False,False,,,11.0,11.0,,,639.0,,,,3,,,8.2,,,,,,False,5.234,152093.0,,,True,True,False,False,,,,,,,True,,,38.2,13.7,,4.3,,,,,,,,,,,,,
CMI.N,,,,,,,,,,,61615,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.58920300271522,61615,30.915,,0.0,0,False,False,26.9,,,100,False,False,,1000000,2.965,,2.64,2.965,,,365.0,0.102,0,,0.000254280029214,,,1.113,,3916.866,,False,25.156,1550000.0,,,True,True,True,False,,,,,,,True,,,,,97.0,,,,,,,,,,,,,,
PNR.N,False,True,True,True,False,True,False,True,False,,9750,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,2.63157894736843,9878,29.0,19.92905,0.0,,False,False,31.0,9.0,28.0,,False,False,,,9.8,9.8,21.8,12.2041,209.0,31,178.0,,0,0,,3.4,4.2,3.36,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,13.0,,42.0,,,,,,,,,,,,
CRL.N,,,,,,,,,,,17100,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,16.3265306122449,17000,,14.2,0.0,,False,False,58.3,60.088,49.0,,True,False,,,26.65,26.65,,26.65,906.0,,906.0,,0,0,,13.9,,13.9,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,7.0,,,,,,,,,,,,,
DECK.N,,,,,,,,,,,3500,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,0.0,3346,,,0.0,,True,False,54.7,,,,True,True,,,2.25,2.25,,2.25,15.0,,15.0,,,,0.001589714285714,1.8,,1.8,1391.0,1391.0,,False,,,,,False,False,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
HPQ.N,True,True,True,True,True,True,True,True,True,,56000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,75.0,,,1.81818181818181,56122,,,0.0,,False,False,36.6,40.2,28.7,90,True,False,,,1.05,1.05,,,,,,,,,8.2857142857e-05,0.4,,,1160.0,,,True,29.0,1600000.0,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ROP.OQ,,,,,,,,,,,16460,,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,5.43847287169303,,1.01458,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LW.N,,,,,,,,,,,7600,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.55555555555556,7621,32.0,,0.0,,False,False,39.7192,,,,True,False,,,7.45,7.45,,7.45,114.0,,114.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TGT.N,,,,,,,,,,,360000,,True,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,4.34782608695652,360000,0.0,,0.0,,False,False,58.0,,51.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,4.988,1795730.0,,,True,True,True,False,,1,,,,,True,,,,,,,,,,,,,,,,,,,
NTAP.OQ,,,,,,,,,,,10500,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,1.94174757281553,10540,0.0,,0.0,,False,False,22.438,,,85,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
OXY.N,False,False,False,False,False,True,False,False,False,,14400,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,30.9090909090909,14350,5.3,21.4,0.0,,False,False,22.0,,21.0,20,True,False,,,1.45,1.45,1.31979,1.8,158.0,106,52.0,,0,0,,,,0.85,,,,False,30.3,434805.0,,,False,True,True,False,,,,,,,True,,,15.8,5.6,,,29.0,,,,,,24.0,,,,,,
IR.N,,,,,,,,,,,6600,,False,True,True,True,False,False,False,True,False,True,True,False,False,True,72.0,30.5522433517311,1195800000,-1.49253731343284,17200,50.0,13.9,0.0,,False,False,22.0,,20.0,,False,False,,,5.75,5.75,2.5,6.0,,,206.0,0.0,,,,3.5,1.9,3.65,,,,False,,,,,False,False,False,False,,,,,,,False,,,9.0,4.9,,,,,,,,,,,,,,,
TER.OQ,,,,,,,,,,,5400,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,10.2040816326531,5500,,,0.0,,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
WAB.N,,,,,,,,,,,27500,,False,True,True,True,True,True,True,True,True,False,True,False,False,True,,,,52.7777777777778,27000,,,0.0,,False,False,16.0,,,,True,True,,,5.4,5.4,,5.4,292.0,,292.0,,0,,,2.05,,2.05,,,,False,7.0,200000.0,,,False,True,False,False,,,,,,,True,,,,,23.0,,,,,,,,,,,,,,
NOW.N,False,False,False,False,False,False,False,False,False,,10371,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,27.1891096394408,10371,,10.7,0.0,,True,False,29.0,,28.2,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,10.7,,,,,,,,,,,,,,,,
EXC.OQ,,,,,,,,,,,32713,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-2.00700955576192,32937,37.0,8.8,0.0,,False,False,24.4,,24.4,100,False,False,,,2.85,2.85,,,188.0,,,,,,0.000385421208694,1.65,,,3152.071,,,True,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
BR.N,,,,,,,,,,,12000,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,9.09090909090908,12000,0.0,,0.0,,False,False,,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
EMN.N,False,False,True,True,False,True,False,True,True,4.5,14500,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,0.0,14820,6.0,10.0,0.0,,False,False,24.0,10.4,26.0,90,False,False,,,4.25,,1.1,4.25,,,126.0,,0,0,,1.1,,,,,,False,41.0,607620.0,,,False,True,True,False,,,,,,,True,,100.0,4.2,5.8,48.0,,,,,,,,,,,,,,
AZO.N,,,,,,,,,,,60000,40000,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,7.75862068965518,82940,,,0.0,,False,False,23.5,,23.8,40,False,False,,,9.95,,,9.95,,,1651.0,,2,,,,,3.55,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,50.2,,,,,,44.1,,,,,,
TEL.N,,,,,,,,,,,82000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,5.12820512820513,82000,,,0.0,,False,False,42.0,,29.0,100,True,False,,,0.8,0.8,,0.8,131.0,,131.0,,,,,0.55,,0.55,,,,False,1.043,85535.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
FRT.N,,,,,,,,,,,308,5,False,True,True,True,True,True,True,False,False,False,True,False,False,False,,,,3.35570469798658,313,0.0,,0.0,,False,False,51.0,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,8.0,,,,,,,,,,,,,
DUK.N,True,True,True,False,False,False,False,False,True,,28793,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,-4.28813615663332,28649,18.8,12.2,0.0,,False,False,23.7,,19.4,100,True,False,,,1.9,,,1.9,,,109.0,,3,,1.9449172e-08,,,0.14,,0.14,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
KMI.N,,,,,,,,,,,11086,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.671994188158376,11097,8.597,10.0,0.0,,False,False,16.0,,19.0,20,True,False,4.0,192500,5.0,,3.0,5.0,152.0,36,116.0,,0,0,,,0.0,2.5,,,0.0,False,20.55,228000.0,,,True,True,False,False,,,,,,,False,,,6.0,4.0,,,,,,,,,,,,,,,
DVN.N,True,False,False,False,False,False,False,False,False,,1800,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-37.9310344827586,1767,,8.0,0.0,,False,False,25.0,,18.0,50,True,True,,,2.7,2.7,2.75,2.4,70.0,59,10.0,,0,1,,0.75,0.65,1.4,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
RCL.N,False,False,False,False,False,True,False,False,True,,85400,100,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,1137.67369414551,,10.9090909090909,82319,89.0,7.8,0.0,,False,False,26.39488,,,90,False,False,,,,,,,,,,,,,,,,,,,,False,52.75458,4342704.0,,,True,True,False,False,,,,,,,True,,,7.8,,,7.0,,,,,,,,,,,,,
VTRS.OQ,,,,,,,,,,,35000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,71.0,,,0.0,34240,,10.55252,0.0,,False,False,31.3,12.6,29.0,,True,True,,,3.35,,,3.35,,,229.0,,0,0,,,,2.4,,,,True,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CAH.N,,,,,,,,,,,48000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-3.03030303030303,48000,1.0,,0.0,,False,False,46.47,,40.71,100,True,True,,,6.85,,,6.85,,,658.0,,0,0,,,,2.5,,,,False,16.6,796800.0,,,False,True,False,False,,,,,,,True,,88.0,,,,,,,,,,,,,,,,,
MKC.N,,,,,,,,,,,12400,,False,True,True,True,True,True,True,True,True,False,True,True,True,False,,,,6.89655172413792,12000,21.774,18.0,0.0,,False,False,,,40.0,90,True,False,,,,,,,,,,,0,,,1.5,,1.5,,,,False,,,,,False,True,True,False,,,,,,,True,,,,18.0,,,,,,,,,,,,,,,
IEX.N,,,,,,,,,,,7075,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-4.89313079715016,7075,7.0,,0.0,,False,False,27.0,,23.0,,False,False,,,7.65,7.65,,,108.0,,,,0,,,2.75,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
VLO.N,,,,,,,,,,,10222,,True,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,-0.380079914238374,10000,,,0.0,,False,False,19.0,,,20,False,True,,,1.65,1.65,1.95,1.25,,,25.0,,0,0,,,,,,,,False,151.261,1512606.0,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EXPD.N,,,,,,,,,,,17500,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,84.2611374133349,,-2.77777777777778,17500,,,0.0,,False,False,,,,20,False,False,,,2.95,2.95,,2.95,103.0,,103.0,,0,,,2.9,,2.9,,,,False,58.0,1015000.0,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LH.N,,,,,,,,,,,65000,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,6.55737704918034,,3.692,,0.0,,False,False,,,,100,False,False,,,5.6,5.6,,5.6,728.0,,728.0,,,,,1.1,,1.1,,,,True,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SW.N,,,,,,,,,,,46000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,72.9196107067459,,0.0,46237,70.0,11.7,0.0,,False,False,19.0,,21.0,,False,False,,,8.4,,,8.4,,,777.0,,0,3,0.000971913043478,,,3.8,,11177.0,,True,22.0,1017214.0,,,False,True,True,False,,,,,,,False,,,6.79,4.91,44.11,,,,,,,,,,,,,,
DRI.N,False,False,False,True,False,True,False,False,False,,177000,,False,True,True,True,True,True,True,True,False,True,False,False,False,False,,573.287534108701,,-4.07231971557713,,0.0,,0.0,,False,False,56.0,,40.0,90,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MAA.N,,,,,,,,,,,2476,37,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-1.27591706539075,2513,,,0.0,,False,False,47.0,42.0,55.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
JNJ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COR.N,,,,,,,,,,,21000,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-4.54545454545454,22000,2.0,22.88,0.0,,False,False,56.0,,37.0,100,False,False,,,,,,,,,,,0,,,4.17,,4.17,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,50.8,10.0,26.0,12.0,49.2,2.8,16.0,,,,,,
SHW.N,,,,,,,,,,,61111,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,14.5086943486734,61111,,9.5,0.107414991104696,64,False,False,24.6,,26.3,80,False,False,,,6.5,6.5,,6.5,794.0,,794.0,,,,,5.15,,5.15,,,,False,,,,,True,True,False,False,,,,,,,True,,,9.5,,35.93,,,,,,,,,,,,,,
