Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
CDW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMD.N,False,False,False,False,False,True,False,False,True,7.49316,9980,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,133.961483800195,1051988000,-1.57790927021696,10236,,16.07247,0.0,,False,False,53.69,51.71486,33.87,,True,True,,,3.51,3.51,,3.51,67,,67,,0,,,2.04,,2.04,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
LNT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COO.OQ,False,False,False,False,False,True,False,False,False,,16000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,6.66666666666667,16030,,11.0,0.0,,False,False,49.0,,46.0,,False,False,,,15.3,15.3,,15.3,491,,491,,,,,8.5,,8.5,,,,False,,,,,False,True,True,False,,,,,,,True,,,11.0,,,,41.0,15.0,6.0,15.0,59.0,5.0,,,,,,,
CMG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNRC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PWR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM.N,False,True,True,True,True,True,False,False,False,5.06,83100,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,86.0,,,0.48367593712213,83100,63.0,11.1,0.0,,False,False,44.0,54.2,42.3,100,True,True,,,0.35,0.35,0.45,,,,,0.0,1,1,,0.25,0.35,,,,,False,24.0,1994400.0,49943100,601.0,True,True,True,False,,,,,,,True,,70.1,5.1,6.0,100.0,,,,,,,,,,,,,,
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLDR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBHT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNR.N,False,True,False,True,False,True,False,True,False,,9750,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-7.14285714285714,9672,30.0,,0.0,,False,False,,,,,False,False,,,6.75,6.75,5.65,10.69362,191,14,177,,0,0,,3.35,4.7,3.87,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,23.0,,,,,,,,,,,,,,
CRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECK.N,False,False,False,True,True,True,True,False,False,,4200,,False,True,True,True,True,True,True,True,True,False,True,True,False,False,,,,5.0,4247,,,0.0,,False,False,63.95,64.4,56.5,,True,True,,,0.75,0.75,,0.75,6,,6,,,,0.001138095238095,0.65,,0.65,1195.0,1195.0,,False,4.945,21000.0,,,False,True,True,False,,,,,,,True,,,,,,,62.9,7.3,13.3,34.7,37.1,7.6,36.6,,,,,,
HPQ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGT.N,True,False,False,True,True,True,False,False,True,,440000,,True,True,True,True,True,True,True,True,True,True,True,True,False,False,71.0,,,-2.22222222222223,440000,0.0,,0.0,,False,False,56.0,,57.0,95,False,True,,,,,,,,,,,,,,,,,,,,False,12.041,5298054.0,,,True,True,True,False,,1,1,,,,True,,98.0,,,,,52.0,5.0,16.0,29.0,47.0,3.0,44.0,4.0,13.0,25.0,56.0,2.0,100.0
NTAP.OQ,False,False,False,True,False,True,True,True,False,6.4,12000,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,78.0,,,0.0,12362,0.0,16.9,0.0,,False,False,25.0,,23.2,85,True,True,,,1.15,1.15,,1.15,28,,28,,0,,,,,,,,,False,17.59432,217501.0,,,True,True,True,False,,,,,,,True,,,8.4,8.5,,,41.1,22.8,5.5,4.9,64.7,2.1,36.8,21.6,4.0,3.7,69.3,1.4,
OXY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TER.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR.N,False,False,False,False,False,True,False,False,False,,14600,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,82.0,,,-0.680272108843538,14600,0.0,,0.0,,True,False,,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,16.90493,246812.0,,,False,True,False,False,,,,,,,True,,,,,,,47.04,21.07,9.07,13.84,52.96,3.06,33.58,17.6,5.24,8.71,66.42,2.03,
EMN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZO.N,False,True,False,True,False,True,False,True,False,,75600,50400,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,5.88235294117647,126000,0.0,,0.0,,False,False,22.9,22.6,28.4,50,False,False,,,10.65,10.65,,10.65,2684,,2684,,2,,,7.35,,7.35,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,52.4,,,,,,45.0,,,,,,
TEL.N,False,True,True,True,False,True,False,True,True,0.9092,87000,,True,True,True,True,True,True,True,True,True,True,True,True,False,False,81.0,,,-3.33333333333333,87000,60.0,,0.0,,False,False,40.0,,27.0,,True,False,,,0.6,0.6,,0.6,104,,104,,0,0,,0.35,,0.35,,,,False,3.51009,305378.0,,,True,True,True,False,,,,,,,True,,82.8,,,,,,,,,,,,,,,,,
FRT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTRS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAH.N,True,True,False,True,False,True,False,False,False,,48900,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,1.875,50313,10.0,,0.0,,False,False,51.1,48.8,42.8,100,True,True,,,6.274,6.274,10.2,6.15,577,33,544,,1,0,,,,,,,,False,36.9,1856549.7,,,False,True,True,False,,,,,,,True,,99.0,,,62.06897,,50.7,9.7,18.2,19.4,49.3,3.4,29.292,8.675,9.305,8.675,70.708,2.637,99.0
MKC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX.N,False,True,False,False,False,True,False,False,True,,9000,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,81.0,,,2.27272727272727,9000,4.0,,0.0,,False,False,,,,,False,False,,,5.8,5.8,,,104,,,,0,,,2.45,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
VLO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPD.N,False,True,True,False,False,False,False,False,True,,18400,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,84.0,84.3861554224482,,1.65745856353592,18000,,,0.0,,False,False,,,,5,False,False,,66246.0,1.35,,3.55,1.35,,,49,,0,,,1.75,,,,,,False,57.0,1026000.0,,,True,True,False,False,,,,,,,False,,,,,,,42.0,,,,,,,,,,,,
LH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRI.N,False,False,False,True,False,True,False,False,False,,191105,,False,True,True,True,True,True,True,True,False,True,False,False,False,False,,633.853513617274,,1.98576185800281,,0.0,16.0,0.0,,False,False,58.0,57.0,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,56.0,,,,,,,,,,,,
MAA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNJ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COR.N,False,False,False,False,False,True,False,False,False,,42000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,0.0,46650,28.0,23.0,0.0,,False,False,51.0,49.0,44.0,,True,False,,,,,,,,,,,1,,0.000889047619048,3.88,,3.88,9335.0,9335.0,,False,,,,,False,True,False,False,,,,,,,True,,100.0,17.0,6.0,,,51.0,11.0,21.0,16.0,49.0,3.0,17.0,,,,,,100.0
SHW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPWR.OQ,False,False,False,True,False,True,True,True,False,1.0,4017,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,90.0,,,12.7104377104377,4017,,6.78817,0.0,,False,False,40.0,39.63839,,,False,True,,,0.03,,,0.03,,,1,,0,,,,,,,,,False,7.1,28383.0,,,True,True,True,False,,,,,,,False,,,,,,,70.0,61.0,0.4,6.0,30.0,2.6,,,,,,,
COP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXPI.OQ,True,True,False,True,True,True,False,True,True,,33100,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,86.0,,,-3.21637426900585,31637,27.0,9.8,0.0,,False,True,36.0,,19.0,,True,False,,,0.35,0.35,0.28275,0.39511,37,12,25,,0,0,0.000132222702115,,,,1094.14286,,,False,7.2,230817.0,,,True,True,True,True,1,,,,,,True,,,5.5,4.3,100.0,,47.0,25.0,5.0,15.0,53.0,2.0,39.0,23.0,3.0,12.0,61.0,1.0,
CPRT.OQ,False,False,False,False,False,True,False,False,False,,11700,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,80.0,,,14.7058823529412,11700,,,0.0,,False,False,42.0,,40.0,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,True,,,,1,1,,False,,,,,,,46.0,6.0,15.0,22.0,54.0,3.0,46.0,6.0,14.0,23.0,54.0,3.0,
TXT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.N,False,True,False,True,False,True,True,True,False,,140990,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-5.94396264176117,140990,43.0,,0.090060040026684,135,False,True,,,,100,True,True,,,9.05,9.05,,9.05,1003,,1003,,0,,,6.7,,6.7,,,,True,45.39329,6400000.0,117000000,829.846088375062,True,True,True,True,3,1,1,,,,True,,,,,,,,,,,,,,,,,,,
MTCH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFIV.OQ,False,False,False,True,False,True,False,True,False,,6557,,False,True,True,True,True,True,True,True,True,False,False,False,False,False,75.0,,,0.505824647455544,,,,1.83936235438381,120,False,False,25.7,,25.0,90,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,69.8,,,,,39.3,26.5,3.7,5.3,60.8,3.7,35.9,22.5,4.0,5.4,64.1,4.0,
LEN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDNS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA.OQ,False,True,False,True,False,True,False,True,False,,26196,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,16.5665465224937,26196,4.4,5.3,0.0,,False,False,19.2,19.9,17.1,70,True,True,2.7,,0.5,,,0.5,,,26,,0,,,,,0.05,,,,False,10.0,260000.0,,,True,True,True,False,,,,,,,True,,99.5,,,,,63.7,50.0,2.2,3.6,36.3,7.9,,,,,,,
WELL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROST.OQ,False,False,False,True,False,True,True,False,True,,101000,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,1.0,101000,0.0,,0.0,,False,False,80.0,,76.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,80.0,,,,,,66.0,,,,,,
MRK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQV.N,False,False,False,False,False,False,False,False,False,,88000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,1.14942528735633,88000,0.0,10.4,0.0,,False,False,62.0,66.0,53.0,5,True,True,,,4.45,4.45,,4.45,783,,783,,,,,1.35,,1.35,,,,True,,,,,True,True,True,False,,,,,,,True,,,10.4,,100.0,,39.0,16.0,12.0,8.0,61.0,3.0,,,,,,,
VRTX.OQ,True,False,False,True,False,True,False,True,False,,6100,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,82.3271350335234,,12.962962962963,6100,0.0,4.4,0.0,,False,False,55.0,,,100,True,True,,,0.9,0.9,,0.9,11,,11,,,,,0.8,,0.8,,,,False,,,,,False,True,True,False,,,,,,,True,,87.05,4.4,,,,40.0,26.0,6.0,6.0,60.0,2.0,,,,,,,
DXCM.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HII.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVS.N,True,True,False,True,True,True,False,True,True,,300000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,344.580382352941,20400000000,0.0,313823,5.3,33.0,0.053314088247819,164,True,False,70.0,63.0,57.0,100,True,True,,,7.9,7.9,,7.9,3728,,3728,,4,,0.001019951383333,4.8,,4.8,76496.35375,76496.35375,,False,50.98415,16000000.0,,,False,True,True,False,,,,,,,True,,,27.3,5.7,,,54.0,12.0,18.0,17.0,46.0,7.0,38.0,14.0,11.0,9.0,62.0,4.0,
PH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUM.N,False,True,False,False,False,False,False,False,False,38.67021,65680,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-2.84023668639053,103475,0.02126,14.4,0.0,,True,False,75.0,80.10022,76.0,100,True,False,0.69582,,3.95,,,3.95,,,501,,,,,,,,,,,False,52.0,3128632.0,17694225,269.400502436054,True,True,True,False,,,,,,,True,,,14.4,,,7.0,43.13,6.06,17.44,16.18,56.87,3.45,,,,,,,
AXON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
