Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
WRB.N,False,False,False,False,False,False,False,False,False,,8186,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,6.57466475719308,7055,,,0.0,,False,False,51.3,,,10,True,False,,,,,,,,,,,,,,,,,,,,False,11.2,79016.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AXP.N,False,False,False,False,False,True,False,False,False,,77300,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,90.0,511.954009418092,,20.78125,77300,,,0.0,,False,False,54.0,56.0,51.6,100,True,True,,,,,,,,,,,,,,,,,,,,False,17.3,1337290.0,,,True,True,False,False,,,,,,,True,,87.4,,,,,54.7,18.7,17.9,14.2,45.3,3.9,44.8,22.5,8.8,10.8,55.2,2.7,100.0
CLX.N,False,False,False,True,False,True,True,False,False,,9000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,82.0,,,0.0,9000,,,0.0,,False,False,,,,100,True,True,,,2.8,2.8,,2.8,50.0,,50.0,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,44.0,,,,,,32.0,,,,,,
DOV.N,False,True,True,True,False,True,False,False,False,,25000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,73.0,,,0.0,,,,0.0,,False,False,25.0,,,0,False,False,,,4.8,4.8,,4.8,240.0,,240.0,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,42.0,,,,,,,,,,,,
FSLR.OQ,False,True,True,False,False,True,False,True,True,,5500,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,14.5833333333333,5532,,,0.0,,False,False,21.0,,27.0,,True,False,,,2.3,2.3,,,27.0,,,,0,0,,0.7,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,100.0,,,,,,,,,,,,,,
MTB.N,False,False,False,False,False,False,False,False,False,,22210,598,False,True,True,True,True,True,True,True,False,False,True,False,False,False,83.0,72.1361053042835,,29.7692082968157,22656,,20.94749,0.0,,False,False,60.0,60.0,50.0,100,True,False,10.0,,,,,,,,,,,,,,,,,,,False,33.0,768263.0,,,True,True,False,True,1,,,,,,True,,,20.94749,0.0,,9.5,28.0,6.0,12.0,7.0,72.0,3.0,19.0,5.0,7.0,4.0,81.0,3.0,
FDX.N,True,True,False,False,False,True,False,False,True,,345000,202000,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,180.800238629983,,21.4788732394366,518249,,,0.0,,False,True,30.0,39.0,27.0,85,True,False,,,,,,,,,,,9,,,14.35,,14.35,,,,False,38.29,19843754.21,,,False,True,False,True,1,,,,,,True,,,,,,,56.2,3.3,30.8,18.3,43.8,3.8,36.0,,,,,,
TROW.OQ,False,False,False,True,False,True,False,False,False,,7868,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,48.3791909197547,,4.50258998538982,6246,,13.0,0.0,,False,False,45.24496,,41.87256,100,True,True,,,,,,,,,,,,,,,,,,,,False,27.0,205000.0,,,True,True,False,False,,,,,,,True,,,,,,,32.83,11.22,14.07,4.33,67.17,3.21,22.48,11.49,6.77,2.11,77.52,2.11,
JKHY.OQ,False,False,False,False,False,False,False,False,False,,7120,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,81.0,,,3.98714765590769,7000,0.0,,0.0,,False,False,47.3,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,21.7,5.7,7.5,5.3,78.3,3.2,,,,,,,
O.N,False,False,False,True,False,True,False,False,True,,391,4,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,6.53950953678475,395,,18.4,0.0,,False,False,56.0,,41.0,,True,True,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,790.0,,,True,True,False,False,,,,,,,False,,,,,,4.8,33.0,11.4,5.1,10.4,67.2,5.9,,,,,,,
MLM.N,True,False,False,False,False,False,False,False,False,,9400,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,0.0,9000,12.0,,0.0,,False,False,11.0,,,,False,False,,,3.9,3.9,,3.9,70.0,,70.0,,1,0,,0.651,,0.65,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,34.0,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,16700,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,79.0,,,19.2857142857143,16000,,14.2,0.0,,False,False,42.0,,34.0,,True,False,,,,,,,,,,,0,0,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,14.2,,,,,,,,,,,,,,,,
RVTY.N,False,False,False,False,False,True,False,True,False,,16700,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,0.0,,29.94,14.0,0.0,,False,False,46.0,,34.0,,True,False,,,,,,,,,,,0,0,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,14.0,,,,,,,,,,,,,,,,
L.N,False,False,False,False,False,False,False,False,False,,12050,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,,,16.5377176015474,,,,0.0,,False,False,,,,55,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
QCOM.OQ,False,False,False,True,False,True,False,True,False,8.0,51000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,13.3333333333333,50755,,10.3,0.0,,False,False,23.0,,18.0,100,False,False,1.9,,0.5,0.5,,0.5,51.0,,51.0,,0,,,0.05,,0.05,,,,False,14.0,710570.0,9998735.0,196.05362745098,False,True,True,False,,,,,,,True,,100.0,9.1,1.2,,,70.2,60.9,1.5,5.2,29.8,2.6,59.1,51.6,1.2,4.2,40.9,2.1,
IPG.N,False,True,False,False,False,True,False,False,True,,58400,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,123.265329690171,10923000000,5.03597122302157,58400,0.0,,0.0,,False,False,66.0,61.0,57.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,1.94,113504.0,,,True,True,True,False,,,,,,,True,,,,,,,29.0,5.0,14.0,7.0,71.0,3.0,27.0,10.0,6.0,9.0,73.0,2.0,
PHM.N,False,False,False,True,False,True,False,False,True,,6524,,False,True,True,True,True,True,True,True,False,False,False,True,False,False,,,,5.53219022969913,6524,0.0,,0.0,,False,False,42.0,,,85,False,False,,,4.55,4.55,0.0,4.55,59.0,0,59.0,,0,0,,,0.0,,,,0.0,False,,,,,True,False,True,False,,,,,,,True,,,,,,,26.692,3.09,9.143,11.929,73.308,2.53,15.43,3.288,3.794,6.661,84.57,1.687,
ULTA.OQ,False,False,False,True,False,True,False,False,True,,16500,24000,False,True,True,True,True,True,True,True,False,True,True,False,False,False,77.0,,,3.125,36094,0.0,44.1,0.0,,False,False,91.0,,67.0,65,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,39.0,5.1,,,49.0,,,,,,38.1,2.0,8.1,23.4,61.9,4.6,
KO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO.OQ,False,False,False,True,True,True,True,True,False,,83300,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,4.77987421383648,83300,,,0.0,,False,False,29.0,33.0,27.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,49.1,34.6,5.5,6.6,50.9,2.4,42.0,31.0,3.6,5.6,58.0,1.8,
WTW.OQ,False,False,False,False,False,False,False,False,False,,46600,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,98.7101164856861,,5.42986425339367,,,15.2,0.0,,False,False,55.1,,31.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,67.6,15.2,,100.0,,27.7,7.3,11.8,6.3,72.3,2.3,,,,,,,
ANET.N,False,False,False,False,False,True,False,True,False,,4023,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,11.3787375415283,4100,0.0,6.9,0.0,,False,False,15.2,19.0,15.0,,True,False,,,,,,,,,,,0,,0.0,,,,0.0,0.0,,False,17.0,69700.0,,,False,False,True,False,,,,,,,True,,,,,,,55.0,48.0,2.0,4.0,45.0,1.0,48.0,44.0,1.0,2.0,52.0,1.0,
ES.N,True,False,True,False,False,True,False,False,True,,9626,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,4.32426574184459,9625,50.0,10.0,0.0,,False,False,25.0,45.0,,90,False,True,,,11.2,,,11.2,,,215.6,,1,0,,,,3.75,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,21.0,,,,,,,,,,,,
CTAS.OQ,False,True,False,True,True,True,True,False,False,0.0,44500,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,3.48837209302326,44613,2.0,24.6,0.0,,False,False,35.5,34.1,,40,False,False,,,7.65,7.65,,,656.0,,,0.0,1,,,1.65,,,,,,False,19.0,2498328.0,,,True,True,True,False,,,,,,,True,,,,,,,45.1,4.0,15.4,22.0,54.9,3.7,,,,,,,
GPN.N,False,False,False,False,False,False,False,False,False,,25000,,False,True,True,False,True,True,True,True,True,True,True,False,False,False,61.0,,,0.0,27000,,16.6,0.0,,False,False,42.0,,33.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,16.6,,,,40.0,9.0,15.0,7.0,60.0,9.0,25.0,9.0,5.0,4.0,75.0,7.0,
RSG.N,False,True,True,True,False,False,False,False,False,,40000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,85.0,108.056701823775,,14.2857142857143,40244,23.0,29.9,0.0,,False,False,19.9,,24.5,85,True,True,,1439464.0,14.5,14.5,,14.5,1167.0,,1167.0,,2,,,5.78,,5.78,,,,False,,,11550028.0,288.7507,False,True,True,False,,,,,,,True,,,19.2,10.7,,,47.0,2.0,19.0,24.0,53.0,2.0,26.82,2.36,9.86,12.3,73.18,2.3,
LIN.OQ,False,True,True,True,False,True,True,False,True,,65010,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,166.531919863158,5700000000,-10.1165539839894,65010,32.0,8.4,0.691304768620294,500,False,False,28.0,,23.0,90,True,True,,3250500.0,3.59945,,,3.59945,,,468.0,0.009,0,1,9.6e-06,,0.146,1.2,,156.024,,False,72.0,4680720.0,,,True,True,True,False,,,,,,,True,1,,8.4,,,,,,,,,,,,,,,,
MCK.N,False,False,False,False,False,True,False,False,False,,58000,17000,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-1.69491525423728,51000,,,0.0,,False,False,62.0,,,100,True,False,7.0,,10.0,10.0,,10.0,1020.0,,1020.0,,,,,3.55,,3.55,,,,True,,,,,True,True,False,False,,,,,,,True,,,,,,,47.0,,,,,,26.0,,,,,,
HLT.N,True,True,False,True,False,True,True,True,True,,159000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,11.9718309859155,418021,30.0,24.5,0.0,,False,False,43.0,,40.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,40.0,16720840.0,,,False,True,False,False,,,,,,,True,,,24.5,,,,72.0,15.0,19.0,33.0,28.0,5.0,,,,,,,
NFLX.OQ,False,False,False,False,False,True,False,True,False,,12800,,True,True,False,True,True,False,True,True,False,False,False,False,False,False,,,,13.2743362831858,12800,,,0.265486725663717,30,True,False,49.6,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,1,,,,,True,,,,,,,51.8,27.2,10.8,11.9,48.2,1.9,,,,,,,
FI.N,False,False,False,False,False,False,False,False,False,,42000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,2.4390243902439,42500,,13.0,0.0,,False,False,40.0,,29.0,95,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,13.0,,,,52.0,15.0,14.0,7.0,48.0,16.0,,,,,,,
RF.N,False,True,False,True,False,True,False,False,False,,20073,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,126.017956274806,,2.27759095077957,20073,0.0,,0.0,,False,False,62.0,,46.45458,100,True,True,,,,,,,,,,,,,,,,,,,,False,38.684,776497.0,18000000.0,896.726946644747,True,True,False,False,,,,,,,True,,,,,,,36.95,2.8,22.49,9.6,63.05,2.06,24.84,2.92,12.31,8.04,75.16,1.57,
WMT.N,False,False,False,True,True,True,False,True,True,,2300000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,4.54545454545454,2300000,,,0.003636363636364,80,False,False,55.0,49.0,46.0,100,True,False,,,,,,,,,,,,,,,,,,,,True,,,,,True,True,True,True,1,1,2,,,,True,,100.0,,,,,47.0,,,,,,37.0,,,,,,100.0
AMGN.OQ,True,False,False,True,False,True,False,True,True,,26700,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,79.0,,,5.95238095238095,26700,,,1.38888888888889,350,False,False,53.0,,51.0,100,True,True,,,0.85,,1.7,0.85,,,45.0,,0,0,,,0.45,0.45,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,53.0,,,,,,45.0,,,,,,
KIM.N,False,False,False,False,False,True,False,False,False,,639,,False,True,True,False,True,True,True,True,True,False,True,False,False,True,92.0,,,5.44554455445545,639,0.0,11.9,0.0,,False,False,67.0,65.62,50.0,100,True,False,,,,,,,,,,,0,,0.0,0.0,,0.0,0.0,0.0,,False,30.0,19267.0,362313.0,567.0,False,True,False,False,,,,,,,True,,,9.5,2.4,,,33.0,,,,67.0,33.0,18.0,,,,82.0,18.0,
DDOG.OQ,False,False,False,False,False,False,False,False,False,,4800,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,80.0,,,50.0,4800,,,0.0,,False,False,28.9,,,,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,33.5,18.7,4.0,6.5,66.5,4.3,,,,,,,
DG.N,False,False,False,True,False,True,False,True,False,,163000,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,3.16455696202531,,,,0.0,,False,False,67.0,,,90,False,False,,,37.9,37.9,,37.9,,,,,,,,9.15,,9.15,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
EQR.N,False,True,False,True,False,True,False,False,False,,2400,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,86.981295483871,310000000,0.0,2388,8.7,27.0,0.0,,False,False,37.0,38.0,37.0,,True,True,,,,,,,,,,,0,0,,,,,,,,False,14.0,42800.0,2196960.0,915.4,True,True,False,False,,,,,,,False,,,,,,,63.0,8.0,21.0,27.0,37.0,7.0,44.0,,,,,,
URI.N,False,True,True,True,False,True,True,False,False,,24600,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,85.0,,,20.5882352941176,25000,,16.148,0.0,,False,False,,,12.6,,True,False,,,3.8,3.8,,3.8,190.0,,190.0,,,,,,,,,,,False,25.8,645000.0,,,True,True,False,False,,,,,,,True,,,13.1,3.048,100.0,,36.3,,,,,,13.6,,,,,,
TDG.N,False,False,False,False,False,False,False,False,False,,14400,,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,8.27067669172932,14000,17.0,,0.0,,False,False,38.0,,26.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,57.0,17.0,8.0,30.0,43.0,2.0,39.0,15.0,5.0,17.0,61.0,2.0,
CNC.N,False,False,False,False,False,False,False,False,False,,74300,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,88.0,,,2.48275862068965,74300,,17.3,0.0,,False,False,77.0,80.0,72.0,100,True,False,11.0,,0.19,0.19,,0.19,28.0,,28.0,,,,,,,,,,,True,,,,,True,True,False,True,1,,,,,,True,,,14.6,2.7,,,48.0,7.0,23.0,14.0,52.0,4.0,42.0,6.0,18.0,14.0,58.0,4.0,
NKE.N,False,True,False,True,True,True,False,True,False,0.0,73300,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,-2.78514588859416,65283,,,0.0,,False,False,50.4,,45.9,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,True,1,,,,,,True,,100.0,,,,,60.1,9.9,24.3,18.7,39.9,7.2,30.9,8.5,14.2,4.7,69.1,3.5,100.0
AES.N,True,True,True,True,False,True,False,False,False,,9600,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,81.0,,,5.4945054945055,9609,73.0,8.76,0.0,,False,False,25.6,37.0,22.0,90,True,False,0.97,,10.74076,10.74076,13.126,4.793,642.0,560,82.0,,0,1,,0.51863,0.49,0.585,,,,False,101.18,972238.62,8577473.85,893.486859375,True,True,False,False,,,,,,,True,,,5.16,3.6,61.0,,27.0,6.0,9.0,9.0,73.0,3.0,,,,,,,
ELV.N,False,False,False,False,False,True,False,False,False,,102300,,True,True,True,True,True,True,True,True,False,False,True,True,False,False,88.0,,,4.17515274949083,102300,1.0,14.0,0.0,,False,False,77.3,,65.0,100,True,True,,,0.14,0.14,,0.14,21.0,,21.0,,,,,,,,,,,False,22.0,2250600.0,,,False,True,True,False,,,,,,,True,,,14.0,,,,51.0,10.0,24.0,14.0,49.0,3.0,36.0,,,,,,
GWW.N,False,False,False,True,False,True,False,True,False,,23000,3000,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,1.32158590308371,26000,,,0.0,,False,False,40.0,,35.0,100,True,False,,,6.5,,,6.5,,,338.0,,0,0,,,,2.0,,,,False,12.0,360000.0,,,False,True,False,False,,,,,,,True,,,,,,,39.0,4.0,13.0,17.0,61.0,5.0,24.0,6.0,7.0,9.0,76.0,2.0,
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,False,False,False,True,True,True,True,True,True,,190234,,True,True,True,True,True,True,True,True,False,False,False,True,False,False,,,,21.5552715654952,190234,,,0.0,,False,False,34.1,33.8,32.2,100,True,True,6.5,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,True,2,2,,,,,True,,84.0,,,,,53.8,,,,,,39.7,,,,,,
GM.N,False,False,False,True,False,True,True,True,True,3.5,167000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,6.36942675159236,154113,55.0,9.07946,0.0,,False,False,24.1,33.4,23.8,75,True,False,,,6.67,6.67,,,2056.0,,,,0,0,,,0.37,1.96,,,,False,22.0,3330470.0,,,True,True,True,True,1,,1,,,,True,,,,,,,36.5,9.2,19.0,6.6,63.5,1.7,16.7,5.6,6.7,1.1,83.3,3.3,
CCI.N,True,False,False,False,False,True,False,False,False,,5000,,False,True,True,True,True,True,True,True,False,True,True,True,True,False,,,,0.0,,0.0,,0.0,,False,False,32.0,,31.0,0,False,False,,39801.0,1.95,1.95,,1.95,23.0,,23.0,,,,,0.4,,0.4,,,,False,13.7,90000.0,,,True,True,True,False,,,,,,,False,,,,,,,26.0,7.0,6.0,11.0,71.0,5.0,25.0,8.0,3.0,9.0,75.0,5.0,
COF.N,False,False,False,False,False,True,False,False,False,,55943,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,183.302541634777,,10.1955995036145,55943,0.0,,0.0,,False,False,51.0,,33.2,100,True,True,11.5,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,51.58,20.051,18.446,9.527,48.42,3.556,35.139,21.665,6.565,4.858,64.863,2.049,100.0
C.N,False,False,False,False,False,False,False,False,False,,240000,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,80.0,198.663500281373,,7.43061772605194,239903,,15.87821,0.0,,False,False,50.1,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,38.0,10000000.0,,,True,True,True,False,,,,,,,True,,99.0,,,,,52.15,19.48,11.54,18.85,47.85,2.28,,,,,,,97.0
ODFL.OQ,False,False,False,False,False,False,False,False,True,,23471,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,110.825570792853,,-0.811393314457165,23471,0.0,22.02,0.0,,False,False,10.0,,,,False,False,,,17.5,17.5,,17.5,821.0,,,,,,,,,,,,,False,14.94184,350700.0,,,False,True,False,False,,,,,,,False,,,12.31,9.71,,,41.0,2.0,16.0,20.0,59.0,3.0,,,,,,,
A.N,True,True,False,True,False,True,True,True,False,,18100,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,88.0,,,6.47058823529412,18079,12.9,9.2,0.0,,False,False,39.0,15.2,33.0,75,True,True,,,0.9,0.9,,0.9,47.0,,47.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31.0,560449.0,,,False,True,False,False,,,,,,,True,,100.0,8.1,1.2,,,37.0,18.0,7.0,9.0,63.0,3.0,30.0,16.0,5.0,7.0,70.0,2.0,
MOH.N,False,False,False,False,False,False,False,False,False,,15000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,78.0,,,7.14285714285714,12525,,18.48,0.0,,False,False,79.0,,67.9,40,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,18.48,,,,59.5,8.9,20.0,23.3,40.5,7.3,46.9,,,,,,
GS.N,False,False,False,False,False,False,False,False,False,,48500,,True,True,False,True,True,True,True,True,True,False,False,True,False,False,,101.205233034064,,10.4783599088838,48500,,,0.056947608200456,25,False,False,42.92,38.0,36.06,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,2,,,,,True,,,,,,,,,,,,,,,,,,,
MET.N,False,False,False,False,False,False,False,False,False,2.92,45000,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,78.0,225.216741293532,,4.65116279069768,43009,,21.331,0.0,,False,False,52.61224,57.0,42.3,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,21.33111,,,36.0,11.0,13.0,8.0,64.0,4.0,26.6,,,,,,
WYNN.OQ,False,True,False,False,False,True,False,False,False,,27800,,True,True,True,False,True,True,True,False,False,True,True,False,False,True,,,,2.96296296296297,27800,52.0,25.0,0.0,,False,False,47.0,,43.0,35,False,False,,,13.0,13.0,,13.0,429.0,,429.0,,0,,,6.33333,,6.33333,,,,False,4.763,78600.0,,,True,True,False,False,,2,,,,,False,,,15.0,10.0,,,78.0,22.0,9.5,35.5,22.5,10.5,61.0,22.0,6.5,23.5,39.0,9.0,
PSA.N,False,True,False,False,False,False,False,False,False,,5900,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,76.0,,,1.72413793103448,5900,,,0.0,,False,False,67.0,,39.0,,False,True,,33000.0,29.0,29.0,,29.0,342.0,,342.0,,0,,,7.5,,7.5,,,,False,73.0,430700.0,,,True,True,False,False,,,,,,,False,,,,,,8.0,53.0,4.0,25.0,18.0,47.0,6.0,34.0,,,,,,
CPT.N,False,False,False,False,False,False,False,False,True,,1650,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-2.94117647058824,1632,,,0.0,,False,False,41.0,34.0,37.0,,True,False,,,,,,,,,,,,,,,,,,,,False,12.3,20000.0,,,True,True,False,False,,,,,,,False,,,,,,6.2,60.0,,17.0,31.0,40.0,12.0,34.0,,11.0,16.0,66.0,7.0,
GDDY.N,False,False,False,False,False,False,False,False,False,,6910,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,4.52276508848888,,0.0,25.6,0.0,,False,False,30.0,36.8,32.2,100,True,True,,,,,,,,,,,,,,,,,,,,False,17.37,120026.7,,,True,True,False,False,,,,,,,True,,100.0,20.6,5.0,,,36.9,15.3,5.2,10.8,63.1,5.6,30.8,20.7,1.5,5.2,69.2,3.4,101.0
MRNA.OQ,True,True,False,False,False,True,False,False,False,,3900,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,44.4444444444444,3900,0.0,9.9,0.0,,True,False,50.0,,,95,False,False,,,,,,,,,,,0,0,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,40.0,26.0,6.0,8.0,60.0,,,,,,,,
WDAY.OQ,True,True,False,False,False,True,False,True,False,2.07744,15200,,False,True,True,True,True,False,True,True,False,True,True,False,False,False,,,,21.6,15225,,9.72042,0.0,,False,False,41.2,,39.6,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,45.7,32.0,4.0,5.8,54.2,4.0,47.7,34.3,3.6,5.8,52.3,4.0,
BK.N,False,False,False,True,False,True,False,False,True,,51700,,True,True,True,True,True,True,True,True,True,False,True,False,False,False,,107.353879147059,,5.29531568228105,,,,0.0,,True,False,40.0,37.0,35.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,89.0,,,,,38.0,,,,,,27.0,,,,,,100.0
FAST.OQ,False,True,True,False,False,False,False,True,True,,19854,2532,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,8.07838867719106,22386,0.0,,0.0,,False,False,24.1,,,,False,False,,,1.75,1.75,,1.75,204.0,,204.0,,0,,,1.42,,1.42,,,,False,6.282,140625.0,,,True,True,False,False,,,,,,,False,,,,,,,22.5,,,,77.5,22.5,,,,,,,
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
