Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
MKC.N,,,,,,,,,,,13000,,False,True,True,True,True,True,True,True,True,False,True,True,True,False,,,,4.83870967741935,13000,21.53846,13.0,0.0,,False,False,,,40.0,90,True,False,,,,,,,,,,0.0,0,,,1.45,,1.45,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,23.0,,,,,,
IEX.N,,,,,,,,,,,7536,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,76.0,,,6.51590106007067,7817,5.0,,0.0,,False,False,29.0,,21.0,,False,False,,,6.85,6.85,,,107.0,,,,0,,,2.7,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,19.0,,,,,,
VLO.N,,,,,,,,,,,9964,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-2.52396791234593,10138,17.43934,,0.0,,False,False,19.0,,18.0,20,False,True,,592000.0,1.15,1.15,0.75,1.75,,,35.0,,0,0,,,,,,,,False,182.0872,1846000.0,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EXPD.N,,,,,,,,,,,19070,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,120.450719325042,,8.97142857142856,19000,,,0.0,,False,False,,,,20,False,False,,62149.0,2.55,2.55,,2.55,97.0,,97.0,,0,,,1.7,,1.7,,,,False,60.0,1140000.0,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LH.N,,,,,,,,,,,72400,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,11.3846153846154,70000,3.6,,0.0,,False,False,,,,100,False,False,,,8.0,8.0,,8.0,1120.0,,1120.0,,,,,2.5,,2.5,,,,True,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SW.N,,,,,,,,,,,46000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,116.020423118711,,0.0,46685,72.0,9.8,0.0,,False,False,19.0,,22.0,,False,False,,,6.0,,,6.0,,,560.0,,0,2,0.00081852173913,,,2.8,,9413.0,,True,15.0,700275.0,,,False,True,True,False,,,,,,,False,,,5.53,4.27,25.71,,,,,,,,,,,,,,
DRI.N,False,False,False,True,False,True,False,False,False,,156883,,False,True,True,True,True,True,True,True,False,True,False,False,False,False,,694.984210558544,,-11.3655367231638,,0.0,18.8,0.0,,False,False,58.0,57.0,42.0,90,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,52.0,,,,,,,,,,,,
MAA.N,,,,,,,,,,,2530,36,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,2.18093699515347,2530,0.0,31.00714,0.0,,False,False,46.0,56.0,55.0,,False,True,,,,,,,,,,,,,,,,,,,,False,8.743,22120.0,,,True,True,False,False,,,,,,,False,,97.0,,,,,49.0,1.0,20.0,22.0,51.0,6.0,34.0,,,,,,99.0
JNJ.N,False,False,False,True,True,True,True,True,False,,132200,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-2.14655810510733,137701,20.0,18.02687,0.0,,False,False,47.8,51.4,45.8,100,True,True,,,1.55,1.55,,1.55,427.0,,427.0,,0,,,0.35,,0.35,,,,True,,,98000000.0,741.301059001513,True,True,True,False,,,,,,,True,,,8.0,10.02687,,,,,,,,,,,,,,,
COR.N,,,,,,,,,,,38000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,80.9523809523809,42000,27.0,24.0,0.0,,False,False,57.0,56.0,46.0,100,False,False,,,,,,,,,,,0,,0.001181894736842,3.67,,3.67,11228.0,11228.0,,False,,,,,False,True,False,False,,,,,,,True,,,20.0,4.0,,,50.8,9.2,23.6,12.3,51.9,3.0,15.0,,,,,,
SHW.N,,,,,,,,,,,61031,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-0.130909328926054,61031,,8.0,0.0,,False,False,24.5,,26.5,95,False,False,,,5.3,5.3,,5.3,647.0,,647.0,,,,,4.85,,4.85,,,,False,,,,,True,True,False,False,,,,,,,True,,,8.0,,27.737,,34.2,,,,65.8,34.2,26.6,,,,73.4,26.6,
GD.N,,,,,,,,,,,100700,,False,True,True,False,True,True,True,True,False,True,False,False,False,True,,,,-2.13799805636541,101000,20.0,,0.0,,False,True,23.0,23.0,,100,True,True,,,11.233,11.233,,11.233,2269.0,,2269.0,,,,0.000633962264151,2.584,,2.58416,15960.0,15960.0,,False,,,235000000.0,2333.66434955313,False,True,False,False,,,,,,,True,,,,,,,27.0,6.0,11.0,9.0,73.0,1.0,,,,,,,
SBAC.OQ,,,,,,,,,,,1483,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.542372881355924,1483,11.0,14.4,0.0,,False,False,41.0,28.9,32.2,,True,False,2.2,,3.0,3.0,,3.0,9.0,,9.0,,0,,,0.5,,0.5,,,,False,10.234,15177.0,1200000.0,809.170600134862,False,True,False,False,,,,,,,False,,,10.1,4.3,,5.9,37.0,3.1,9.7,21.6,63.0,2.6,,,,,,,
MPWR.OQ,,,,,,,,,,,2773,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,25.531914893617,2770,0.0,16.0,0.0,,False,False,42.0,52.0,,,False,False,,,0.04,,,0.04,,,1.0,,0,,0.0,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,71.4,64.6,0.6,3.9,28.6,2.3,,,,,,,
COP.N,True,True,False,False,False,False,False,False,True,,9700,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,80.0,,,-6.73076923076923,9700,4.0,5.3,0.0,,False,False,27.0,29.0,23.0,100,True,True,5.0,,0.6,0.6,0.65,0.45,,,9.0,,0,0,,0.2,0.2,0.1,,,,True,17.8,171700.0,9195600.0,948.0,True,True,True,False,,,,,,,True,,,3.0,2.3,,11.9,24.9,6.7,4.1,10.5,75.1,3.6,19.0,,,,,,
ORCL.N,False,False,False,False,False,True,False,False,False,,136000,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-0.729927007299269,138585,,,0.072045071396666,100,False,False,30.0,,24.0,100,True,False,,,,,,,,,,,,,,,,,,,,True,9.381,1300000.0,,,False,True,True,True,1,1,,,,,False,,,,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,12300,,False,True,True,False,True,True,True,True,True,False,False,False,False,False,,,,-1.6,10000,,,0.0,,False,False,40.0,,26.0,90,True,True,,,,,,,,,,,,,,,,,,,,False,11.4,114000.0,,,False,True,False,False,,,,,,,True,,,,,,,18.0,8.0,5.0,3.0,82.0,2.0,10.0,,,,,,
NXPI.OQ,,,,,,,,,,,31000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,6.89655172413792,29861,,15.9,0.0,,False,False,37.0,,16.0,,True,False,,,0.4,0.4,0.3452,0.41861,32.0,7.0,25.0,,0,0,7.5870967742e-05,,,,588.0,,,False,3.0,89591.0,,,True,True,True,False,,,,,,,True,,,12.1,3.8,,,42.0,20.0,5.0,15.0,58.0,2.0,32.0,18.0,3.0,9.0,68.0,2.0,
CPRT.OQ,False,False,False,False,False,False,False,False,False,,8600,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,13.1578947368421,,0.0,,0.0,,False,False,44.0,,35.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,41.0,12.0,11.0,15.0,59.0,3.0,,,,,,,
TXT.N,,,,,,,,,,,35000,,False,True,True,True,True,True,True,True,False,True,False,False,False,True,,,,0.0,35000,28.19,,0.0,,False,False,20.0,,,30,True,False,,,6.4,6.4,,6.4,448.0,,448.0,,,,,1.85,,1.85,,,,False,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,41.0,,,,,,,,,,,,100.0
T.N,False,False,False,True,False,True,True,True,False,,203000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,84.0,,,-11.7391304347826,202600,37.0,,0.0,,False,False,33.1,34.0,33.0,100,True,True,4.6,,6.0,6.0,,6.0,2431.0,,2431.0,,5,,,5.1,,5.1,,,,True,74.03751,15000000.0,158000000.0,778.325123152709,True,True,True,False,,,,,,,True,,,,,,,47.6,7.1,20.0,16.9,52.4,3.6,43.0,,,,,,
MTCH.OQ,,,,,,,,,,,1880,20,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,10.5882352941177,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
NDAQ.OQ,,,,,,,,,,,4830,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,88.0,97.1383053435114,,10.7544141252006,4830,1.9,12.5,0.0,,False,False,34.9,,31.4,100,True,True,,,,,,,,,,,,,,,,,,,,False,15.3,72950.0,1352400.0,280.0,False,True,False,False,,,,,,,True,,,7.0,5.5,,,33.4,16.2,7.4,5.1,66.6,4.7,23.8,9.4,3.9,3.6,76.2,6.9,
FFIV.OQ,False,False,False,False,False,True,False,True,False,,6461,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,83.0,,,5.7619905058111,,0.0,,0.0,,False,False,24.1,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,59.2,,,,,35.7,24.4,2.7,4.5,64.3,4.1,,,,,,,
LEN.N,,,,,,,,,,,9495,,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,-6.04591331882051,,0.0,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CDNS.OQ,False,False,False,False,False,True,False,True,False,,8100,,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,8.00000000000001,8100,,,0.0,,False,False,22.4,,,,False,True,,,,,,,,,,,,,,,,,0.0,0.0,,False,19.0,153900.0,,,False,True,False,False,,,,,,,False,,100.0,,,,,,,,,,,,,,,,,
NVDA.OQ,False,False,False,False,False,True,False,True,False,27.99,13775,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,3.75084732996911,13775,3.9,6.7,0.0,,False,False,18.9,18.8,16.2,100,True,True,0.51,,0.26399,,,0.26399,,,4.0,,0,,,,,0.01,,,,False,,,,,True,True,True,False,,,,,,,True,,99.7,6.5,0.2,,,55.1,49.2,1.1,3.4,44.9,1.4,49.0,,,,,,100.0
WELL.N,True,False,False,False,False,True,False,False,False,,423,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-4.51467268623025,414,0.0,6.1,0.0,,False,False,48.55072,47.0,60.0,,False,False,,,,,,,,,,,0,0,,3.89,,3.89,,,,False,8.0,3016.6,294497.0,696.210401891253,False,True,False,False,,,,,,,True,,,6.1,,,,,,,,,,,,,,,,
PLD.N,False,False,False,False,False,False,False,False,True,1.0,1945,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,82.0,140.351777733434,477169599,13.6098130841122,1945,6.0,15.0,0.0,,False,False,50.0,,45.0,,False,False,,,,,,,,,,,,,,0.94,,0.94,,,,False,16.0,31120.0,,,False,True,False,False,,,,,,,True,,,11.0,4.0,,,30.0,,,,,,24.0,11.82,5.04,9.11,71.32,2.71,
ROST.OQ,False,False,False,True,False,True,True,False,True,,92500,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,4.99432463110103,,0.0,,0.0,,False,False,79.0,,,85,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,78.0,,,,,,,,,,,,
MRK.N,False,False,False,False,True,True,False,True,True,35.16,74000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,144.4375978389,10180000000,4.22535211267605,74000,30.0,8.5,0.0,,False,False,49.0,50.0,42.0,100,True,True,,,0.8,,,0.8,,,132.0,,0,0,,,,0.25,,,,True,48.649,3600000.0,,,True,True,True,False,,,,,,,True,,,5.9,2.6,,,30.0,,,,,,24.0,,,,,,
WEC.N,,,,,,,,,,,7273,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,-3.14289519243575,7279,59.0,,0.0,,False,False,26.0,,24.0,40,True,False,,,12.05,12.05,0.0,12.6,183.0,0.0,183.0,,0,0,,3.55,0.0,3.75,,,0.0,False,,,,,False,True,True,False,,,,,,,True,,,,,,,26.0,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,3633,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,68.3313028877589,,6.97879858657244,,,11.4,0.0,,False,False,33.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,7.6,3.8,,,,,,,,,,,,,,,
TMO.N,True,False,False,True,False,True,False,True,False,,80000,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,6.66666666666667,80000,,,0.0,,False,False,40.2,,37.1,100,True,True,,,2.5,2.5,,2.5,400.0,,400.0,,,,,0.191,,0.19,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,37.4,,,,,,28.3,,,,,,
F.N,False,False,False,True,False,True,False,True,False,,186000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-2.10526315789473,186401,72.0,2.3,0.0,0,False,False,27.7,31.11,26.1,100,True,True,,,,,,,,,,,0,0,,,,1.55,,,,True,,,,,True,True,True,False,,,,,,,True,,98.2,2.3,,,,28.5,14.0,8.6,4.2,71.5,1.7,14.3,,,,,,100.1
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,19200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.523560209424079,19190,,8.9,0.0,,False,False,10.3,22.94304,,,False,False,,,1.0,1.0,1.1,0.9,64.0,31.0,33.0,,0,0,3.278291667e-06,,,,15.7358,,,False,15.0,287850.0,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
IBM.N,False,False,False,False,True,True,False,False,False,,375300,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,6.43788996029495,345000,,,0.0,,False,False,33.5,37.4,29.0,100,True,True,,,0.65,0.65,,0.65,488.0,,488.0,,,,,,,,,,,True,88.0,32500000.0,308000000.0,820.676791899813,False,True,True,False,,,,,,,True,,,,,100.0,,32.4,18.2,6.6,6.2,67.9,1.1,26.9,15.6,5.2,5.1,73.1,1.0,
IQV.N,,,,,,,,,,,79000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,12.8571428571429,79000,,20.6,0.0,,False,False,61.0,63.0,51.0,20,True,False,,,3.4,3.4,,3.4,537.0,,537.0,,,,,0.85,,0.85,,,,True,12.658,1000000.0,,,True,True,True,False,,,,,,,True,,,20.6,,100.0,,38.0,,,,,,,,,,,,
VRTX.OQ,,,,,,,,,,,3900,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,14.7058823529412,3900,0.0,11.6,0.0,,False,False,54.0,,41.0,100,True,False,,,1.05,1.05,,1.05,8.19,,8.19,,,,,0.25,,0.25,,,,False,,,,,False,True,True,False,,,,,,,True,,,11.6,,,,36.0,,,,,,19.0,,,,,,
DXCM.OQ,,,,,,,,,,,5500,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,41.025641025641,5500,0.0,,0.0,,False,False,45.0,,,,True,False,,,1.17,,,1.17,,,13.0,,0,0,7.05454545e-07,,,1.5,,0.97,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PEP.OQ,False,False,False,True,True,True,True,True,False,,291000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,8.98876404494382,291000,51.0,19.551,0.0,,False,False,25.0,27.0,41.0,100,True,True,,,,,,,,,,,,,,1.99,,,,,,True,3.007,875000.0,,,True,True,True,False,,,,,,,True,,99.0,,,79.0,,43.0,,,,,,29.0,5.0,12.0,12.0,68.4,2.6,99.0
AOS.N,,,,,,,,,,,13900,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,80.2,,,-7.94701986754967,15100,,,0.0,,False,False,41.0,,,,False,False,,,4.7,,,4.7,,,142.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,11.3,,,,,,,,,,,,,
BLK.N,False,False,False,False,False,False,False,False,False,3.9,16500,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,89.5419813529062,,1.85185185185186,16500,,7.6,0.0,,False,False,43.0,47.0,30.0,100,True,True,2.0,,,,,,,,,,,,,,,,,,,True,9.0,148500.0,13662000.0,828.0,True,True,False,False,,,,,,,True,,,,,,,42.4,26.3,5.6,6.2,57.5,4.4,27.9,18.2,3.0,3.3,73.8,1.7,
HII.N,,,,,,,,,,,42000,,False,True,True,True,False,False,False,True,False,True,True,False,False,True,,,,0.0,42000,50.0,,0.0,,False,False,,,,90,False,False,,,26.2,26.2,,26.2,2201.0,,2201.0,,0,,,12.65,,12.65,,,,False,12.179,511532.0,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CVS.N,False,False,False,True,True,True,False,True,True,,300000,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,315.284536082474,19400000000,0.0,321807,7.0,29.7,0.0,,False,False,71.0,,55.0,90,False,True,,,14.1,14.1,,14.1,9075.0,,9075.0,,,,0.00078576,3.895,,3.895,58932.0,58932.0,,False,40.397,13000000.0,,,True,True,True,False,,,,,,,True,,,25.1,4.6,,,45.0,10.0,17.0,14.0,55.0,4.0,32.0,,,,68.0,32.0,
PH.N,,,,,,,,,,,50520,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-9.15303003057004,50520,,,0.0,,False,False,,,,20,False,False,,,2.0,2.0,,2.0,202.0,,202.0,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,19100,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,113.692890855457,1977926000,-22.3166714117216,19100,80.0,15.80694,0.0,,False,False,7.71728,25.98253,21.1,75,False,True,,,7.55,7.55,,7.55,293.0,,293.0,,1,,4.1047120419e-05,,,,196.0,196.0,,False,,,,,True,True,False,False,,1,,,,,True,,,,,,,18.44,0.94,14.35,1.87,81.56,1.28,26.4,3.8,18.4,2.6,73.4,1.8,
MSFT.OQ,False,False,False,False,False,True,False,False,False,,163000,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,13.1944444444444,163000,,,0.034722222222222,50,False,False,30.2,,26.3,100,True,True,6.1,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,100.0,,,,,49.8,34.7,4.9,6.6,50.2,3.6,41.0,30.6,2.9,5.4,59.0,2.1,100.6
HWM.N,False,True,True,True,False,True,True,True,False,0.67592,19700,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-52.757793764988,19318,24.0,37.0,0.0,,False,False,25.0,28.02511,,100,False,False,,,4.08945,,2.5,4.08945,162.0,4.0,158.0,,0,0,4.706923858e-06,,0.55,1.2,,23.1816,,False,,,,,False,True,False,False,,,,,,,True,,,10.0,27.0,7.0,,38.0,,,,,,,,,,,,
BAX.N,,,,,,,,,,,50000,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.0,50000,,9.2,0.0,,False,False,48.0,,42.5,100,True,True,,,2.05,2.05,,,205.0,,,,0,0,0.000192,0.87,,,2400.0,,,False,18.0,950000.0,,,True,True,True,False,,,,,,,True,,95.8,9.2,,24.58101,,38.1,8.6,9.7,18.0,61.9,1.8,27.7,15.1,3.0,8.1,72.3,1.5,
HUM.N,,,,,,,,,,,95500,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,91.0,,,96.0985626283368,88449,,15.1,0.0,,True,False,63.57,,,100,True,False,0.86,,,,,,,,,,,,,,,,,,,False,35.0,3095715.0,,,True,True,True,False,,,,,,,True,,,15.1,,,7.3,45.4,5.4,18.4,17.5,56.3,2.4,,,,,,,
AXON.OQ,,,,,,,,,,,1710,838,False,True,True,False,True,True,False,True,False,False,True,False,False,False,86.0,30.0717319548647,,29.2517006802721,,0.0,,0.0,,False,False,33.0,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ZBH.N,,,,,,,,,,,19500,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,-2.5,20000,1.0,,0.0,,False,False,35.1,,,70,True,True,,,1.45,1.45,,,58.0,,,,,,,0.7,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,22.1,,,,,,,,,,,,
TDY.N,,,,,,,,,,,11790,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,8.66359447004608,,,,0.0,,False,False,,,,,False,False,,,6.9,6.9,,6.9,163.0,,163.0,,,,,1.45,,1.45,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GILD.OQ,False,False,False,False,False,False,False,False,False,,13600,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,15.2542372881356,13000,6.3,6.5,0.0,,False,False,51.0,,48.0,100,True,True,,,1.65,1.65,,1.65,49.0,,49.0,,0,,,0.5,,0.5,,,,True,4.2,54600.0,,,False,True,False,False,,,,,,,True,,99.78,6.5,,,,58.0,38.0,5.0,11.0,42.0,4.0,54.0,39.0,5.0,7.0,46.0,3.0,
EPAM.N,,,,,,,,,,,58824,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,42.8876797512631,,,13.3,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,62.89,3700000.0,,,True,True,False,False,,,,,,,False,,,13.3,,,,,,,,,,,,,,,,
NOC.N,True,True,False,True,False,True,True,True,False,1.99,97000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,7.77777777777777,97000,4.4,,0.0,,False,False,25.1,,26.6,100,True,False,8.3,,4.8,4.8,,4.8,931.0,,931.0,,0,,0.000428,1.95,,1.95,10379.0,10379.0,,False,,,,,False,True,False,False,,,,,,,True,,83.0,,,,,35.5,11.3,8.0,12.2,64.5,4.0,26.6,,,,73.0,27.0,
PNW.N,True,False,False,False,False,False,False,False,False,,88,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,84.5,,,-9.27835051546392,6112,21.26963,7.5,0.0,,False,False,24.0,36.0,,70,False,False,,,3.2,3.2,,3.2,40.0,,40.0,,0,,,1.85,,1.85,,,,False,40.34948,246616.0,,,False,True,True,False,,,,,,,True,,,3.8,3.7,,12.0,32.0,,,,,,,,,,,,
BFb.N,,,,,,,,,,,4700,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-2.08333333333334,4700,,6.2,0.0,,False,False,37.0,,46.0,100,False,False,,,13.7,13.7,,,129.0,,,,0,0,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,6.2,,,,,,,,,,,,,,,,
DE.N,False,False,True,False,False,True,False,False,False,1.9,75550,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,8.54885057471264,75600,91.7,7.0,0.0,,False,True,19.8,,21.2,90,True,False,,,9.9,9.9,,9.9,1497.0,,1497.0,,,,,3.9,,3.9,,,,False,19.5,1474200.0,,,False,True,True,False,,,,,,,True,,,7.0,,,,14.1,3.4,6.0,3.2,85.9,1.5,10.8,4.3,3.0,2.7,89.2,0.8,
HSY.N,,,,,,,,,,,15200,1680,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,373.88435216686,863000000,4.68319559228649,16666,37.0,27.39035,0.0,,False,False,48.1,55.73166,37.4,100,True,True,,,7.25,7.25,,7.25,221.32564,,221.32564,,0,,,2.7,,2.7,,,,False,8.2,136661.2,,,False,True,True,False,,,,,,,True,,100.0,,,,,21.4,,,,,,13.8,,,,,,
GL.N,,,,,,,,,,,3222,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,143.195714627723,,-1.19595216191353,3222,,,0.0,,False,False,66.0,,42.0,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,44.0,9.0,21.0,12.0,56.0,2.0,21.0,,,,,,
SLB.N,False,True,False,False,False,False,False,False,True,,92000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,67.0,,,6.9767441860465,92000,21.0,6.2,0.0,,False,False,18.7,,17.9,,True,False,,,0.75,0.75,,0.75,219.0,46.0,173.0,,2,3,,0.45,0.52,0.42,,,,True,31.858,2930976.0,,,True,True,True,False,,,,,,,True,,90.5,6.2,,1.0,,,,,,,,,,,,,,
AWK.N,,,,,,,,,,,7000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,80.2642626262626,,2.94117647058822,7042,45.0,7.43516,0.0,,False,False,26.0,25.13889,28.0,,True,True,2.0,100000.0,4.95,,5.0,4.95,,,63.0,0.078,0,0,,,,3.15,,,,False,49.70179,350000.0,,,True,True,True,False,,,,,,,True,,,,,,,21.0,,,,,,16.0,3.0,8.0,4.0,84.0,1.0,
PKG.N,,,,,,,,,,,15200,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.93548387096775,15200,43.645,17.088,0.0,,False,False,16.4,15.052,,20,False,False,,,9.5,,3.5,9.5,,,289.0,,0,0,,,0.0,3.15,,,0.0,False,1.6,24320.0,435000.0,28.6184210526316,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
