Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
LYB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,138000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
IBM.N,False,False,True,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,12629.5179679107,728900000,5660000.0,,True,True,False,False,True,,True,True,,1,,1,,,,,,,,,,,,
IQV.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
VRTX.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,7364.21760505653,45700000,896950.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DXCM.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
PEP.OQ,True,True,True,False,False,True,True,True,,,,True,True,True,True,True,True,True,False,1648.27801849288,110700000,3847468.0,1080000,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AOS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,534.634276740067,1600000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
BLK.N,True,False,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
HII.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,672.345881559726,5983206,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CVS.N,True,False,False,False,False,False,True,True,,,,True,True,True,True,True,True,False,False,669.877114764836,180000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,418.984933581112,6000000,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,833.052850566572,9410165,934550.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
MSFT.OQ,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,14713.5716726397,1851600000,,2790000,True,True,False,False,True,,True,True,,2,,2,,MM,,,,,,,,,,
HWM.N,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,1,,,,,,,,,,,,,,,
BAX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2500.44006336913,28410000,514907.0,,True,False,False,True,False,,False,False,,,,,,CU,IR,SY,SD,,,,,,,
HUM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2592.18456354092,200000000,1319400.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AXON.OQ,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ZBH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD.OQ,False,True,True,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,16927.257338857,380000000,,,True,True,True,True,False,4,False,False,,,,,,,,,,,,,,,,
EPAM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NOC.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,927.868561803729,31400000,0.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
PNW.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,2823.2238393021,9800000,421865.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3355.91133004926,10900000,,300000,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DE.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1032.63927968486,36700000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HSY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2566.91123696072,20500000,441261.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,184.655448760223,875000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
SLB.N,True,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,True,False,130969.026736155,3091000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AWK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,498505.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,535.01428715018,3726000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADI.OQ,False,False,False,False,True,False,False,False,,,,True,True,True,True,True,True,False,False,751.118540693516,4500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MMC.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ECL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1950.77267561195,23000000,60000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BXP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,25665.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GE.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,614.047727247537,55400000,972000.0,1300000,True,False,False,False,True,,True,True,,5,,2,1,,,,,,,,,,,
ED.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,65.3274538624857,800000,18017.82,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ALLE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
OTIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.N,False,False,True,False,False,True,True,False,,,,False,True,True,True,True,True,False,False,5240.00368527732,455000000,763250.0,5773250,True,True,False,False,True,,True,True,,2,1,4,,,,,,,,,,,,
CTVA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
FTV.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AEE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1692.04737732657,10000000,30000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1102.54599060225,71800000,386500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DLTR.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,380.698351115422,1570000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NEE.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,13755679.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KLAC.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,963.031834330509,4400000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3367.82167905007,48500000,2256712.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3669.92429082111,27000000,,0,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1556.71674286958,28600000,228500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DVA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,307.328133985232,3500000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,452.898550724638,3000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,751.673245237687,21900000,2622436.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
BDX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1388.08559861191,24000000,1746125.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
MGM.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1519.63336742206,19602772,191203.3,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
HUBB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,271.554650373388,1000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ALGN.OQ,False,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,1,False,False,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2902.83812517334,31400000,5704500.0,780000,True,True,False,False,True,,True,False,2,1,,,,,,,,,,,,,,
REGN.OQ,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,56501.6299678714,480100000,,,True,True,False,False,False,1,False,False,,,,,,,,,,,,,,,,
EFX.N,True,True,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,7000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
USB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1398.41803959271,32000000,506170.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CSGP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,False,True,,,,1,,,,,,,,,,,,
HCA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,876.577840112202,45000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AVGO.OQ,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,True,,False,True,,,,6,,,,,,,,,,,,
DHR.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NWSA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,False,,2,,,,,,,,,,,,,,
ERIE.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
RTX.N,False,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
AAPL.OQ,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,910.697047520172,250000000,0.0,,True,True,False,False,True,11,True,True,,3,,29,,,,,,,,,,,,
CME.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
ADM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,119.091808958179,7700000,355750.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
APD.N,True,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,False,False,852.12301965489,7600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FANG.OQ,,,,,,,,,,,,True,False,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
WRB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AXP.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,930.954228083786,42000000,473000.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
CLX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1915.03057611844,11900000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOV.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
FSLR.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,166.772278042269,510843,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MTB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,5491.00661940848,34000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
FDX.N,True,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1059.21685104673,73820000,,,True,True,False,False,True,,True,True,,,2,1,,,,,,,,,,,,
TROW.OQ,,,,,,,,,,,,False,True,True,True,True,True,False,False,1922.42652948611,10800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
JKHY.OQ,,,,,,,,,,,,False,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
O.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
MLM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
QCOM.OQ,True,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,,,3357100.0,7880000,True,True,False,False,True,9,True,True,,1,,15,,,,,,,,,,,,
IPG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
PHM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ULTA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
KO.N,True,False,True,True,True,False,False,False,,,,True,True,True,True,True,True,False,False,3644.31486880466,125000000,2839911.0,2700000,True,False,False,False,True,3,False,False,,,1,,,MM,MM,,,,,,,,,
CSCO.OQ,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,7876.07891491985,408800000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WTW.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ANET.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ES.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2112.23724648753,18000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CTAS.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GPN.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
RSG.N,False,False,True,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,801.792919975921,8257986,1280264.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
LIN.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,283.406546691229,8000000,1500000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MCK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,27.9956513421582,6000000,110000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HLT.N,True,True,True,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,1481.16800677105,14000000,611949.5,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NFLX.OQ,False,False,False,False,False,False,False,False,,,,False,False,True,True,True,True,False,False,,,,,True,False,False,False,True,3,False,False,,6,1,,,,,,,,,,,,,
FI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,True,False,False,True,,True,False,,2,,,,,,,,,,,,,,
RF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WMT.N,,,,,,,,,,,,False,True,True,True,True,True,False,False,2997.94341082018,1500000000,,1840000,True,True,False,False,True,,False,True,1,1,,,,,,,,,,,,,,
AMGN.OQ,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,1258.6532410321,32000000,1496675.0,,True,True,True,False,True,,True,True,,,,1,,,,,,,,,,,,
KIM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,240.778196955002,279034,384458.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
DDOG.OQ,,,,,,,,,,,,True,True,True,False,True,,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
DG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
EQR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,148.110242897096,400000,807000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
URI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,841543.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDG.N,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CNC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
NKE.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,285500.0,300000,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AES.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,405000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ELV.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,263.475925570689,27470000,966312.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GWW.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,5397.87567473446,62000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,465145.29,3530000,True,True,False,False,True,8,True,True,,8,2,49,,,,,,,,,,,,
GM.N,True,False,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,14.5733293499566,2000000,831852.0,,True,True,False,False,True,,True,False,,2,,,,,,,,,,,,,,
CCI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
COF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2098.41569614941,60000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
C.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,1168750.0,1170000,True,True,False,False,True,,True,True,,8,,15,,,,,,,,,,,,
ODFL.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
A.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1452.64381173736,7500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MOH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
GS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2549.5337995338,140000000,,,True,True,False,False,True,,True,True,,11,,6,,,,,,,,,,,,
MET.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,649.89247311828,45330000,1600671.0,,True,True,False,False,True,,True,False,,2,,,,,,,,,,,,,,
WYNN.OQ,,,,,,,,,,,,False,True,True,True,True,True,False,False,11108.6990543261,23282278,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PSA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CPT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,972.32661228768,1000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GDDY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,711.248619524112,2125282,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MRNA.OQ,False,False,False,False,False,False,True,False,,,,False,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
WDAY.OQ,True,False,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1828.45340784838,30100000,304500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FAST.OQ,,,,,,,,,,,,False,False,False,True,False,,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
LDOS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,417.895771878073,4250000,,890000,True,True,False,False,False,,True,False,,1,,,,,,,,,,,,,,
ORLY.OQ,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CSX.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,837.731423305688,10000000,857000.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
CFG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,246.495147126791,1600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3839.58225345082,20000000,1660000.0,,True,True,False,False,False,,True,False,2,,,,,,,,,,,,,,,
MO.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1867.78176025488,46900000,,,True,True,False,False,True,,True,True,,2,,1,,,,,,,,,,,,
DD.N,True,False,True,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
AEP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,2582.58276636391,38528261,1706094.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HOLX.OQ,False,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,5110.68742717932,19300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,1250000,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
BBY.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,180000.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
LHX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,830000,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
APA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,2602452.83,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IFF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1786.32187818986,21000000,5000.0,,True,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
JCI.N,,,,,,,,,,,,True,True,True,True,True,True,True,False,492.897790921719,11000000,218100.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FE.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,652.469415496149,7200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PNC.N,True,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,4798.38470217946,80800000,416000.0,50000,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
VZ.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,2963903.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
NEM.N,,,,,,,,,,,,True,True,True,True,True,True,True,True,2395.2772073922,23330000,66700.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ROL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
KEY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,395527.0,,True,True,False,False,True,,False,False,,1,,,,,,,,,,,,,,
GIS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,5219.38433957768,92000000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CMCSA.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,4130.63832130859,450000000,7104859.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,,,4559348.11,4200000,True,False,True,True,True,,True,True,,,,2,,,,,,,,,,,,
EIX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1620.26808071881,22000000,1387037.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NWS.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,False,,2,,,,,,,,,,,,,,
MU.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,85.4481756814492,2000000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
UPS.N,False,True,True,False,True,False,True,False,0,,,True,True,True,True,True,True,False,False,1670.85054120442,123800000,,,True,True,False,False,True,,True,False,,,1,,,,,,,,,,,,,
