Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
T.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,633.025124971412,77500000,4350050.0,,True,True,False,False,False,1,True,False,1,,,,,,,,,,,,,,,
MTCH.OQ,False,False,False,False,False,False,False,False,,,,False,False,True,True,True,True,False,False,1912.91951344108,6100000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NDAQ.OQ,True,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FFIV.OQ,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LEN.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CDNS.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1038.82452232322,3700000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NVDA.OQ,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
WELL.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,78.4900560777324,460000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
PLD.N,False,False,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1084.75629476712,6480000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ROST.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
MRK.N,True,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,True,False,30059.2075299833,1782000000,989900.0,,True,True,True,True,True,,True,False,,,1,,,,,,,,,,,,,
WEC.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,2146.41465396878,20600000,444022.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSCI.N,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TMO.N,False,False,False,False,False,False,True,True,,,,True,True,True,True,True,True,False,False,,,362525.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
F.N,False,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,False,False,406.815262848213,64300000,0.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
GEHC.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,True,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
LYB.N,True,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,218.033339279697,11000000,115000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
IBM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,7399.63654386255,447900000,5590000.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
IQV.N,False,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
VRTX.OQ,False,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,4255.66408624813,42000000,1541750.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DXCM.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,446.766100762939,1300000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
PEP.OQ,True,True,True,True,False,True,True,True,,,,True,True,True,True,True,True,True,False,2129.82683581813,184000000,,,True,True,False,False,False,,True,False,1,,,,1,,,,,,,,,,,
AOS.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,479.501318628626,1800000,,,False,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BLK.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,,,549000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HII.N,True,True,True,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,786.818939677782,8400079,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CVS.N,True,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,799.382854076294,286000000,,,True,True,False,False,True,,True,True,,,,3,,,,,,,,,,,,
PH.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,441.317172886885,7000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
NSC.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,745.53228717144,9501809,1358300.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSFT.OQ,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,,,730750.0,,True,True,False,False,True,,True,True,,1,,5,,MM,,,,,,,,,,
HWM.N,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BAX.N,True,True,True,False,True,False,True,True,0,,,True,True,True,True,True,True,False,False,5506.61230983395,55380000,349739.0,,True,True,False,True,False,,True,False,,,,,,CU,IR,SY,SD,,,,,,,
HUM.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,121.270235207852,12900000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
AXON.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ZBH.N,True,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,608.58510724622,4500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDY.N,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
GILD.OQ,False,False,True,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,10996.6643451486,300000000,674450.0,,True,True,True,True,True,2,True,True,,,,1,,,,,,,,,,,,
EPAM.N,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NOC.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,934.375170755696,34200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PNW.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,3399.32730318878,14700000,1223090.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,4045.07367812771,14000000,115250.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
DE.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1216.96233134046,74500000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HSY.N,False,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,2927.26167435145,30500000,406700.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GL.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
SLB.N,True,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,True,False,,,0.0,,True,True,False,False,False,,True,False,,,,,1,,,,,,,,,,,
AWK.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,833.333333333333,3160000,526195.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PKG.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,189.785326728002,1609000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CPAY.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADI.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,6.65892400278243,80000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MMC.N,False,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,369.458128078818,8400000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IT.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ECL.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,874.662210676101,13400000,85000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BXP.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,675.549390541858,2100000,339740.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GE.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1516.86742853221,44200000,0.0,,True,False,False,False,True,,True,False,,,1,,,,,,,,,,,,,
ED.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ALLE.N,True,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
OTIS.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WFC.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,4033.99311531842,300000000,5680350.0,,True,True,False,False,True,,True,False,,1,1,,,,,,,,,,,,,
CTVA.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,572.901747350329,10000000,3139000.0,,True,True,False,False,True,,False,True,,,,1,,,,,,,,,,,,
FTV.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AEE.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1445.26831720498,11500000,797503.39,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PRU.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1760.7300403264,93000000,490500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DLTR.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,75.984377611963,2000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CF.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,392.097722817071,2600000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NEE.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KLAC.OQ,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,531.921649460811,4900000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AME.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NUE.N,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,481.782978592913,20000000,165000.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
D.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,3228.58372793801,45000000,1809919.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
EMR.N,False,False,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,1222.68072749503,24000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DVA.N,False,True,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
COIN.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,True,,False,False,,,2,,,,,,,,,,,,,
CMS.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,1046.99860400186,9000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HPE.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,481.822010106682,13730000,1942648.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
BDX.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1181.77000529942,22300000,2606155.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
MGM.N,False,False,False,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,1702.91323890296,22354968,6468584.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HUBB.N,False,True,False,False,True,True,False,False,0,,,True,True,True,True,True,True,False,False,260.566919168419,1400000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ALGN.OQ,False,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,1,False,False,,,,,,,,,,,,,,,,
SRE.N,False,False,False,True,False,True,True,False,0,,,True,True,True,True,True,True,False,False,2749.49788766535,39700000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
REGN.OQ,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,174823.895343518,2293200000,214078.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EFX.N,True,True,True,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,True,,True,True,,,,1,,,,,,,,,,,,
USB.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2646.37777042673,64000000,251220.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CSGP.OQ,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,1425.66191446029,3500000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HCA.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,733.817010608802,44200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AVGO.OQ,True,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,1,True,True,,,,1,,,,,,,,,,,,
DHR.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,675.599594640243,18000000,0.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
NWSA.OQ,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,3331.72845450169,34600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ERIE.OQ,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
RTX.N,False,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,602.319825863971,40400000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AAPL.OQ,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,8,True,True,1,2,2,27,,,,,,,,,,,,
CME.OQ,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1149.93488320541,8300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADM.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,134.900941352554,13700000,335300.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
APD.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,551.24186918243,7000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FANG.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,311.106502125894,3000000,1477825.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WRB.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AXP.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,735.442828513118,40000000,591880.46,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CLX.N,False,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,11256.5076684958,80000000,2500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOV.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,165.728093231996,1300000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FSLR.OQ,False,False,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,236.469479280683,619389,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MTB.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,5832.32327357423,47700000,51900.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FDX.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,923.197022841988,86330000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TROW.OQ,False,False,False,False,False,True,True,False,,,,False,True,True,True,True,True,False,False,1988.16349176993,12900000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
JKHY.OQ,False,False,False,False,False,False,False,False,,,,False,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
O.N,False,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,True,False,74.169754830081,248000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
MLM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,91900.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
RVTY.N,True,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
L.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
QCOM.OQ,True,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,880.032058823529,38897417,3654391.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
IPG.N,True,True,True,True,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
PHM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,190680.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ULTA.OQ,False,True,False,False,False,False,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM,MM,,,,,,,,,
CSCO.OQ,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,9581.62810093683,494000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WTW.OQ,False,True,False,False,True,True,False,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ANET.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ES.N,False,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,491.105425929188,6000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CTAS.OQ,False,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GPN.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,557.071098427221,5000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
RSG.N,False,False,True,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,676.113327363022,9135170,2034757.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LIN.OQ,True,True,True,True,True,True,True,False,0,,,True,True,True,True,True,True,True,False,311.713223834073,10400000,3000000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MCK.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HLT.N,True,False,True,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,979.140544853528,8590000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NFLX.OQ,False,False,False,False,True,True,True,False,,,,False,True,True,True,True,True,False,False,1075.420165077,34000000,0.0,,True,False,False,False,True,2,False,False,,1,1,,,,,,,,,,,,,
FI.N,False,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,31.4251296286597,600000,84000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
RF.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,3049.20304920305,22000000,434950.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WMT.N,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,2503.79593347772,1400000000,,,True,True,False,False,True,,True,True,,,2,6,,,,,,,,,,,,
AMGN.OQ,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,1064.20716566158,30000000,1165700.0,,True,True,True,False,True,1,True,True,,,1,1,,,,,,,,,,,,
KIM.N,False,False,False,False,True,True,False,False,0,,,True,True,True,True,True,True,False,False,752.452416066827,1300000,461229.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DDOG.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,298.489642409408,500000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
DG.N,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
EQR.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,198.524411556095,543000,2171761.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
URI.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDG.N,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CNC.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,209.620400285028,30300000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
NKE.N,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,,,66500.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AES.N,False,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,789.390590464162,10000000,929000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ELV.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,323.765126600466,50700000,775000.0,,True,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
GWW.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,3086.41975308642,47000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,971300.0,,True,True,False,False,True,,True,True,,1,,27,1,,,,,,,,,,,
GM.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,382.811752320796,60000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CCI.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
COF.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2043.79562043796,70000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
C.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,5750800.0,,True,True,False,False,True,,True,True,,,,2,1,,,,,,,,,,,
ODFL.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,92766.6,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
A.N,False,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,569.509345794393,3900000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MOH.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
GS.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,False,,3,,,1,,,,,,,,,,,
MET.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,591.984899085233,40770000,1312566.72,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WYNN.OQ,False,False,True,False,False,True,True,False,,,,False,True,True,True,True,True,False,False,1377.85330455151,9000000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
PSA.N,False,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CPT.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,107.537764732674,153000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GDDY.N,False,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,892.406325617774,3651102,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MRNA.OQ,True,True,False,False,False,True,True,True,0,,,False,True,True,True,True,True,False,False,664.486320926128,12800000,0.0,,True,True,False,False,False,2,True,False,,,,,,,,,,,,,,,,
WDAY.OQ,True,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BK.N,False,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,2076.08231055749,34000000,289500.0,,True,True,False,False,True,,True,False,,1,1,,,,,,,,,,,,,
FAST.OQ,False,False,False,False,False,False,True,False,,,,False,False,False,True,False,,False,False,133.226370226055,930000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
