Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
WYNN.OQ,False,False,False,False,False,False,True,False,,,,False,True,True,True,True,True,False,False,6068.9545028049,22800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PSA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CPT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GDDY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,909.389627067117,3469958,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MRNA.OQ,False,False,False,False,False,False,True,True,0,,,False,True,True,True,True,True,False,False,270.694602349629,5000000,,,True,False,False,False,False,2,True,False,,,,,,,,,,,,,,,,
WDAY.OQ,True,False,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,5000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2165.58910300672,34500000,212000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FAST.OQ,,,,,,,,,,,,False,False,False,True,False,,False,False,159.543495982299,959000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
LDOS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,536.716272261527,6600000,339500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ORLY.OQ,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CSX.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,830.538252675292,10400000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CFG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,210.62133293215,1400000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1428.68805616785,7000000,510000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MO.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,2344.98135547611,61000000,,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
DD.N,True,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
AEP.OQ,False,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2093.88945747091,41122942,2334250.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HOLX.OQ,False,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
BBY.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,180000.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
LHX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,297.518805433928,5300000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
APA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,2862841.44,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IFF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CEG.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,264.644511171052,5200000,424341.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2062.02710567889,24800000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
JCI.N,True,True,False,True,True,True,True,False,0,,,True,True,True,True,True,True,True,False,353.733585307942,7300000,230650.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FE.N,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,537.190082644628,5980000,,,True,True,False,False,True,,True,False,,2,,,,,,,,,,,,,,
PNC.N,True,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,5106.44943001406,98100000,424550.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
VZ.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,2644893.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
NEM.N,,,,,,,,,,,,True,True,True,True,True,True,True,True,1788.57797414498,21860000,35000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ROL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,494.988244029204,1200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KEY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,830000.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GIS.N,False,False,False,True,True,False,True,True,,,,True,True,True,True,True,True,False,False,4738.63779958721,90000000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CMCSA.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,4321.86278300468,503000000,6482787.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,,,2737502.0,,True,False,True,True,True,,True,True,,,,4,,,,,,,,,,,,
EIX.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1161.44018583043,20000000,2262417.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NWS.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,1001500.0,,True,True,False,False,True,,True,True,,2,,1,,,,,,,,,,,,
MU.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,469.229380978163,13000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UPS.N,False,True,True,False,True,False,True,False,0,,,True,True,True,True,True,True,False,False,1241.68696742627,120800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,False,False,False,False,False,False,True,False,,,,False,True,True,True,True,True,False,False,203.220834026951,376000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UNP.N,True,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,1033.7552742616,22540000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BAC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2468.77559951971,220000000,,,True,True,False,False,True,,True,True,,,,3,,,,,,,,,,,,
KMX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,137.202087434774,2600000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
PARA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,549.219897852095,15700000,114500.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
IP.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,945.134918009546,20000000,0.0,,True,True,False,False,True,,False,False,,,1,,,,,,,,,,,,,
MDT.N,True,True,True,False,False,True,True,False,9200000,,,True,True,True,True,True,True,False,False,3423.315735299,103100000,74500.0,,True,True,True,False,True,,True,True,,,,1,,,,,,,,,,,,
DPZ.OQ,,,,,,,,,,,,True,False,True,True,False,True,False,False,3157.3238620094,13000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
MMM.N,True,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,3138.25924085471,82100000,280000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CZR.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,7836.99059561128,75000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UBER.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,False,True,False,False,,,10101123.0,,True,False,False,False,True,,True,True,,2,1,3,,,,,,,,,,,,
INTU.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,10843.9415370108,138000000,83150.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
OKE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,483.66716444079,8000000,99350.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,599.784077732017,9000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EQIX.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CHD.N,False,False,False,False,False,False,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MTD.N,False,False,True,False,True,True,False,False,0,,,True,True,True,False,True,True,False,False,,,0.0,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
KDP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EBAY.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,1343.57005758157,14000000,,,True,True,False,False,True,,True,True,,1,,1,,,,,,,,,,,,
PEG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,235000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BIIB.OQ,True,True,True,False,True,False,True,False,,,,True,True,True,True,True,True,True,False,6133.64263667997,62400000,943924.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
CTSH.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,135.084022261847,2500000,,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
ALB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1802.90628493131,6000000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
TRGP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EXE.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,150.921270718232,874136,2404927.0,,True,False,False,False,True,,True,True,,,,1,,,,,,,,,,,,
NCLH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
PLTR.OQ,,,,,,,,,,,,True,True,True,True,False,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
UDR.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DGX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,805.340680300943,7600000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CBOE.Z,,,,,,,,,,,,True,True,True,True,True,True,False,False,200.297584983404,700000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HIG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,616.346583296114,13800000,323300.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ACGL.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,567.671512824308,5600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NDSN.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
VRSK.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,True,False,True,False,True,False,,,,True,True,True,True,True,True,True,False,641.23801686456,6000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KMB.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,1923.8683127572,37400000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PYPL.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1050.22167308671,28900000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CAG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2935.00523035933,32827153,2500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UHS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SYF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,394.021739130435,5800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WAT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
INCY.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,53.5785444718662,160000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LRCX.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,499.104346993751,7300000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IDXX.OQ,True,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1051.51522691083,3381000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PPG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,791.572431853351,13300000,67000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LKQ.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
BG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,86.2185555856099,5100000,,,True,True,False,False,True,,True,True,,,,4,,,,,,,,,,,,
EOG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,112.751677852349,2100000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
MAR.OQ,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,,,475006.78,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TJX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MNST.OQ,,,,,,,,,,,,False,False,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
VMC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1272.8956089478,7067371,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
EW.N,False,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,3437.12841854935,18500000,311497.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ALL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,122.527222782158,6200000,412000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BMY.N,True,False,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,,,2937461.0,,True,True,False,True,False,,True,False,,,,,,,,,,,,,,,,
VST.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
APH.N,False,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,True,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HON.OQ,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,1,,,,,,,,,,,,,,,
GPC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
MHK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MCHP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CAT.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,229000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PG.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,3,,,,,,,,,,,,
ZTS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,72710.55,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
STE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TPL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,596.507878782503,269000,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
BKR.OQ,False,False,False,True,True,False,True,False,,,,True,True,True,True,True,True,False,False,3557.98766307431,75272787,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AFL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PTC.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,304.344939020341,550000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
FITB.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,5147.05882352941,40600000,234976.68,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSI.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,1750.09178803084,14300000,380000.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
XEL.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1109.37383664656,14900000,340939.0,,True,True,False,False,False,,False,False,2,,,,,,,,,,,,,,,
HSIC.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,1733.7282147978,21500000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ITW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,280000.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
WST.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1059.47167679051,3000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DASH.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
APTV.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MPC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,176.146606903624,21300000,757500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PGR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,218.754166098602,10429433,6700000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ICE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
SWKS.OQ,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ABNB.OQ,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
EL.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2548.34526695608,45200000,237798.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSLA.OQ,True,True,False,True,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,1,,,,,,,,,,,,,,,
EXR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SPGI.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2093.52778112571,17370000,1515000.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
KKR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1241.25946460342,21000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADBE.OQ,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,9002.21729490022,142100000,2130000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADSK.OQ,False,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,12056.775010553,45700000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
FOXA.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,636.32933420107,8995406,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSN.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,True,,1,,4,,,,,,,,,,,,
AKAM.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,536.011868647471,1855255,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LUV.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1380.97549081697,21805603,160173.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
INVH.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSCO.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AON.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1001.68282714961,12500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AMZN.OQ,True,True,True,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,,,19320000.0,,True,True,False,False,True,2,True,True,,2,1,41,1,,,,,,,,,,,
MS.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,True,,True,True,,1,,1,,,,,,,,,,,,
BRKb.N,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,1,True,False,,,,,,,,,,,,,,,,
GOOG.OQ,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,895400.0,,True,False,False,False,True,2,True,True,,5,1,65,5,,,,,,,,,,,
KR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2271.73240350798,301000000,744344.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BKNG.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
STZ.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,623.239647629891,5200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WBD.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,False,True,,,,1,,,,,,,,,,,,
ABBV.N,True,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,692.458745306094,40200000,70000.0,,True,True,False,True,True,,True,True,,,,1,,,,,,,,,,,,
STLD.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,271.607754944619,5000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MA.N,False,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,6029.68121160771,113864500,183381.0,,True,True,False,False,True,,True,True,,,,3,,,,,,,,,,,,
XOM.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,True,397.065278735812,158300000,490000.0,,True,True,False,False,False,,True,False,1,,,,1,,,,,,,,,,,
SWK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,765.831654885623,10000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
SWK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1152.57536562252,18000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
FICO.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HRL.N,,,,,,,,,,,,True,True,True,True,True,True,True,False,746.517714426235,8500000,605000.0,,True,True,True,False,False,,True,False,,,,,,,,,,,,,,,,
INTC.OQ,True,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,961.733144361207,76000000,4762000.0,,True,True,False,False,True,2,True,True,,,,1,,,,,,,,,,,,
TRMB.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
WBA.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,753.562466560666,100000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
OMC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GLW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,852.151682999574,12000000,1963881.71,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CRM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,4564.27630340674,97000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SBUX.OQ,True,True,True,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,True,,,,1,,,,,,,,,,,,
ATO.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,4108.59606337803,14000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ETR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1549.87268902912,18200000,7500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HAL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,163643.543641713,2502928000,0.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
TFC.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,2082.8117959245,41600000,,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
TAP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,270409.26,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ABT.N,True,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,2092.39693557748,90129998,4597439.0,,True,True,True,True,True,,True,False,,1,,,,,,,,,,,,,,
V.N,False,False,True,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,1966.39701306783,47400000,933262.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
