Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
BT.L,False,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,,,,,,,,,,,,,,72.0,,,True,True,,,,,,,,,,,,,226.176655786713,27.170065598027,,,True,True,True,True,False,False,True,True,False,False,404.187732119874,0.776557773744707,,11901600.0,11901528.0,1332.0,72.0,,9242280.0,72.0,True,True,48.5541142936107,1429711.0,,,True,True,True,False,False,,,9242352.0,776563.823351482,,
MNDI.L,True,True,False,False,False,False,True,True,True,True,False,False,True,False,,3,3.0,100200200.0,45.78687,,,,,,,64881724,,,,,,,,True,True,,,,,,,,,,,,,9791.65775546677,19914.9418675829,,,True,True,False,True,True,True,True,True,True,False,11294.1180866799,0.167270622294261,,107598164.0,42716440.0,5750885.0,64881724.0,,17998011.85,64881724.0,True,False,22970.7482388538,218840490.0,218840490.0,,True,True,True,False,False,,,82879735.85,770270.911407001,,
BATS.L,True,False,True,False,False,True,False,True,True,True,True,False,True,False,,16,,490000.0,14.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,59.9718372282196,24.8719535973284,,,True,True,True,True,True,True,True,True,True,False,252.263348216692,0.324943851858487,,8439282.0,8407216.8,3244914.0,32065.2,,2742292.8,32065.2,True,False,104.62047823007,3500000.0,3500000.0,1020000.0,True,True,True,False,False,,,2774358.0,328743.369400383,,
PSON.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,662.4,,True,True,,,,,,,,,,,,,40.8269355787177,55.8593762512751,,,True,True,True,True,True,False,True,True,True,False,84.7148570834939,0.763883299798793,,393624.0,392961.6,304128.0,662.4,,300682.8,662.4,True,True,115.906790671956,538556.0,538556.0,,True,True,True,False,False,,,301345.2,765566.124016828,,
PCT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
SPX.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5473815685567,10.1356804966533,,,True,True,False,True,True,True,True,True,True,True,325.350435867955,,,591804.0,588506.4,,,,,,False,False,92.7676785713353,168742.0,,,True,True,False,False,False,,,,,,
PSN.L,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,84.8553586130706,,,,True,False,False,True,False,False,True,True,True,False,86.662547087632,,,400032.0,400032.0,41076.0,,,,,True,False,,,,,True,,False,False,False,,,,,,
RIO.L,True,False,False,True,False,True,True,False,True,False,True,False,False,False,,9,16.0,252000000.0,21.48338,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,3095.80632409512,8922.3115925395,,,True,True,False,True,True,True,False,True,True,False,7326.20513374375,,,407000000.0,,,,,,,True,True,21114.5912085538,1173000000.0,594000000.0,312000000.0,True,,True,True,True,1,,154000000.0,378378.378378378,,
CCH.L,False,True,True,False,True,True,False,True,True,True,True,False,True,False,,,,10548000.0,35.94847,,,,,,,0,,,,,,,,True,True,,,,,,,,,,,,,634.530196735418,2343.11414958604,,,True,True,True,True,True,True,True,True,True,False,807.181728874122,0.170903599295243,,7946000.0,7946000.0,3047000.0,0.0,,1358000.0,0.0,True,False,2980.6602427164,29342000.0,26041000.0,1597000.0,True,True,True,False,False,,,1358000.0,170903.599295243,,
ALWA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030034732332029,,,,True,False,False,False,False,False,False,False,False,False,,,,144.6048,144.6048,,,,,,False,False,,,,,False,,False,False,False,,,,,,
RR.L,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,109267.2,,True,True,,,,,,,,,,,,,244.553556379235,493.583270497118,,,True,True,False,True,True,False,False,True,True,True,394.235313479976,0.17872313797975,,5983243.2,5731941.6,2163546.0,251301.6,,1069344.0,161035.2,True,False,795.686467430272,12076000.0,12076000.0,,True,True,True,False,False,,,1230379.2,205637.504422351,,
SN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5797851728399,33.7871216647601,,,True,True,True,True,False,False,True,True,False,False,160.245587106677,,,835200.0,835200.0,,,,,,True,False,121.45049884881,633000.0,,,True,True,True,False,False,,,,,,
SSE.L,,,,,,,,,,,,,,,,,,,,,,,,,,,12513599.98999,,,21088799.98313,65707199.94743,,,False,False,,,,,,,,,,,,,,24558.6283303514,,,True,True,False,True,True,True,True,True,True,False,,,0.348653867568397,,844308.0,830844.0,34736400.0,,318204.0,34736400.0,True,False,88455.8216782754,832024000.0,13600000.0,,True,,False,False,False,,,35054604.0,,,
SMT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
KGF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.893302784739,,,,True,True,True,True,True,False,True,True,True,True,242.449633903063,,,4100400.0,4100400.0,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
LLOY.L,True,False,False,False,False,False,False,True,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,8.16984731428066,3.31847416329575,,,True,True,False,True,True,True,True,True,True,False,31.0881890878321,0.691489361702128,,1692000.0,1692000.0,1170000.0,,,1170000.0,,True,True,12.6275740908026,687266.0,687266.0,,True,,True,False,False,,,1170000.0,691489.361702128,,
NWG.L,True,True,True,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,7.57801644423924,6.24759322283585,,,True,False,False,True,True,False,True,False,False,False,65.6996805876118,0.74203821656051,,1130400.0,1130400.0,,,,838800.0,,True,False,54.1652135756022,931943.0,931943.0,,True,True,False,False,False,,,838800.0,742038.21656051,,
SDR.L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.83013229378585,1.62650315723985,,,True,True,False,True,False,False,True,True,True,False,18.8388240882335,0.546,,75428.91,75428.91,49028.7915,,,41184.18486,,True,True,6.34380281832431,25400.0,,,True,,True,False,False,,,41184.18486,546000.0,,
NXT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2413261023891,16.6951877645019,,,True,True,True,True,False,False,False,True,True,True,170.00781141644,,,823319.759,823319.7588,646174.1664,,,,,True,True,60.0811316532023,290963.0,,,True,True,True,False,False,,,,,,
ITRK.L,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,192.829126303734,,,,True,True,False,True,False,False,True,False,False,False,478.693745958153,,,1848931.2,,,,,,,True,False,,,,,True,,True,False,False,,,154724.4,83683.1570585212,,
BTRW.L,False,True,False,False,False,False,False,False,True,True,True,False,True,False,236233,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,76.8468014652563,,,,True,True,True,True,True,True,True,True,True,False,71.9526458201202,0.20110149856852,,461480.4,461480.4,80265.6,,,92804.4,,True,False,,,,,True,True,False,False,False,,,92804.4,201101.49856852,,
SHEL.L,False,True,True,True,False,True,True,True,True,False,False,False,False,False,,4,,18000000.0,11.53,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,2659.78374460984,523.18978495781,,,True,True,True,True,True,True,False,True,True,False,1973.17696176904,0.010526315789474,,752400000.0,79200000.0,39600000.0,,,7920000.0,61200.0,True,True,388.131566110869,148000000.0,148000000.0,,True,True,True,True,True,6,,7981200.0,10607.6555023923,,
SHEL.L,,,,,,,,,,,,,,,,,,,11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN.L,True,True,False,True,True,True,False,False,False,False,False,False,False,False,,,33.0,48346000.0,4.71209,,,,,,,,,,,,,13426000.0,,True,True,,,,,,,,,,,,,1887.34662645427,10410.8475201187,,,True,True,False,True,True,True,True,True,True,False,912.878955195312,0.085161290322581,,186000000.0,172574000.0,88000000.0,13426000.0,,15840000.0,13426000.0,True,False,5035.55810769027,1026000000.0,716000000.0,486000000.0,True,True,True,True,True,2,,29266000.0,157344.086021505,,103300000
VOD.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.182122073546,4.98512529962276,,,True,True,False,True,True,True,False,True,True,False,420.193424905963,0.524762381190595,,21589200.0,22082400.0,20487600.0,28800.0,,11329200.0,28800.0,True,True,12.9158309587535,663605.0,663605.0,,True,True,True,False,False,,,11358000.0,526096.381524095,,
BARC.L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,820.8,,,,,True,True,,,,,,,,,,,,,5.00964258901779,1.75165262504642,,,True,True,False,True,True,True,True,True,False,False,48.5073195080791,0.849390267558096,,1670306.4,1669485.6,1418810.4,820.8,,1418742.0,820.8,True,True,16.9608853407147,584033.0,584033.0,502268.38,True,True,False,False,False,,,1419562.8,849881.674404169,,
FCIT.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
UTG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,True,False,,,,,794496.9996,537160.626,,,536623.46,,True,False,,,,,True,,False,False,False,,,536623.46,,,
DPLM.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,9.80963340763749,,,,True,False,True,False,False,False,False,False,False,False,47.3326036349222,,,50209.7292,50209.7292,,,,,,True,False,,,,,False,,False,False,False,,,,,,
ICGIN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.200039811071647,0.059746655897851,,,True,False,False,True,False,False,False,True,True,False,2.25718800096519,0.213587596394198,,2608.1964,2608.1964,2471.6592,,,557.0784,,True,True,0.674162978198989,779.0,,,True,True,False,False,False,,,557.0784,213587.596394198,,
BAES.L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,130.976958233057,207.449661731372,,,True,True,False,True,True,True,False,True,True,False,205.702072234759,0.187704099965646,,5289793.884,5268367.141,3159814.464,21426.7428,,992916.0,21426.7428,True,True,325.804064151589,8378313.0,4866000.0,728911.0,True,True,False,False,False,,,1014342.7428,191754.681759544,,
DCC.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.086788210012,,,,True,False,False,True,False,False,True,False,True,False,78.4588947834596,,,1450000.0,1450000.0,290000.0,,,,,True,False,,,,,True,,True,False,False,,,,,,
ULVR.L,False,True,True,False,False,False,True,False,True,True,True,True,True,True,,,,,,100,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,147.42933126518,175.776882732914,,,True,True,True,True,True,False,True,True,True,True,370.117360139632,,,23794891.2,,,,,,,True,True,441.283123598115,28370147.0,,,True,True,False,False,False,,,12763462.0,536395.056095066,,
EDV.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1532.08141962056,1471.54052828589,,,True,True,False,True,True,True,True,True,False,False,3957.0023844669,,,10454796.0,10454796.0,2219563.7496,,,,,True,False,3800.63964270845,10041670.0,10041670.0,6727918.9,True,True,True,True,False,,,,,,
LSEG.L,False,False,False,True,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,9.05952194147462,6.60437150012904,,,True,True,False,True,False,False,True,True,True,False,63.4055975658724,0.925812223132646,,593901.6609,593901.6609,549841.4172,,,549841.417,,True,True,46.222540683481,432953.0,432953.0,,True,,True,False,False,,,549841.417,925812.223132646,,
TSCO.L,False,True,True,False,False,False,False,False,True,False,False,False,False,True,,,,,,100,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,450.670173224624,,,,True,True,True,True,False,False,False,False,True,True,311.453886259632,0.468880956076362,,23194800.0,23194800.0,,,,10875600.0,,True,True,,,,,True,True,False,False,False,,,10875600.0,468880.956076362,,
LGEN.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,22.1255417161349,,,,True,True,False,True,True,True,True,False,True,False,14.6165474119285,0.497537063857801,,546840.0,546840.0,316360.8,,,272073.168,,True,False,,,,,True,True,False,False,False,,,272073.168,497537.063857801,,
