Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
RIO.L,True,False,False,True,False,True,True,False,True,False,True,False,False,False,,13,23.0,337000000.0,27.39837,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,3418.79157306145,10460.4816787701,,,True,True,False,True,False,False,True,True,True,False,7491.89310074919,,,402000000.0,,,,,,,True,True,22922.9565022923,1230000000.0,551000000.0,300000000,True,,True,True,True,2,,162000000.0,402985.074626866,,
CCH.L,True,True,True,False,False,True,False,True,True,True,True,False,True,False,,20,69.0,10963000.0,35.48471,,,,,,,0,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,827.103908946424,0.243023129547182,,9209000.0,9209000.0,3282000.0,0.0,,2238000.0,0.0,True,False,2774.82628590507,30895000.0,30680000.0,1681000,True,True,True,False,True,1,,2238000.0,243023.129547182,,
ALWA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSE.L,False,True,False,False,True,True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,10933200,,,22532400,1083600,,,False,False,,,,,,,,,,,,,,20182.830866365,,,True,True,False,True,True,True,True,True,True,False,,,0.346298247131367,,741744.0,729648.0,34794000.0,,377208.0,34794000.0,True,False,47452.8026553856,731000000.0,2200000.0,,True,,False,False,False,,,35171208.0,,,
SMT.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
KGF.L,False,False,False,False,False,False,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,407.017888647083,136.507194663264,,,True,True,True,True,True,False,True,True,True,True,248.708049531447,0.366432067867584,,4001386.212,3966634.584,1485623.088,34751.628,,1466236.224,34751.628,True,False,83.4126437158829,1342000.0,,,True,True,False,False,False,,,1500987.852,375116.965090397,,
LLOY.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWG.L,True,True,True,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,6.43277613432009,3.4361765196794,,,True,False,False,True,True,False,True,True,False,False,43.7306318714512,,,856342.7316,856342.7316,,,,,,True,True,23.3594590095753,457430.0,457430.0,,True,True,False,False,True,1,,,,,
SDR.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXT.L,True,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,110.6595299748,22.7297962812603,,,True,True,True,True,False,False,False,True,True,True,230.789451636911,,,1440276.1452,1420945.506,752903.7012,19330.6392,,,19330.6392,True,True,47.4048391563327,295837.0,295837.0,,True,True,True,False,False,,,19330.6392,13421.4811961047,,
ITRK.L,True,False,False,False,False,True,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,168.600185186343,,,,True,True,False,True,False,False,True,True,False,False,438.049786728761,,,1859623.2,,,,,,,True,True,,,,,True,,True,False,False,,,546120.0,293672.395569167,,
BTRW.L,True,True,False,False,False,False,False,False,True,False,True,False,False,False,640604.0,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,69.1716570028598,,,,True,True,False,True,True,False,True,True,True,False,80.4019640468558,,,423673.2,423673.2,110221.2,,,,,False,True,,,,,True,,False,False,False,,,,,,
SHEL.L,True,True,True,False,False,True,True,True,True,True,True,True,True,False,,,,16000000.0,17.77778,,,,,,,,,,,,,,,True,True,,,4,1,,,,,,,,,2843.88839046054,335.364196988271,,,True,True,True,True,True,True,False,True,True,False,2684.37491206843,0.011792452830189,,763200000.0,115200000.0,68400000.0,,,9000000.0,,True,True,316.553645291089,90000000.0,90000000.0,18000000,True,,True,True,True,9,2,9000000.0,11792.4528301887,,
GLEN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOD.L,False,True,False,False,False,False,False,False,True,True,True,False,True,False,,,,242575.0,37.36413,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,219.542634282971,6.31149589451071,,,True,True,False,True,True,True,False,True,True,False,553.057001341925,0.749402199904352,,22582800.0,22532400.0,20764800.0,50400.0,,16923600.0,50400.0,True,True,15.8994948967446,649219.0,649219.0,,True,True,True,False,False,,,16974000.0,751633.986928105,,
BARC.L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,1036.8,,,,,True,True,,,,,,,,,,,,,3.34192522336604,1.77312905129816,,,True,True,False,True,True,True,True,True,False,False,31.6208428004111,0.902853687742303,,1214596.8,1213560.0,1096786.8,1036.8,,1096603.2,1036.8,True,True,16.7771063828498,644430.0,644430.0,,True,True,False,False,False,,,1097640.0,903707.304349888,,
FCIT.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
UTG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPLM.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICGIN.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.388409831221135,,,,True,False,False,True,False,False,False,True,True,False,4.85035019854279,0.585848755466847,,3924.7488,3924.7488,3009.2436,,,2299.3092,,True,True,,,,,True,True,False,False,False,,,2299.3092,585848.755466847,,
BAES.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,9021.402,,True,True,,,,,,,,,,,,,88.1295060973088,83.4148403339362,,,True,True,False,True,False,False,False,True,True,False,150.724160804773,,,4961680.0884,4952658.6864,2893850.7048,9021.402,,,9021.402,True,True,142.660867679373,4696245.0,,,True,,False,False,False,,,9021.402,1818.21516890847,,
DCC.L,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,175.747527964466,,,,True,False,True,True,False,False,True,False,True,False,58.0971171011306,0.057196731615336,,1591000.0,1591000.0,300000.0,,,91000.0,,True,False,,,,,True,,True,False,False,,,91000.0,57196.7316153363,,
ULVR.L,True,True,True,False,False,False,True,False,True,True,True,True,True,False,,,,11000000.0,64.70588,,,,,,,,,,201600.0,,,,,True,True,,,,,,,,,,,,,132.059729608576,96.2072492777343,,,True,True,True,True,True,False,True,True,True,False,370.954292268651,0.577753779697624,,23335200.0,23133600.0,,201600.0,,13482000.0,201600.0,True,True,270.24507904655,17000000.0,,2000000,True,True,False,False,True,1,,13683600.0,586393.088552916,,
EDV.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSEG.L,False,False,False,True,False,False,False,False,True,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,7.07784438039758,3.63720982597399,,,True,True,False,True,False,False,True,True,True,False,57.5938551090168,0.97803999670304,,638269.1437,638269.1437,623267.82,,,624252.7512,,True,True,29.5967139795282,327998.0,327998.0,,True,,True,False,False,,,624252.7512,978039.99670304,,
TSCO.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGEN.L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8.62485933630886,,,,True,True,False,True,True,True,True,False,True,False,15.5580477587451,0.524559533619302,,467463.6,467463.6,285130.8,,,245212.488,,True,False,,,,,True,True,False,False,False,,,245212.488,524559.533619302,,
